time_s,H_VV_out_alpha,H_VV_out_beta
2.575000000000000000e+02,4.500000001491943902e-01,4.499999998431434278e-01
2.576000000000000227e+02,4.500000001536920702e-01,4.499999998449794592e-01
2.576999999999999886e+02,4.500000001479300682e-01,4.499999998481798436e-01
2.578000000000000114e+02,4.500000001490743196e-01,4.499999998513035115e-01
2.579000000000000341e+02,4.500000001450672471e-01,4.499999998528537715e-01
2.580000000000000000e+02,4.500000001417347462e-01,4.499999998561481918e-01
2.581000000000000227e+02,4.500000001399975247e-01,4.499999998585383354e-01
2.581999999999999886e+02,4.500000001358385737e-01,4.499999998618488539e-01
2.583000000000000114e+02,4.500000001341051270e-01,4.499999998644745869e-01
2.584000000000000341e+02,4.500000001312363662e-01,4.499999998673434587e-01
2.585000000000000000e+02,4.500000001276029948e-01,4.499999998712652660e-01
2.586000000000000227e+02,4.500000001250891168e-01,4.499999998736105011e-01
2.586999999999999886e+02,4.500000001220403889e-01,4.499999998766321396e-01
2.588000000000000114e+02,4.500000001181941878e-01,4.499999998805811474e-01
2.589000000000000341e+02,4.500000001157652973e-01,4.499999998829112280e-01
2.590000000000000000e+02,4.500000001135738836e-01,4.499999998851635929e-01
2.591000000000000227e+02,4.500000001101132630e-01,4.499999998886015651e-01
2.591999999999999886e+02,4.500000001079163536e-01,4.499999998909533505e-01
2.593000000000000114e+02,4.500000001049390685e-01,4.499999998935961254e-01
2.594000000000000341e+02,4.500000001024471730e-01,4.499999998962113668e-01
2.595000000000000000e+02,4.500000000997277372e-01,4.499999998995083406e-01
2.596000000000000227e+02,4.500000000974948011e-01,4.499999999011948248e-01
2.596999999999999886e+02,4.500000000949415657e-01,4.499999999040349419e-01
2.598000000000000114e+02,4.500000000931306254e-01,4.499999999058022504e-01
2.599000000000000341e+02,4.500000000904265107e-01,4.499999999081563118e-01
2.600000000000000000e+02,4.500000000871481887e-01,4.499999999108204585e-01
2.601000000000000227e+02,4.500000000850813420e-01,4.499999999123319716e-01
2.601999999999999886e+02,4.500000000803770495e-01,4.499999999143873830e-01
2.603000000000000114e+02,4.500000000828887070e-01,4.499999999193776135e-01
2.604000000000000341e+02,4.500000000766809505e-01,4.499999999182556776e-01
2.605000000000000000e+02,4.500000000747406137e-01,4.499999999189182587e-01
2.606000000000000227e+02,4.500000000735124850e-01,4.499999999221967473e-01
2.606999999999999886e+02,4.500000000716541937e-01,4.499999999237045412e-01
2.608000000000000114e+02,4.500000000683713197e-01,4.499999999283382235e-01
2.609000000000000341e+02,4.500000000757395924e-01,4.499999999334530765e-01
2.610000000000000000e+02,4.500000000635351882e-01,4.499999999296727116e-01
2.611000000000000227e+02,4.500000000652238374e-01,4.499999999305385745e-01
2.611999999999999886e+02,4.500000000635352992e-01,4.499999999401824158e-01
2.613000000000000114e+02,4.500000000614818862e-01,4.499999999298084363e-01
2.614000000000000341e+02,4.500000000523863286e-01,4.499999999342813584e-01
2.615000000000000000e+02,4.500000000628342489e-01,4.499999999393792249e-01
2.616000000000000227e+02,4.500000000456801375e-01,4.499999999304237774e-01
2.616999999999999886e+02,4.500000000618589180e-01,4.499999999411442575e-01
2.618000000000000114e+02,4.500000000657123911e-01,4.499999999433045295e-01
2.619000000000000341e+02,4.500000000718373805e-01,4.499999999766268743e-01
2.620000000000000000e+02,4.500000000880284290e-01,4.499999999572458220e-01
2.621000000000000227e+02,4.499999999920699101e-01,4.499999999011392027e-01
2.621999999999999886e+02,4.500000000643258891e-01,4.499999999410312923e-01
2.623000000000000114e+02,4.499999998888786212e-01,4.499999997971479981e-01
2.624000000000000341e+02,4.500000001842125452e-01,4.500000000234566921e-01
2.625000000000000000e+02,4.499999999746751578e-01,4.499999998858130179e-01
2.626000000000000227e+02,4.500000001000873384e-01,4.499999999812224205e-01
2.626999999999999886e+02,4.500000000603608385e-01,4.500000000437591186e-01
2.628000000000000114e+02,4.500000001827677010e-01,4.499999999921404092e-01
2.629000000000000341e+02,4.499999997190710088e-01,4.499999996800774227e-01
2.630000000000000000e+02,4.500000002739757421e-01,4.500000001488481671e-01
2.631000000000000227e+02,4.499999998689317993e-01,4.499999998485308961e-01
2.631999999999999886e+02,4.500000000636696362e-01,4.499999998318768291e-01
2.633000000000000114e+02,4.499999998571685977e-01,4.499999998517710265e-01
2.634000000000000341e+02,4.500000002286534406e-01,4.499999999260774763e-01
2.635000000000000000e+02,4.499999999257872085e-01,4.499999997337665869e-01
2.636000000000000227e+02,4.500000002391298382e-01,4.500000001254517712e-01
2.636999999999999886e+02,4.499999999409244333e-01,4.499999999125888772e-01
2.638000000000000114e+02,4.500000003373238466e-01,4.500000001760760537e-01
2.639000000000000341e+02,4.500000002901781704e-01,4.500000001436540442e-01
2.640000000000000000e+02,4.500000000384307142e-01,4.499999999774532689e-01
2.641000000000000227e+02,4.500000000286606405e-01,4.499999999705028286e-01
2.641999999999999886e+02,4.500000000274445022e-01,4.499999999721279731e-01
2.643000000000000114e+02,4.500000000280395263e-01,4.499999999715537102e-01
2.644000000000000341e+02,4.500000000272442735e-01,4.499999999723565125e-01
2.645000000000000000e+02,4.500000000262617816e-01,4.499999999733428901e-01
2.646000000000000227e+02,4.500000000263142952e-01,4.499999999732942624e-01
2.646999999999999886e+02,4.500000000252442067e-01,4.499999999743888868e-01
2.648000000000000114e+02,4.500000000242389553e-01,4.499999999753949154e-01
2.649000000000000341e+02,4.500000000237676656e-01,4.499999999758723113e-01
2.650000000000000000e+02,4.500000000233899122e-01,4.499999999762616110e-01
2.651000000000000227e+02,4.500000000226415664e-01,4.499999999770102899e-01
2.651999999999999886e+02,4.500000000219847029e-01,4.499999999776690407e-01
2.653000000000000114e+02,4.500000000217744822e-01,4.499999999778952486e-01
2.654000000000000341e+02,4.500000000211593632e-01,4.499999999785191385e-01
2.655000000000000000e+02,4.500000000209805617e-01,4.499999999786950533e-01
2.656000000000000227e+02,4.500000000199906314e-01,4.499999999796916450e-01
2.656999999999999886e+02,4.500000000189816052e-01,4.499999999807152151e-01
2.658000000000000114e+02,4.500000000174553261e-01,4.499999999789946470e-01
2.659000000000000341e+02,4.500000000198118300e-01,4.499999999870926692e-01
2.660000000000000000e+02,4.500000000151047619e-01,4.499999999807757778e-01
2.661000000000000227e+02,4.500000000174202985e-01,4.499999999819914165e-01
2.661999999999999886e+02,4.500000000166731740e-01,4.499999999832536846e-01
2.663000000000000114e+02,4.500000000162573954e-01,4.499999999832355879e-01
2.664000000000000341e+02,4.500000000159226077e-01,4.499999999840063603e-01
2.665000000000000000e+02,4.500000000163978942e-01,4.499999999832055564e-01
2.666000000000000227e+02,4.500000000153841495e-01,4.499999999843017906e-01
2.666999999999999886e+02,4.500000000152951651e-01,4.499999999845076815e-01
2.668000000000000114e+02,4.500000000144768197e-01,4.499999999848742771e-01
2.669000000000000341e+02,4.500000000140977896e-01,4.499999999856382216e-01
2.670000000000000000e+02,4.500000000138626444e-01,4.499999999857495769e-01
2.671000000000000227e+02,4.500000000134553035e-01,4.499999999865228473e-01
2.671999999999999886e+02,4.500000000134106726e-01,4.499999999860380129e-01
2.673000000000000114e+02,4.500000000129336097e-01,4.499999999868404821e-01
2.674000000000000341e+02,4.500000000129221189e-01,4.499999999864622846e-01
2.675000000000000000e+02,4.500000000106183506e-01,4.499999999869640499e-01
2.676000000000000227e+02,4.500000000116951004e-01,4.499999999865494371e-01
2.676999999999999886e+02,4.500000000119702137e-01,4.499999999878884771e-01
2.678000000000000114e+02,4.500000000119309673e-01,4.499999999882249302e-01
2.679000000000000341e+02,4.500000000111031295e-01,4.499999999886396540e-01
2.680000000000000000e+02,4.500000000104313891e-01,4.499999999892274616e-01
2.681000000000000227e+02,4.500000000110718767e-01,4.499999999893183888e-01
2.681999999999999886e+02,4.500000000152792889e-01,4.499999999948119944e-01
2.683000000000000114e+02,4.500000000102111763e-01,4.499999999904324421e-01
2.684000000000000341e+02,4.500000000081006979e-01,4.499999999891566294e-01
2.685000000000000000e+02,4.500000000100007891e-01,4.499999999899630398e-01
2.686000000000000227e+02,4.500000000090854657e-01,4.499999999914447990e-01
2.686999999999999886e+02,4.500000000100627395e-01,4.499999999912576709e-01
2.688000000000000114e+02,4.500000000093172803e-01,4.499999999902415393e-01
2.689000000000000341e+02,4.500000000088997254e-01,4.499999999911084014e-01
2.690000000000000000e+02,4.500000000087226448e-01,4.499999999914311433e-01
2.691000000000000227e+02,4.500000000082671203e-01,4.499999999915421656e-01
2.691999999999999886e+02,4.500000000086323837e-01,4.499999999925072824e-01
2.693000000000000114e+02,4.500000000080870421e-01,4.499999999916902693e-01
2.694000000000000341e+02,4.500000000075721207e-01,4.499999999924970684e-01
2.695000000000000000e+02,4.500000000077117868e-01,4.499999999924491068e-01
2.696000000000000227e+02,4.500000000075221607e-01,4.499999999929652494e-01
2.696999999999999886e+02,4.500000000070151773e-01,4.499999999929526484e-01
2.698000000000000114e+02,4.499999965396480062e-01,4.499999956360837827e-01
2.699000000000000341e+02,4.500000005983334495e-01,4.500000003679741623e-01
2.700000000000000000e+02,4.499999989018928503e-01,4.499999982756038297e-01
2.701000000000000227e+02,4.499999999599565981e-01,4.499999999214092106e-01
2.701999999999999886e+02,4.499999999412117035e-01,4.499999998603815832e-01
2.703000000000000114e+02,4.500000004213888238e-01,4.500000003695839301e-01
2.704000000000000341e+02,4.500000000064859340e-01,4.499999999627325997e-01
2.705000000000000000e+02,4.499999999263022410e-01,4.499999998806291091e-01
2.706000000000000227e+02,4.499999999150958718e-01,4.499999998773092091e-01
2.706999999999999886e+02,4.500000001390708770e-01,4.500000000647209064e-01
2.708000000000000114e+02,4.499999999897204006e-01,4.499999999455319699e-01
2.709000000000000341e+02,4.500000000286122348e-01,4.499999999635268533e-01
2.710000000000000000e+02,4.499999999884309321e-01,4.499999999635300729e-01
2.711000000000000227e+02,4.499999999653316873e-01,4.499999999383360594e-01
2.711999999999999886e+02,4.500000000844449621e-01,4.500000000441819470e-01
2.713000000000000114e+02,4.500000000027278291e-01,4.499999999827725694e-01
2.714000000000000341e+02,4.499999999920757388e-01,4.499999999658023109e-01
2.715000000000000000e+02,4.500000000107395870e-01,4.499999999994482858e-01
2.716000000000000227e+02,4.499999999924315652e-01,4.499999999810543327e-01
2.716999999999999886e+02,4.500000000199678163e-01,4.500000000181724746e-01
2.718000000000000114e+02,4.500000000063513195e-01,4.499999999988478772e-01
2.719000000000000341e+02,4.500000000020432656e-01,4.499999999696058794e-01
2.720000000000000000e+02,4.500000000063978378e-01,4.499999999792295702e-01
2.721000000000000227e+02,4.499999999544328499e-01,4.499999999407138240e-01
2.721999999999999886e+02,4.500000000111402110e-01,4.500000000026572189e-01
2.723000000000000114e+02,4.500000000012735479e-01,4.499999999856686972e-01
2.724000000000000341e+02,4.500000000071340267e-01,4.499999999925039518e-01
2.725000000000000000e+02,4.500000000109074527e-01,4.499999999999250155e-01
2.726000000000000227e+02,4.500000000047412740e-01,4.499999999909225501e-01
2.726999999999999886e+02,4.500000000087427399e-01,4.499999999986503685e-01
2.728000000000000114e+02,4.500000000055386917e-01,4.499999999936399875e-01
2.729000000000000341e+02,4.500000000010486723e-01,4.499999999925737848e-01
2.730000000000000000e+02,4.500000000046823212e-01,4.499999999946205920e-01
2.731000000000000227e+02,4.500000000052137294e-01,4.499999999945052953e-01
2.731999999999999886e+02,4.500000000046999182e-01,4.499999999946021068e-01
2.733000000000000114e+02,4.500000000054887317e-01,4.499999999941798889e-01
2.734000000000000341e+02,4.500000000051643800e-01,4.499999999945010210e-01
2.735000000000000000e+02,4.500000000049257376e-01,4.499999999954339969e-01
2.736000000000000227e+02,4.500000000089868779e-01,4.499999999989956478e-01
2.736999999999999886e+02,4.500000000047900128e-01,4.499999999936781236e-01
2.738000000000000114e+02,4.500000000023186564e-01,4.499999999936090678e-01
2.739000000000000341e+02,4.500000000040398906e-01,4.499999999952815632e-01
2.740000000000000000e+02,4.500000000040325632e-01,4.499999999947759677e-01
2.741000000000000227e+02,4.500000000056924021e-01,4.499999999976204146e-01
2.741999999999999886e+02,4.500000000003622214e-01,4.499999999905283099e-01
2.743000000000000114e+02,4.500000000023148816e-01,4.499999999944002127e-01
2.744000000000000341e+02,4.500000000032891023e-01,4.499999999952110086e-01
2.745000000000000000e+02,4.500000001719040021e-01,4.500000000620819618e-01
2.746000000000000227e+02,4.500000004078539839e-01,4.500000002204029292e-01
2.746999999999999886e+02,4.500000039850442501e-01,4.500000026596054914e-01
2.748000000000000114e+02,4.500000046391476882e-01,4.500000037432044797e-01
2.749000000000000341e+02,4.500000029500155763e-01,4.499999962990493541e-01
2.750000000000000000e+02,4.500000015708127687e-01,4.500000004893803807e-01
2.751000000000000227e+02,4.500000001509157910e-01,4.499999998683010816e-01
2.751999999999999886e+02,4.500000001456815890e-01,4.499999998533352197e-01
2.753000000000000114e+02,4.500000001499436797e-01,4.499999998494398357e-01
2.754000000000000341e+02,4.500000001544355865e-01,4.499999998449059624e-01
2.755000000000000000e+02,4.500000001565168661e-01,4.499999998428415582e-01
2.756000000000000227e+02,4.500000001577578179e-01,4.499999998416084890e-01
2.756999999999999886e+02,4.500000001586341725e-01,4.499999998407466784e-01
2.758000000000000114e+02,4.500000001577080244e-01,4.499999998416706060e-01
2.759000000000000341e+02,4.500000001577670883e-01,4.499999998422842262e-01
2.760000000000000000e+02,4.500000001626441315e-01,4.499999998405977419e-01
2.761000000000000227e+02,4.500000001510742753e-01,4.499999998444715321e-01
2.761999999999999886e+02,4.500000001507883929e-01,4.499999998501280074e-01
2.763000000000000114e+02,4.500000001484421586e-01,4.499999998522041245e-01
2.764000000000000341e+02,4.500000001457831744e-01,4.499999998548538938e-01
2.765000000000000000e+02,4.500000001430098373e-01,4.499999998576423299e-01
2.766000000000000227e+02,4.500000001406416761e-01,4.499999998602481899e-01
2.766999999999999886e+02,4.500000001372567171e-01,4.499999998635453302e-01
2.768000000000000114e+02,4.500000001346344258e-01,4.499999998661503020e-01
2.769000000000000341e+02,4.500000001309123476e-01,4.499999998697871151e-01
2.770000000000000000e+02,4.500000001274590544e-01,4.499999998731809003e-01
2.771000000000000227e+02,4.500000001254756410e-01,4.499999998753921315e-01
2.771999999999999886e+02,4.500000001213086964e-01,4.499999998792498790e-01
2.773000000000000114e+02,4.500000001194474630e-01,4.499999998814226410e-01
2.774000000000000341e+02,4.500000001172249631e-01,4.499999998835125803e-01
2.775000000000000000e+02,4.500000001129727534e-01,4.499999998876731966e-01
2.776000000000000227e+02,4.500000001104573211e-01,4.499999998902602383e-01
2.776999999999999886e+02,4.500000001076093770e-01,4.499999998925488520e-01
2.778000000000000114e+02,4.500000001051637777e-01,4.499999998956231706e-01
2.779000000000000341e+02,4.499999999801087003e-01,4.499999998672349899e-01
2.780000000000000000e+02,4.500000001892555113e-01,4.499999998409666691e-01
2.781000000000000227e+02,4.500000000987909310e-01,4.499999999005592777e-01
2.781999999999999886e+02,4.500000000968047420e-01,4.499999999041326415e-01
2.783000000000000114e+02,4.500000000942702694e-01,4.499999999064956957e-01
2.784000000000000341e+02,4.500000000921449139e-01,4.499999999086047309e-01
2.785000000000000000e+02,4.500000000901577812e-01,4.499999999105728787e-01
2.786000000000000227e+02,4.500000000877187323e-01,4.499999999129970507e-01
2.786999999999999886e+02,4.500000000860235883e-01,4.499999999146778729e-01
2.788000000000000114e+02,4.500000000837302006e-01,4.499999999169559395e-01
2.789000000000000341e+02,4.500000000812093282e-01,4.499999999194591593e-01
2.790000000000000000e+02,4.500000000792587218e-01,4.499999999213989965e-01
2.791000000000000227e+02,4.500000000779000864e-01,4.499999999227355385e-01
2.791999999999999886e+02,4.500000000757098384e-01,4.499999999249182370e-01
2.793000000000000114e+02,4.500000000731541605e-01,4.499999999274577056e-01
2.794000000000000341e+02,4.500000000715296822e-01,4.499999999290736352e-01
2.795000000000000000e+02,4.500000003363167633e-01,4.499999999308688658e-01
2.796000000000000227e+02,4.500000007657635748e-01,4.499999990024542984e-01
2.796999999999999886e+02,4.500000006230983063e-01,4.499999993906693696e-01
2.798000000000000114e+02,4.500000003628337186e-01,4.499999996050738638e-01
2.799000000000000341e+02,4.500000003479974753e-01,4.499999996258244872e-01
2.800000000000000000e+02,4.500000003845165963e-01,4.499999996178938311e-01
2.801000000000000227e+02,4.500000003934119253e-01,4.499999996092768351e-01
2.801999999999999886e+02,4.500000004015881072e-01,4.499999996001576297e-01
2.803000000000000114e+02,4.500000004065137227e-01,4.499999995951223242e-01
2.804000000000000341e+02,4.500000004088348105e-01,4.499999995927675966e-01
2.805000000000000000e+02,4.500000004121399444e-01,4.499999995894369276e-01
2.806000000000000227e+02,4.500000004016613264e-01,4.499999995993682056e-01
2.806999999999999886e+02,4.500000004004868770e-01,4.499999996013345771e-01
2.808000000000000114e+02,4.500000003952353000e-01,4.499999996063365759e-01
2.809000000000000341e+02,4.500000003901849510e-01,4.499999996112852285e-01
2.810000000000000000e+02,4.500000003830195161e-01,4.499999996184174678e-01
2.811000000000000227e+02,4.500000003761168155e-01,4.499999996253069567e-01
2.811999999999999886e+02,4.500000003682460004e-01,4.499999996331351393e-01
2.813000000000000114e+02,4.500000003617015687e-01,4.499999996396819024e-01
2.814000000000000341e+02,4.500000003540244875e-01,4.499999996473395547e-01
2.815000000000000000e+02,4.500000003466621545e-01,4.499999996545941960e-01
2.816000000000000227e+02,4.500000003382516600e-01,4.499999996630207888e-01
2.816999999999999886e+02,4.500000003299205464e-01,4.499999996713220374e-01
2.818000000000000114e+02,4.500000003224193801e-01,4.499999996787883427e-01
2.819000000000000341e+02,4.500000003152657690e-01,4.499999996859159745e-01
2.820000000000000000e+02,4.500000003073654775e-01,4.499999996937928404e-01
2.821000000000000227e+02,4.500000002994881676e-01,4.499999997016428388e-01
2.821999999999999886e+02,4.500000002925796938e-01,4.499999997085251113e-01
2.823000000000000114e+02,4.500000002855650827e-01,4.499999997155156306e-01
2.824000000000000341e+02,4.500000002790141562e-01,4.499999997220454628e-01
2.825000000000000000e+02,4.500000002686037615e-01,4.499999997267237761e-01
2.826000000000000227e+02,4.500000002429933588e-01,4.499999997127319684e-01
2.826999999999999886e+02,4.500000002094746709e-01,4.499999996948797487e-01
2.828000000000000114e+02,4.500000001846102826e-01,4.499999996817003467e-01
2.829000000000000341e+02,4.500000001912503045e-01,4.499999997020650566e-01
2.830000000000000000e+02,4.500000002521938880e-01,4.499999997746966240e-01
2.831000000000000227e+02,4.500000003458350384e-01,4.499999998788351552e-01
2.831999999999999886e+02,4.500000004171449408e-01,4.499999999629814562e-01
2.833000000000000114e+02,4.500000003923344538e-01,4.499999999499818548e-01
2.834000000000000341e+02,4.500000001988596621e-01,4.499999997667203377e-01
2.835000000000000000e+02,4.499999998274611390e-01,4.499999994074234677e-01
2.836000000000000227e+02,4.499999994880642396e-01,4.499999990788775550e-01
2.836999999999999886e+02,4.499999994318512053e-01,4.499999990320584509e-01
2.838000000000000114e+02,4.500000000352402663e-01,4.499999996462164531e-01
2.839000000000000341e+02,4.500000010961410779e-01,4.500000007172943461e-01
2.840000000000000000e+02,4.500000022332984462e-01,4.500000018616637232e-01
2.841000000000000227e+02,4.500000030377043214e-01,4.500000026719376822e-01
2.841999999999999886e+02,4.500000013741337623e-01,4.500000010158178299e-01
2.843000000000000114e+02,4.499999982806039411e-01,4.499999979337672706e-01
2.844000000000000341e+02,4.499999937442605291e-01,4.499999934096977072e-01
2.845000000000000000e+02,4.499999910569528749e-01,4.499999907405427546e-01
2.846000000000000227e+02,4.499999925517843002e-01,4.499999922520489526e-01
2.846999999999999886e+02,4.500000016021006854e-01,4.500000013058508830e-01
2.848000000000000114e+02,4.500000133551639303e-01,4.500000130555927846e-01
2.849000000000000341e+02,4.500000044624661300e-01,4.500000042601863814e-01
2.850000000000000000e+02,4.499999940200489768e-01,4.499999936846614812e-01
2.851000000000000227e+02,4.499999977932385153e-01,4.499999975152736420e-01
2.851999999999999886e+02,4.499999979472856237e-01,4.499999976754650577e-01
2.853000000000000114e+02,4.499999979935707661e-01,4.499999977292859499e-01
2.854000000000000341e+02,4.499999980368020736e-01,4.499999977779291505e-01
2.855000000000000000e+02,4.499999980775826192e-01,4.499999978268767187e-01
2.856000000000000227e+02,4.499999981189489184e-01,4.499999978733097428e-01
2.856999999999999886e+02,4.499999981584011377e-01,4.499999979197752409e-01
2.858000000000000114e+02,4.499999981967959806e-01,4.499999979654543680e-01
2.859000000000000341e+02,4.499999982359003670e-01,4.499999980086235030e-01
2.860000000000000000e+02,4.499999982728115633e-01,4.499999980522216836e-01
2.861000000000000227e+02,4.499999983096070744e-01,4.499999980942095967e-01
2.861999999999999886e+02,4.499999983459074815e-01,4.499999981350030764e-01
2.863000000000000114e+02,4.499999984405483322e-01,4.499999982302995138e-01
2.864000000000000341e+02,4.499999964539085906e-01,4.499999963141381731e-01
2.865000000000000000e+02,4.499999949958818912e-01,4.499999945092751363e-01
2.866000000000000227e+02,4.499999876074623484e-01,4.499999863241878617e-01
2.866999999999999886e+02,4.499999856169693002e-01,4.499999841996128458e-01
2.868000000000000114e+02,4.499999909228041273e-01,4.499999905275314238e-01
2.869000000000000341e+02,4.499999983337184539e-01,4.499999981690719353e-01
2.870000000000000000e+02,4.499999985821924176e-01,4.499999984550733245e-01
2.871000000000000227e+02,4.499999986083987324e-01,4.499999984937319009e-01
2.871999999999999886e+02,4.499999986352292147e-01,4.499999985310163542e-01
2.873000000000000114e+02,4.499999986619290238e-01,4.499999985653459489e-01
2.874000000000000341e+02,4.499999986875348190e-01,4.499999985992020335e-01
2.875000000000000000e+02,4.499999987137668356e-01,4.499999986311354894e-01
2.876000000000000227e+02,4.499999987394104339e-01,4.499999986624224624e-01
2.876999999999999886e+02,4.499999987648979349e-01,4.499999986926245255e-01
2.878000000000000114e+02,4.499999987903495202e-01,4.499999987216776742e-01
2.879000000000000341e+02,4.499999988163935760e-01,4.499999987489827213e-01
2.880000000000000000e+02,4.499999988401620632e-01,4.499999987774027099e-01
2.881000000000000227e+02,4.499999988645000948e-01,4.499999988041423760e-01
2.881999999999999886e+02,4.499999988887181668e-01,4.499999988298951092e-01
2.883000000000000114e+02,4.499999989120893051e-01,4.499999988554259645e-01
2.884000000000000341e+02,4.499999989349573459e-01,4.499999988804216366e-01
2.885000000000000000e+02,4.499999989576965453e-01,4.499999989045148641e-01
2.886000000000000227e+02,4.499999989797068278e-01,4.499999989283358093e-01
2.886999999999999886e+02,4.499999990007451101e-01,4.499999989521385468e-01
2.888000000000000114e+02,4.499999990222589563e-01,4.499999989745084861e-01
2.889000000000000341e+02,4.499999990423569352e-01,4.499999989973819114e-01
2.890000000000000000e+02,4.499999990631803337e-01,4.499999990185594712e-01
2.891000000000000227e+02,4.499999990836225927e-01,4.499999990392573035e-01
2.891999999999999886e+02,4.499999991028086899e-01,4.499999990602936983e-01
2.893000000000000114e+02,4.499999991213418649e-01,4.499999990811392458e-01
2.894000000000000341e+02,4.499999992379314917e-01,4.499999991684996981e-01
2.895000000000000000e+02,4.499999994669535708e-01,4.499999989781040544e-01
2.896000000000000227e+02,4.499999992511996560e-01,4.499999987803925960e-01
2.896999999999999886e+02,4.499999991382394038e-01,4.499999991240772879e-01
2.898000000000000114e+02,4.499999991947094546e-01,4.499999991849777947e-01
2.899000000000000341e+02,4.499999992376996771e-01,4.499999991737700378e-01
2.900000000000000000e+02,4.499999992557562889e-01,4.499999991921005416e-01
2.901000000000000227e+02,4.499999992679286076e-01,4.499999992227213252e-01
2.901999999999999886e+02,4.499999992869712639e-01,4.499999992372128443e-01
2.903000000000000114e+02,4.499999993030349144e-01,4.499999992503925794e-01
2.904000000000000341e+02,4.499999993149655375e-01,4.499999992676099736e-01
2.905000000000000000e+02,4.499999993303089307e-01,4.499999992832161566e-01
2.906000000000000227e+02,4.499999993452765690e-01,4.499999992981654762e-01
2.906999999999999886e+02,4.499999993603459592e-01,4.499999993125484155e-01
2.908000000000000114e+02,4.499999993731703118e-01,4.499999993279469312e-01
2.909000000000000341e+02,4.499999993870815174e-01,4.499999993420136790e-01
2.910000000000000000e+02,4.499999994052057417e-01,4.499999993617250782e-01
2.911000000000000227e+02,4.499999994080017274e-01,4.499999993648602370e-01
2.911999999999999886e+02,4.499999994021093852e-01,4.499999993683401756e-01
2.913000000000000114e+02,4.499999994315329599e-01,4.499999993896174888e-01
2.914000000000000341e+02,4.499999994582523088e-01,4.499999993978308632e-01
2.915000000000000000e+02,4.499999994654045876e-01,4.499999994167455108e-01
2.916000000000000227e+02,4.499999994656442293e-01,4.499999994316397633e-01
2.916999999999999886e+02,4.499999994838785322e-01,4.499999994471914344e-01
2.918000000000000114e+02,4.499999994920631519e-01,4.499999994583973040e-01
2.919000000000000341e+02,4.499999995053265978e-01,4.499999994710187079e-01
2.920000000000000000e+02,4.499999995154458921e-01,4.499999994812142745e-01
2.921000000000000227e+02,4.499999995248221141e-01,4.499999994917693313e-01
2.921999999999999886e+02,4.499999995355138949e-01,4.499999995036391698e-01
2.923000000000000114e+02,4.499999995452728108e-01,4.499999995145835818e-01
2.924000000000000341e+02,4.499999995548170095e-01,4.499999995244542972e-01
2.925000000000000000e+02,4.499999995648611972e-01,4.499999995348801796e-01
2.926000000000000227e+02,4.499999995750280646e-01,4.499999995462218849e-01
2.926999999999999886e+02,4.499999995832468236e-01,4.499999995547084297e-01
2.928000000000000114e+02,4.499999995916210693e-01,4.499999995634740291e-01
2.929000000000000341e+02,4.499999996012193360e-01,4.499999995733928171e-01
2.930000000000000000e+02,4.499999996089478205e-01,4.499999995830725186e-01
2.931000000000000227e+02,4.499999996173889572e-01,4.499999995918301798e-01
2.931999999999999886e+02,4.499999996261520030e-01,4.499999996000666469e-01
2.933000000000000114e+02,4.499999996338368558e-01,4.499999996089695253e-01
2.934000000000000341e+02,4.499999996421345516e-01,4.499999996169045113e-01
2.935000000000000000e+02,4.499999996494550847e-01,4.499999996254684942e-01
2.936000000000000227e+02,4.499999996565582361e-01,4.499999996339093533e-01
2.936999999999999886e+02,4.499999996639572064e-01,4.499999996417214376e-01
2.938000000000000114e+02,4.499999996706869343e-01,4.499999996498763588e-01
2.939000000000000341e+02,4.499999996773318967e-01,4.499999996577973005e-01
2.940000000000000000e+02,4.499999996846235084e-01,4.499999996647587319e-01
2.941000000000000227e+02,4.499999996913101596e-01,4.499999996720201456e-01
2.941999999999999886e+02,4.499999996978512051e-01,4.499999996791279600e-01
2.943000000000000114e+02,4.499999997042433142e-01,4.499999996860921669e-01
2.944000000000000341e+02,4.499999997104996430e-01,4.499999996929059387e-01
2.945000000000000000e+02,4.499999997170703314e-01,4.499999996991249085e-01
2.946000000000000227e+02,4.499999997235240023e-01,4.499999997051866707e-01
2.946999999999999886e+02,4.499999997294067966e-01,4.499999997115508577e-01
2.948000000000000114e+02,4.499999997351188386e-01,4.499999997178235622e-01
2.949000000000000341e+02,4.499999997411229247e-01,4.499999997235473170e-01
2.950000000000000000e+02,4.499999997457534429e-01,4.499999997303929522e-01
2.951000000000000227e+02,4.499999997510875094e-01,4.499999997362891246e-01
2.951999999999999886e+02,4.499999997567223353e-01,4.499999997416438413e-01
2.953000000000000114e+02,4.499999997613723934e-01,4.499999997477476255e-01
2.954000000000000341e+02,4.499999997667417651e-01,4.499999997529016138e-01
2.955000000000000000e+02,4.499999997720230960e-01,4.499999997579180455e-01
2.956000000000000227e+02,4.499999997767414328e-01,4.499999997632769810e-01
2.956999999999999886e+02,4.499999997821406139e-01,4.499999997683764019e-01
2.958000000000000114e+02,4.499999997904863824e-01,4.499999997764218551e-01
2.959000000000000341e+02,4.499999997882602742e-01,4.499999997756903292e-01
2.960000000000000000e+02,4.499999997909016058e-01,4.499999997788565742e-01
2.961000000000000227e+02,4.499999997998081480e-01,4.499999997884805425e-01
2.961999999999999886e+02,4.499999998048270777e-01,4.499999997924624129e-01
