time,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,inlet__u_mmHg,V1__u_mmHg,V2__u_mmHg,V3__u_mmHg,V4__u_mmHg,V5__u_mmHg,V6__u_mmHg,V7__u_mmHg,V8__u_mmHg,V9__u_mmHg,V10__u_mmHg,V11__u_mmHg,V12__u_mmHg,V13__u_mmHg,V14__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__v_mm3_s,PV2__v_mm3_s,PV3__v_mm3_s,PV4__v_mm3_s,PV5__v_mm3_s,PV6__v_mm3_s,V1__v_mm3_s,V2__v_mm3_s,V3__v_mm3_s,V4__v_mm3_s,V5__v_mm3_s,V6__v_mm3_s,V7__v_mm3_s,V8__v_mm3_s,V9__v_mm3_s,V10__v_mm3_s,V11__v_mm3_s,V12__v_mm3_s,V13__v_mm3_s,V14__v_mm3_s,PV7__R_constriction
318.0,0.44999999791117423,0.44999999733293655,0.4499966500027437,0.4499966473425225,0.4499966491220161,0.4499966486004774,0.4500001663954325,0.4500001661699302,0.45000017615696003,0.45000015589305337,0.45000016325170583,0.4500001631522989,0.4500001690606602,0.45000016806878984,49.87686318131647,49.64550661153267,49.64550661157879,49.435354280462825,49.43535428037131,49.43535428069287,49.43535428141491,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756733,49.309496879101594,49.309496879101715,49.30949687948074,49.30949687948197,49.75372636263294,49.651664050784575,6.803575780662697e-06,6.803575759555783e-06,3.401787868223578e-06,3.4017879124405846e-06,3.4017878754500815e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569344e-06,3.401787868226753e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841217354e-06,1.7008939349574442e-06,1.7008939332694634e-06,1.7008940321767663e-06,1.7008938802742819e-06,1.7008939380934916e-06,1.7008939373546614e-06,1.7008939457738405e-06,1.7008939383478503e-06,0.0
319.0,0.4499999979111747,0.449999997332937,0.4499966500027438,0.4499966473425226,0.4499966491220162,0.4499966486004775,0.4500001663954485,0.4500001661699462,0.4500001761573981,0.4500001558926378,0.45000016325126313,0.45000016315270996,0.4500001690598039,0.4500001680696405,49.87686318131647,49.64550661153267,49.64550661157879,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.30949687754205,49.30949687756733,49.309496879101594,49.309496879101715,49.30949687948074,49.30949687948197,49.75372636263294,49.651664050784575,6.803575780662697e-06,6.803575759555783e-06,3.401787868233593e-06,3.401787912450599e-06,3.4017878754500815e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569344e-06,3.401787868226753e-06,3.401787912450934e-06,3.401787875447756e-06,3.4017878841214953e-06,1.7008939349574398e-06,1.7008939332694702e-06,1.7008940321769596e-06,1.700893880274286e-06,1.7008939380934895e-06,1.7008939373546644e-06,1.7008939457738284e-06,1.7008939383478636e-06,0.0
320.0,0.4499999979111666,0.44999999733292895,0.4499966500042259,0.4499966473427996,0.44999664912167836,0.44999664860013966,0.45000016639342827,0.450000166167926,0.45000017616082677,0.45000015589606646,0.45000016325107645,0.4500001631525233,0.45000016906208984,0.4500001680702195,49.876863181316466,49.64550661153265,49.64550661157876,49.43535428046276,49.43535428037125,49.43535428069286,49.435354281414895,49.30949687912538,49.30949687912566,49.30949687754203,49.30949687756731,49.30949687910159,49.3094968791017,49.309496879480726,49.30949687948196,49.75372636263294,49.65166405078456,6.803575780677772e-06,6.803575759570858e-06,3.401787868233593e-06,3.4017879124706276e-06,3.4017878754500815e-06,3.401787884118863e-06,6.803575780678992e-06,6.803575759568443e-06,3.401787868225074e-06,3.401787912449255e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349575048e-06,1.7008939332687926e-06,1.700894032176547e-06,1.7008938802740936e-06,1.7008939380932807e-06,1.7008939373542476e-06,1.7008939457734345e-06,1.7008939383476612e-06,0.0
321.0,0.4499999979118093,0.4499999973323327,0.4499966500141426,0.44999664734789646,0.44999664912190956,0.44999664860037086,0.4500001663757015,0.4500001661493459,0.4500001761977524,0.4500001559329921,0.4500001632478201,0.45000016314926694,0.45000016905455326,0.4500001680652436,49.87686318131633,49.64550661153225,49.64550661157842,49.435354280461716,49.43535428037008,49.43535428069271,49.43535428141476,49.309496879125334,49.3094968791256,49.30949687754176,49.30949687756704,49.30949687910147,49.309496879101594,49.30949687948065,49.30949687948189,49.75372636263266,49.651664050784184,6.803575780692849e-06,6.803575759540707e-06,3.4017878681835205e-06,3.401787912500671e-06,3.4017878754500815e-06,3.401787884118863e-06,6.803575780701825e-06,6.80357575955913e-06,3.401787868192681e-06,3.4017879124195015e-06,3.4017878754489558e-06,3.4017878841207758e-06,1.7008939349607686e-06,1.7008939332581106e-06,1.7008940321722728e-06,1.7008938802698286e-06,1.70089393808936e-06,1.70089393735072e-06,1.7008939457708422e-06,1.7008939383450362e-06,0.0
322.0,0.44999999791160067,0.44999999733253687,0.4499966500099883,0.4499966473437422,0.44999664912176884,0.44999664860023014,0.45000016637931156,0.4500001661538093,0.4500001761877294,0.4500001559229691,0.45000016324973274,0.4500001631511796,0.45000016905731843,0.4500001680680088,49.87686318131637,49.64550661153235,49.64550661157851,49.43535428046194,49.435354280370305,49.43535428069273,49.43535428141477,49.309496879125426,49.30949687912568,49.30949687754183,49.30949687756712,49.30949687910146,49.30949687910159,49.30949687948064,49.30949687948187,49.753726362632726,49.65166405078428,6.803575780677772e-06,6.803575759540707e-06,3.401787868193535e-06,3.4017879125106854e-06,3.4017878754600964e-06,3.4017878841288776e-06,6.803575780697919e-06,6.8035757595600305e-06,3.4017878681953205e-06,3.4017879124238205e-06,3.4017878754501556e-06,3.4017878841217354e-06,1.7008939349648755e-06,1.7008939332579033e-06,1.7008940321752118e-06,1.7008938802729849e-06,1.7008939380891628e-06,1.700893937350525e-06,1.700893945770597e-06,1.7008939383444205e-06,0.0
323.0,0.4499999979115863,0.4499999973325225,0.44999665000371364,0.449996647339275,0.4499966491212802,0.44999664859913896,0.4500001663848572,0.45000016616020855,0.4500001761827774,0.45000015591801706,0.4500001632512907,0.450000163153591,0.4500001690637216,0.450000168072705,49.87686318131648,49.64550661153269,49.64550661157884,49.435354280462576,49.435354280370966,49.435354280692806,49.43535428141481,49.309496879125746,49.30949687912597,49.309496877542195,49.30949687756748,49.30949687910142,49.30949687910154,49.30949687948058,49.309496879481806,49.75372636263297,49.65166405078461,6.803575780692849e-06,6.803575759555783e-06,3.4017878682035494e-06,3.4017879124906565e-06,3.4017878754600964e-06,3.4017878841388917e-06,6.803575780688004e-06,6.803575759562434e-06,3.4017878682008394e-06,3.401787912429339e-06,3.4017878754551946e-06,3.4017878841265343e-06,1.7008939349831106e-06,1.7008939332550905e-06,1.700894032186483e-06,1.7008938802843264e-06,1.7008939380880782e-06,1.700893937349246e-06,1.7008939457690905e-06,1.700893938342961e-06,0.0
324.0,0.44999999791239903,0.44999999733168333,0.44999665000907685,0.4499966473416257,0.4499966491204676,0.44999664859651883,0.45000016637123064,0.45000016614914284,0.4500001762353427,0.4500001559697286,0.4500001632491045,0.4500001631496976,0.45000016906624557,0.4500001680743752,49.87686318131661,49.64550661153302,49.64550661157922,49.435354280462796,49.435354280371115,49.43535428069283,49.435354281414796,49.30949687912635,49.30949687912649,49.30949687754277,49.309496877568044,49.30949687910121,49.309496879101324,49.30949687948035,49.30949687948159,49.753726362633216,49.65166405078497,6.803575780738073e-06,6.803575759540707e-06,3.4017878681835205e-06,3.4017879125207e-06,3.4017878754600964e-06,3.401787884168935e-06,6.8035757806925115e-06,6.803575759558529e-06,3.401787868177325e-06,3.401787912404625e-06,3.4017878754671915e-06,3.4017878841375716e-06,1.7008939350275896e-06,1.7008939332358152e-06,1.7008940322068078e-06,1.7008938803044193e-06,1.7008939380820797e-06,1.700893937342859e-06,1.7008939457629072e-06,1.7008939383372169e-06,0.0
325.0,0.4499999979107721,0.44999999733336055,0.4499966500035249,0.4499966473420987,0.4499966491203539,0.4499966486048402,0.450000166401122,0.4500001661619621,0.4500001761612189,0.4500001558964586,0.45000016326643544,0.4500001631670285,0.45000016907467555,0.45000016808365895,49.8768631813163,49.64550661153218,49.64550661157827,49.435354280462576,49.43535428037104,49.43535428069141,49.43535428141359,49.309496879125405,49.309496879125895,49.30949687754175,49.30949687756702,49.30949687910133,49.30949687910145,49.309496879480484,49.30949687948172,49.75372636263259,49.651664050784085,6.803575780677772e-06,6.803575759601009e-06,3.401787868223578e-06,3.4017879124606135e-06,3.4017878755201824e-06,3.4017878840888197e-06,6.803575780670279e-06,6.803575759596984e-06,3.4017878682164358e-06,3.401787912450934e-06,3.4017878754096047e-06,3.4017878840867034e-06,1.7008939350042384e-06,1.700893933214259e-06,1.7008940321780229e-06,1.7008938802756302e-06,1.7008939380871126e-06,1.7008939373483347e-06,1.7008939457688017e-06,1.7008939383429797e-06,0.0
326.0,0.449999997909957,0.4499999973341972,0.4499966499992452,0.449996647341434,0.4499966491227255,0.4499966486120318,0.4500001664161792,0.45000016617104416,0.45000017612020593,0.4500001558545919,0.4500001632779386,0.4500001631785317,0.4500001690728791,0.4500001680827157,49.876863181316146,49.64550661153177,49.6455066115778,49.435354280462505,49.43535428037105,49.4353542806907,49.43535428141298,49.30949687912493,49.30949687912554,49.30949687754129,49.309496877566566,49.30949687910176,49.30949687910188,49.3094968794806,49.30949687948183,49.753726362632285,49.65166405078366,6.803575780662697e-06,6.803575759646235e-06,3.401787868243607e-06,3.4017879124205556e-06,3.4017878755402113e-06,3.4017878840287333e-06,6.803575780658562e-06,6.803575759616512e-06,3.401787868237791e-06,3.4017879124746887e-06,3.401787875361856e-06,3.4017878840593498e-06,1.7008939349827944e-06,1.7008939332145607e-06,1.700894032163456e-06,1.7008938802610464e-06,1.7008939381002797e-06,1.7008939373615717e-06,1.7008939457722677e-06,1.700893938346241e-06,0.0
327.0,0.4499999979103645,0.44999999733377893,0.4499966500013799,0.4499966473417612,0.4499966491274154,0.44999664861551664,0.45000016640694107,0.4500001661686348,0.45000017613971444,0.4500001558749541,0.4500001632912974,0.4500001631927442,0.4500001690731453,0.45000016808383564,49.8768631813162,49.64550661153193,49.645506611577986,49.43535428046252,49.43535428037102,49.435354280690895,49.435354281413154,49.30949687912515,49.309496879125646,49.309496877541584,49.309496877566865,49.30949687910227,49.30949687910239,49.30949687948065,49.309496879481884,49.753726362632406,49.65166405078383,6.803575780662697e-06,6.803575759616084e-06,3.401787868233593e-06,3.4017879124405846e-06,3.401787875530197e-06,3.401787884038748e-06,6.80357578066367e-06,6.803575759609601e-06,3.401787868227473e-06,3.401787912460292e-06,3.401787875340741e-06,3.401787884063189e-06,1.7008939349827614e-06,1.7008939332264102e-06,1.7008940321700557e-06,1.7008938802678658e-06,1.7008939381163397e-06,1.7008939373776683e-06,1.7008939457733534e-06,1.7008939383474715e-06,0.0
328.0,0.4499999979109754,0.4499999973331506,0.449996650005183,0.4499966473419492,0.44999664913335863,0.4499966486184474,0.4500001663930847,0.4500001661633144,0.4500001761730836,0.45000015590746945,0.4500001633275652,0.45000016322901204,0.4500001690960609,0.4500001681058975,49.87686318131634,49.645506611532305,49.64550661157842,49.4353542804626,49.43535428037105,49.43535428069159,49.43535428141379,49.30949687912553,49.30949687912587,49.30949687754203,49.30949687756731,49.30949687910279,49.30949687910291,49.30949687948081,49.30949687948205,49.75372636263269,49.65166405078422,6.803575780662697e-06,6.803575759570858e-06,3.4017878682035494e-06,3.4017879124706276e-06,3.401787875510168e-06,3.401787884068791e-06,6.803575780673884e-06,6.803575759590975e-06,3.401787868211157e-06,3.4017879124401365e-06,3.401787875335702e-06,3.401787884075906e-06,1.7008939349883158e-06,1.700893933239895e-06,1.7008940321815345e-06,1.7008938802793743e-06,1.7008939381356592e-06,1.7008939373969527e-06,1.7008939457797375e-06,1.700893938353822e-06,0.0
329.0,0.4499999979111827,0.44999999733294505,0.44999665000440237,0.44999664734237366,0.4499966491397921,0.44999664862367583,0.45000016639343343,0.4500001661645169,0.4500001761702378,0.4500001559054775,0.45000016340608845,0.4500001633083887,0.45000016916093133,0.45000016816906085,49.87686318131644,49.64550661153256,49.64550661157869,49.43535428046273,49.43535428037118,49.43535428069237,49.435354281414554,49.30949687912552,49.30949687912586,49.30949687754206,49.30949687756734,49.309496879103236,49.30949687910335,49.309496879481266,49.3094968794825,49.753726362632875,49.65166405078449,6.803575780677772e-06,6.803575759570858e-06,3.401787868223578e-06,3.4017879124706276e-06,3.401787875500154e-06,3.4017878840788057e-06,6.80357578067779e-06,6.8035757595762545e-06,3.401787868216196e-06,3.401787912443976e-06,3.4017878753340223e-06,3.4017878840751863e-06,1.700893934983442e-06,1.7008939332456893e-06,1.700894032181216e-06,1.700893880279053e-06,1.700893938158411e-06,1.7008939374193688e-06,1.7008939457989029e-06,1.7008939383730273e-06,0.0
330.0,0.4499999979089141,0.4499999973352192,0.44999665000302463,0.44999664734220096,0.4499966491183277,0.44999664862450384,0.45000016639836843,0.4500001661668909,0.45000017615699345,0.4500001558930868,0.4500001632981143,0.45000016319956115,0.4500001690411682,0.4500001680510048,49.876863181315706,49.64550661153053,49.6455066115765,49.43535428046182,49.43535428037029,49.43535428068651,49.43535428140917,49.30949687912509,49.309496879125454,49.30949687754164,49.309496877566914,49.30949687910065,49.30949687910077,49.30949687948007,49.30949687948131,49.7537263626314,49.651664050782415,6.803575780662697e-06,6.803575759721611e-06,3.4017878682035494e-06,3.40178791243057e-06,3.4017878757404994e-06,3.401787883948618e-06,6.803575780641438e-06,6.803575759691018e-06,3.401787868206598e-06,3.401787912434378e-06,3.401787875260119e-06,3.401787883949695e-06,1.7008939349674394e-06,1.700893933239104e-06,1.7008940321684675e-06,1.7008938802661159e-06,1.700893938089464e-06,1.7008939373505592e-06,1.7008939457634592e-06,1.7008939383376563e-06,0.0
331.0,0.4499999979080874,0.4499999973360448,0.4499966500026994,0.4499966473424782,0.4499966491059299,0.4499966486151185,0.450000166397637,0.4500001661678667,0.45000017615649307,0.4500001558925861,0.45000016323374503,0.45000016313519187,0.45000016899072215,0.45000016800055875,49.876863181315386,49.64550661152965,49.645506611575556,49.435354280461404,49.43535428036988,49.435354280683974,49.43535428140671,49.30949687912496,49.3094968791253,49.30949687754153,49.3094968775668,49.309496879098006,49.30949687909813,49.30949687947846,49.30949687947969,49.753726362630765,49.651664050781505,6.803575780632547e-06,6.8035757597517614e-06,3.401787868193535e-06,3.401787912410541e-06,3.4017878757905718e-06,3.401787883948618e-06,6.803575780626116e-06,6.803575759741491e-06,3.4017878681993994e-06,3.40178791242622e-06,3.401787875309788e-06,3.4017878839494553e-06,1.7008939349606064e-06,1.700893933238762e-06,1.7008940321644873e-06,1.7008938802621695e-06,1.7008939380128564e-06,1.7008939372739883e-06,1.7008939457145818e-06,1.7008939382885836e-06,0.0
332.0,0.4499999979101518,0.44999999733397916,0.4499966500027305,0.44999664734250927,0.4499966491128904,0.4499966485925567,0.4500001663976157,0.4500001661678454,0.45000017615719606,0.45000015589243575,0.45000016325812026,0.4500001631595671,0.4500001690221124,0.450000168031949,49.87686318131608,49.645506611531594,49.645506611577645,49.43535428046232,49.43535428037079,49.43535428068983,49.43535428141191,49.30949687912525,49.30949687912559,49.309496877541825,49.309496877567106,49.3094968790982,49.30949687909831,49.30949687947842,49.30949687947965,49.753726362632165,49.651664050783495,6.803575780647622e-06,6.803575759616084e-06,3.401787868223578e-06,3.4017879124405846e-06,3.4017878754901394e-06,3.4017878841388917e-06,6.803575780659464e-06,6.803575759630031e-06,3.4017878682164358e-06,3.4017879124427763e-06,3.4017878755067827e-06,3.4017878841351723e-06,1.7008939349661725e-06,1.700893933250418e-06,1.7008940321725936e-06,1.7008938802705016e-06,1.7008939380168233e-06,1.7008939372778275e-06,1.7008939457120066e-06,1.7008939382861662e-06,0.0
333.0,0.44999999791572703,0.4499999973284032,0.4499966500031059,0.44999664734228223,0.4499966491374065,0.4499966485526056,0.4500001663971389,0.45000016616822236,0.4500001761576379,0.45000015589287756,0.45000016332322496,0.45000016322381803,0.45000016905162665,0.45000016806061005,49.8768631813181,49.645506611537215,49.64550661158365,49.43535428046495,49.435354280373424,49.43535428070642,49.435354281427045,49.30949687912609,49.30949687912642,49.30949687754268,49.30949687756796,49.30949687910319,49.30949687910331,49.309496879481436,49.30949687948267,49.753726362636215,49.6516640507892,6.803575780753149e-06,6.803575759314578e-06,3.4017878682536214e-06,3.4017879124806425e-06,3.401787874809159e-06,3.401787884529454e-06,6.803575780756202e-06,6.803575759310673e-06,3.4017878682646646e-06,3.401787912491005e-06,3.401787875827589e-06,3.401787884511166e-06,1.7008939349879876e-06,1.7008939332770668e-06,1.70089403219667e-06,1.700893880294586e-06,1.7008939381609614e-06,1.700893937422045e-06,1.7008939457967078e-06,1.7008939383708335e-06,0.0
334.0,0.4499999979260519,0.44999999731807855,0.4499966500035126,0.4499966473420864,0.44999664917797655,0.4499966484907518,0.45000016639632195,0.4500001661691124,0.4500001761576339,0.45000015589287357,0.45000016337976356,0.45000016328035664,0.45000016899469963,0.45000016800282927,49.87686318132173,49.64550661154732,49.64550661159442,49.43535428046968,49.435354280378164,49.43535428073613,49.43535428145441,49.3094968791276,49.30949687912793,49.3094968775442,49.30949687756948,49.30949687911496,49.309496879115066,49.309496879489004,49.30949687949025,49.75372636264346,49.65166405079946,6.803575780934053e-06,6.803575758741718e-06,3.4017878683537652e-06,3.4017879125908008e-06,3.401787873667517e-06,3.401787885090261e-06,6.8035757809301525e-06,6.803575758736249e-06,3.4017878683520047e-06,3.4017879125781055e-06,3.4017878762515716e-06,3.401787885081755e-06,1.7008939350295104e-06,1.7008939333224828e-06,1.7008940322400149e-06,1.7008938803378951e-06,1.7008939385048682e-06,1.7008939377658281e-06,1.700893946009467e-06,1.7008939385837962e-06,0.0
335.0,0.4499999979102786,0.4499999973312148,0.4499966500015084,0.4499966473436972,0.4499966491240218,0.4499966486024831,0.4500001663968183,0.4500001661679017,0.4500001761548904,0.4500001558901301,0.4500001632577964,0.45000016315924324,0.45000016906040263,0.45000016807023924,49.87686318131634,49.64550661153232,49.64550661157845,49.435354280462136,49.4353542803707,49.43535428069243,49.43535428141448,49.30949687912522,49.30949687912553,49.309496877541825,49.3094968775671,49.30949687910078,49.30949687910089,49.30949687948065,49.30949687948187,49.753726362632705,49.651664050784234,6.803575780677772e-06,6.803575759540707e-06,3.4017878682536214e-06,3.40178791243057e-06,3.4017878754500815e-06,3.401787884118863e-06,6.803575780687404e-06,6.803575759572349e-06,3.4017878682137964e-06,3.4017879124401365e-06,3.401787875458074e-06,3.4017878841126176e-06,1.7008939349599824e-06,1.7008939332559573e-06,1.70089403217193e-06,1.7008938802695806e-06,1.7008939380986752e-06,1.700893937359879e-06,1.7008939457693186e-06,1.7008939383430396e-06,0.0
336.0,0.44999999791075707,0.4499999973341715,0.44999664999682953,0.44999664734865813,0.4499966491206275,0.4499966486002938,0.45000016637967905,0.45000016615332344,0.4500001761379917,0.4500001558732314,0.45000016326267367,0.45000016316497393,0.4500001690600424,0.450000168069879,49.87686318131665,49.64550661153318,49.645506611579236,49.43535428046426,49.435354280373005,49.43535428069296,49.43535428141504,49.309496879126165,49.30949687912649,49.30949687754254,49.30949687756782,49.309496879101026,49.30949687910115,49.30949687948081,49.30949687948204,49.753726362633294,49.65166405078505,6.803575780647622e-06,6.803575759601009e-06,3.4017878683137078e-06,3.4017879123304262e-06,3.4017878754600964e-06,3.4017878841088483e-06,6.803575780643541e-06,6.80357575958046e-06,3.4017878682442697e-06,3.4017879124840467e-06,3.4017878754664716e-06,3.401787884122695e-06,1.7008939349854709e-06,1.7008939332844381e-06,1.7008940321913416e-06,1.7008938802890309e-06,1.7008939381011507e-06,1.7008939373625714e-06,1.700893945774455e-06,1.7008939383481887e-06,0.0
337.0,0.44999999791043555,0.449999997333024,0.44999664999709926,0.44999664734832523,0.44999664912216253,0.44999664860122635,0.4500001663840821,0.4500001661568728,0.4500001761428716,0.45000015587811126,0.4500001632636772,0.45000016316512403,0.45000016906011325,0.45000016806994986,49.876863181316516,49.645506611532824,49.64550661157892,49.435354280463315,49.43535428037207,49.43535428069281,49.43535428141488,49.30949687912579,49.309496879126094,49.30949687754229,49.30949687756756,49.309496879101054,49.30949687910118,49.30949687948075,49.30949687948198,49.75372636263305,49.651664050784724,6.803575780662697e-06,6.8035757595859336e-06,3.4017878683237222e-06,3.401787912350455e-06,3.4017878754600964e-06,3.401787884118863e-06,6.803575780662769e-06,6.803575759574752e-06,3.4017878682313126e-06,3.401787912465571e-06,3.401787875461433e-06,3.4017878841202955e-06,1.7008939349730766e-06,1.7008939332724566e-06,1.7008940321821913e-06,1.7008938802801755e-06,1.7008939380979993e-06,1.7008939373612954e-06,1.7008939457731611e-06,1.700893938346777e-06,0.0
338.0,0.44999999791131456,0.4499999973330769,0.4499966500095871,0.44999664733550854,0.44999664912224785,0.44999664860010663,0.45000016640737606,0.4500001661818738,0.4500001761719671,0.4500001559080604,0.45000016324053566,0.45000016314112873,0.4500001690590802,0.45000016806977056,49.87686318131634,49.645506611532355,49.6455066115785,49.43535428046224,49.435354280370404,49.4353542806925,49.43535428141453,49.30949687912505,49.30949687912535,49.309496877541825,49.3094968775671,49.309496879101076,49.30949687910119,49.30949687948064,49.30949687948188,49.753726362632705,49.65166405078428,6.803575780677772e-06,6.803575759570858e-06,3.401787868123434e-06,3.401787912570772e-06,3.4017878754500815e-06,3.4017878841288776e-06,6.803575780691609e-06,6.803575759572048e-06,3.4017878682173955e-06,3.401787912431739e-06,3.4017878754515956e-06,3.4017878841135772e-06,1.7008939349512658e-06,1.7008939332527123e-06,1.700894032169367e-06,1.7008938802672312e-06,1.700893938095072e-06,1.7008939373578566e-06,1.7008939457702747e-06,1.700893938343878e-06,0.0
339.0,0.4499999979112261,0.4499999973329884,0.44999665000810163,0.4499966473370353,0.44999664912207005,0.44999664860053135,0.4500001664058626,0.45000016617950667,0.4500001761693356,0.4500001559054289,0.45000016324284453,0.4500001631434376,0.45000016905999085,0.45000016806897425,49.87686318131638,49.64550661153245,49.64550661157858,49.43535428046244,49.4353542803707,49.435354280692586,49.43535428141462,49.309496879125135,49.30949687912543,49.30949687754191,49.309496877567184,49.309496879101175,49.309496879101296,49.30949687948066,49.309496879481905,49.753726362632776,49.65166405078436,6.803575780677772e-06,6.803575759570858e-06,3.401787868153477e-06,3.4017879125507433e-06,3.4017878754400674e-06,3.4017878841088483e-06,6.803575780687104e-06,6.803575759572349e-06,3.4017878682209945e-06,3.401787912437977e-06,3.4017878754513554e-06,3.401787884115497e-06,1.7008939349532688e-06,1.7008939332564037e-06,1.700894032171974e-06,1.700893880269677e-06,1.7008939380949214e-06,1.7008939373575148e-06,1.700893945771007e-06,1.700893938344881e-06,0.0
340.0,0.44999999791038514,0.4499999973329736,0.4499966500009585,0.44999664734435235,0.44999664912235915,0.44999664860142297,0.4500001663944023,0.4500001661680467,0.450000176155822,0.45000015589191533,0.45000016325350156,0.45000016315665536,0.4500001690607197,0.45000016806884935,49.87686318131648,49.645506611532745,49.64550661157885,49.4353542804631,49.43535428037168,49.43535428069281,49.43535428141486,49.309496879125525,49.309496879125824,49.30949687754219,49.30949687756746,49.30949687910129,49.30949687910141,49.30949687948073,49.30949687948197,49.75372636263299,49.651664050784646,6.803575780647622e-06,6.803575759570858e-06,3.4017878682536214e-06,3.401787912410541e-06,3.4017878754500815e-06,3.4017878841088483e-06,6.8035757806699795e-06,6.803575759573249e-06,3.4017878682308324e-06,3.401787912457173e-06,3.4017878754547148e-06,3.4017878841202955e-06,1.7008939349640128e-06,1.7008939332688131e-06,1.7008940321803243e-06,1.7008938802778185e-06,1.7008939380958876e-06,1.7008939373581378e-06,1.7008939457730555e-06,1.700893938347037e-06,0.0
341.0,0.4499999979100398,0.449999997332215,0.449996649998282,0.44999664734709827,0.4499966491226401,0.44999664860290894,0.4500001663899906,0.45000016616363464,0.4500001761531245,0.4500001558883642,0.4500001632592454,0.4500001631615457,0.4500001690608475,0.45000016806897714,49.87686318131651,49.645506611532895,49.64550661157898,49.435354280463415,49.435354280372124,49.43535428069293,49.43535428141497,49.30949687912569,49.30949687912599,49.30949687754233,49.309496877567604,49.30949687910137,49.30949687910149,49.30949687948076,49.309496879482005,49.753726362633074,49.65166405078479,6.803575780677772e-06,6.8035757595859336e-06,3.4017878683036937e-06,3.4017879123704837e-06,3.4017878754701104e-06,3.4017878841088483e-06,6.803575780662468e-06,6.80357575957355e-06,3.401787868235391e-06,3.401787912465331e-06,3.4017878754556744e-06,3.401787884122455e-06,1.7008939349684296e-06,1.7008939332742453e-06,1.7008940321849245e-06,1.7008938802821555e-06,1.700893938096313e-06,1.7008939373581787e-06,1.7008939457741136e-06,1.7008939383481779e-06,0.0
342.0,0.44999999791072864,0.44999999733249096,0.4499966500024436,0.4499966473428249,0.44999664912276527,0.44999664860122657,0.45000016639638246,0.45000016617002686,0.4500001761594897,0.4500001558955827,0.4500001632521618,0.45000016315360863,0.45000016906024226,0.45000016806922566,49.876863181316466,49.64550661153269,49.64550661157879,49.43535428046291,49.43535428037141,49.4353542806928,49.43535428141484,49.30949687912543,49.30949687912572,49.3094968775421,49.30949687756737,49.30949687910138,49.3094968791015,49.309496879480726,49.309496879481955,49.75372636263294,49.65166405078459,6.803575780677772e-06,6.803575759570858e-06,3.401787868233593e-06,3.4017879124405846e-06,3.4017878754500815e-06,3.401787884118863e-06,6.803575780675387e-06,6.803575759571447e-06,3.401787868227713e-06,3.401787912452134e-06,3.4017878754518353e-06,3.401787884119816e-06,1.7008939349607146e-06,1.7008939332670909e-06,1.7008940321787117e-06,1.7008938802755603e-06,1.7008939380951107e-06,1.7008939373568855e-06,1.7008939457730415e-06,1.7008939383469203e-06,0.0
343.0,0.4499999979115551,0.4499999973333174,0.4499966500033395,0.4499966473419132,0.4499966491213503,0.4499966485998116,0.45000016639622376,0.4500001661690142,0.4500001761547793,0.45000015589172593,0.4500001632499732,0.4500001631522735,0.4500001690602225,0.4500001680692059,49.87686318131647,49.6455066115326,49.64550661157871,49.4353542804627,49.435354280371165,49.43535428069277,49.43535428141481,49.30949687912537,49.309496879125646,49.309496877541974,49.30949687756725,49.309496879101395,49.30949687910152,49.30949687948072,49.30949687948195,49.753726362632904,49.65166405078451,6.803575780662697e-06,6.803575759555783e-06,3.401787868233593e-06,3.4017879124706276e-06,3.4017878754500815e-06,3.401787884118863e-06,6.803575780679893e-06,6.803575759570246e-06,3.401787868224354e-06,3.4017879124494945e-06,3.4017878754506354e-06,3.401787884119576e-06,1.700893934958565e-06,1.7008939332658646e-06,1.7008940321751976e-06,1.7008938802720292e-06,1.7008939380941313e-06,1.700893937355969e-06,1.700893945772929e-06,1.700893938346813e-06,0.0
