environment | time (second),inlet | u_mmHg (dimensionless),inlet | v_mm3_s (mm3_per_s),PV1 | u_mmHg (dimensionless),PV1 | v_mm3_s (mm3_per_s),PV2 | u_mmHg (dimensionless),PV2 | v_mm3_s (mm3_per_s),V1 | u_mmHg (dimensionless),V1 | v_mm3_s (mm3_per_s),V2 | u_mmHg (dimensionless),V2 | v_mm3_s (mm3_per_s),VV_junc1 | H_VV_out_alpha (dimensionless),VV_junc1 | H_VV_out_beta (dimensionless),VV_junc1 | u_mmHg (dimensionless),VV_junc1 | v_mm3_s (mm3_per_s)
833,49.9540275788065,5.08015152726803e-06,49.8099755621118,1.59920316597547e-11,49.8676521580269,5.08013553510964e-06,49.7500003419369,1.59920316940623e-11,49.865353533767,5.08013553523726e-06,0.450001416219624,0.630614160474644,49.908055157613,5.08015152726784e-06
834,49.9540275788093,5.08015152726455e-06,49.8099755621145,1.5992031660567e-11,49.8676521580307,5.08013553536958e-06,49.7500003419368,1.59920316773146e-11,49.8653535337694,5.08013553523163e-06,0.450001416930016,0.63061416147016,49.9080551576187,5.0801515272633e-06
835,49.9540275788064,5.08015152727078e-06,49.8099755621116,1.59920316597785e-11,49.8676521580268,5.08013553510417e-06,49.7500003419366,1.5992031660652e-11,49.8653535337669,5.08013553524001e-06,0.450001416198321,0.630614160444792,49.9080551576129,5.08015152727148e-06
836,49.9540275788094,5.08015152726641e-06,49.8099755621144,1.59920316606399e-11,49.8676521580308,5.08013553537573e-06,49.7500003419365,1.59920316440743e-11,49.8653535337694,5.08013553523355e-06,0.450001416951397,0.630614161500122,49.9080551576188,5.08015152726512e-06
837,49.9540275788063,5.08015152727179e-06,49.8099755621113,1.59920316598023e-11,49.8676521580266,5.08013553507542e-06,49.7500003419363,1.59920316275818e-11,49.8653535337668,5.08013553524223e-06,0.450001416176217,0.630614160413816,49.9080551576127,5.0801515272733e-06
838,49.9540275788095,5.08015152726797e-06,49.8099755621143,1.59920316607165e-11,49.8676521580309,5.08013553541632e-06,49.7500003419362,1.59920316111742e-11,49.8653535337695,5.08013553523543e-06,0.450001416974224,0.630614161532111,49.908055157619,5.08015152726693e-06
839,49.9540275788062,5.0801515272749e-06,49.8099755621111,1.5992031659828e-11,49.8676521580265,5.08013553510078e-06,49.750000341936,1.59920315948517e-11,49.8653535337667,5.08013553524375e-06,0.45000141615246,0.630614160380523,49.9080551576125,5.08015152727421e-06
840,49.9540275788096,5.08015152726941e-06,49.8099755621142,1.59920316607967e-11,49.867652158031,5.08013553538682e-06,49.7500003419358,1.59920315786143e-11,49.8653535337695,5.08013553523557e-06,0.450001416998834,0.630614161566599,49.9080551576192,5.08015152726875e-06
841,49.9540275788061,5.08015152727532e-06,49.8099755621108,1.59920316598518e-11,49.8676521580263,5.08013553506284e-06,49.7500003419357,1.59920315624618e-11,49.8653535337666,5.08013553524476e-06,0.450001416126675,0.630614160344389,49.9080551576123,5.08015152727694e-06
842,49.9540275788097,5.08015152727003e-06,49.8099755621142,1.59920316608769e-11,49.8676521580312,5.08013553537526e-06,49.7500003419355,1.59920315463944e-11,49.8653535337696,5.08013553523618e-06,0.450001417025628,0.630614161604147,49.9080551576194,5.08015152726966e-06
843,49.954027578806,5.08015152727608e-06,49.8099755621105,1.5992031659872e-11,49.8676521580262,5.08013553506112e-06,49.7500003419354,1.59920312113626e-11,49.8653535337665,5.08013553524574e-06,0.450001416099218,0.630614160305912,49.908055157612,5.08015152727785e-06
844,49.9540275788098,5.08015152727016e-06,49.8099755621141,1.59920316609626e-11,49.8676521580313,5.08013553540591e-06,49.7500003419352,1.59920315145147e-11,49.8653535337697,5.0801355352365e-06,0.450001417053475,0.630614161643171,49.9080551576196,5.08015152727057e-06
845,49.9540275788059,5.08015152727662e-06,49.8099755621103,1.59920316598959e-11,49.867652158026,5.08013553503756e-06,49.7500003419351,1.59920314987024e-11,49.8653535337664,5.08013553524671e-06,0.450001416070544,0.63061416026573,49.9080551576118,5.08015152727876e-06
846,49.9540275788099,5.0801515272705e-06,49.8099755621141,1.59920316610465e-11,49.8676521580314,5.0801355354376e-06,49.7500003419349,1.59920314829751e-11,49.8653535337698,5.08013553523705e-06,0.450001417083259,0.630614161684908,49.9080551576198,5.08015152726966e-06
847,49.9540275788058,5.08015152727688e-06,49.80997556211,1.59920316599179e-11,49.8676521580258,5.0801355350575e-06,49.7500003419348,1.59920317863829e-11,49.8653535337663,5.08013553524766e-06,0.45000141603955,0.630614160222295,49.9080551576115,5.08015152727876e-06
848,49.95402757881,5.08015152727093e-06,49.8099755621141,1.59920316611394e-11,49.8676521580316,5.08013553545776e-06,49.7500003419346,1.59920317708258e-11,49.8653535337699,5.0801355352368e-06,0.450001417115344,0.630614161729872,49.9080551576201,5.08015152726784e-06
849,49.9540275788056,5.0801515272779e-06,49.8099755621097,1.59920316599344e-11,49.8676521580256,5.08013553505703e-06,49.7500003419344,1.59920317553537e-11,49.8653535337662,5.08013553524801e-06,0.450001416006509,0.630614160175993,49.9080551576113,5.08015152727694e-06
850,49.9540275788102,5.08015152727063e-06,49.809975562114,1.59920316612287e-11,49.8676521580318,5.08013553545336e-06,49.7500003419343,1.59920317399667e-11,49.86535353377,5.08013553523667e-06,0.450001417149299,0.630614161777454,49.9080551576204,5.08015152726875e-06
851,49.9540275788055,5.080151527278e-06,49.8099755621094,1.59920316599491e-11,49.8676521580255,5.08013553502229e-06,49.7500003419341,1.59920317246646e-11,49.8653535337661,5.08013553524891e-06,0.450001415971533,0.63061416012698,49.908055157611,5.08015152728058e-06
852,49.9540275788103,5.08015152727059e-06,49.809975562114,1.59920316613253e-11,49.867652158032,5.08013553545685e-06,49.750000341934,1.59920317094477e-11,49.8653535337701,5.08013553523665e-06,0.450001417184889,0.630614161827328,49.9080551576206,5.08015152726966e-06
853,49.9540275788054,5.08015152727855e-06,49.8099755621091,1.59920316599657e-11,49.8676521580253,5.08013553500499e-06,49.7500003419338,1.59920316943157e-11,49.865353533766,5.08013553524892e-06,0.450001415935557,0.630614160076565,49.9080551576107,5.08015152728058e-06
854,49.9540275788105,5.08015152727029e-06,49.809975562114,1.59920316614219e-11,49.8676521580322,5.08013553546498e-06,49.7500003419337,1.59920316792687e-11,49.8653535337702,5.08013553523585e-06,0.450001417221884,0.630614161879172,49.9080551576209,5.08015152726784e-06
855,49.9540275788052,5.08015152727847e-06,49.8099755621088,1.5992031659975e-11,49.8676521580251,5.08013553497673e-06,49.7500003419335,1.59920316643068e-11,49.8653535337658,5.08013553524932e-06,0.450001415897044,0.630614160022594,49.9080551576104,5.08015152728058e-06
856,49.9540275788106,5.08015152727e-06,49.809975562114,1.59920316615203e-11,49.8676521580324,5.08013553548922e-06,49.7500003419333,1.59920316494299e-11,49.8653535337703,5.08013553523605e-06,0.450001417261612,0.630614161934846,49.9080551576212,5.08015152726784e-06
857,49.954027578805,5.08015152727964e-06,49.8099755621085,1.59920316599861e-11,49.8676521580248,5.08013553497354e-06,49.7500003419332,1.5992031634638e-11,49.8653535337657,5.08013553524992e-06,0.450001415856175,0.630614159965322,49.9080551576101,5.08015152728058e-06
858,49.9540275788108,5.08015152726963e-06,49.809975562114,1.59920316616223e-11,49.8676521580326,5.08013553549735e-06,49.750000341933,1.59920316199311e-11,49.8653535337705,5.08013553523572e-06,0.450001417303965,0.630614161994198,49.9080551576216,5.08015152726875e-06
859,49.9540275788049,5.08015152728007e-06,49.8099755621082,1.59920316599899e-11,49.8676521580246,5.08013553496042e-06,49.7500003419329,1.59920316053092e-11,49.8653535337655,5.08013553525001e-06,0.450001415812093,0.630614159903547,49.9080551576097,5.08015152727967e-06
860,49.954027578811,5.08015152727002e-06,49.809975562114,1.59920316617298e-11,49.8676521580329,5.08013553556135e-06,49.7500003419327,1.59920315907724e-11,49.8653535337706,5.08013553523486e-06,0.450001417349842,0.630614162058488,49.908055157622,5.08015152726693e-06
861,49.9540275788047,5.08015152728068e-06,49.8099755621078,1.59920316599937e-11,49.8676521580243,5.08013553494983e-06,49.7500003419326,1.59920315763205e-11,49.8653535337654,5.08013553525078e-06,0.450001415764553,0.630614159836925,49.9080551576094,5.08015152728331e-06
862,49.9540275788112,5.08015152726896e-06,49.809975562114,1.59920316618373e-11,49.8676521580331,5.08013553555239e-06,49.7500003419324,1.59920315619537e-11,49.8653535337708,5.08013553523484e-06,0.450001417398602,0.630614162126818,49.9080551576223,5.08015152726784e-06
863,49.9540275788045,5.08015152728061e-06,49.8099755621075,1.59920316599921e-11,49.8676521580241,5.08013553491724e-06,49.7500003419322,1.59920315476718e-11,49.8653535337652,5.08013553525113e-06,0.450001415714896,0.630614159767339,49.908055157609,5.0801515272824e-06
864,49.9540275788114,5.08015152726899e-06,49.8099755621141,1.59920316619466e-11,49.8676521580334,5.08013553559263e-06,49.7500003419321,1.5992031533475e-11,49.8653535337709,5.08013553523416e-06,0.450001417449356,0.630614162197943,49.9080551576227,5.08015152726602e-06
865,49.9540275788043,5.08015152728073e-06,49.8099755621071,1.59920316599868e-11,49.8676521580238,5.08013553488629e-06,49.7500003419319,1.59920315193632e-11,49.8653535337651,5.08013553525203e-06,0.450001415662703,0.630614159694197,49.9080551576085,5.08015152728331e-06
866,49.9540275788116,5.08015152726874e-06,49.8099755621141,1.59920316620596e-11,49.8676521580337,5.08013553558559e-06,49.7500003419318,1.59920315053364e-11,49.8653535337711,5.08013553523376e-06,0.450001417503056,0.630614162273195,49.9080551576232,5.08015152726693e-06
867,49.9540275788041,5.0801515272817e-06,49.8099755621068,1.59920316599815e-11,49.8676521580235,5.0801355348871e-06,49.7500003419316,1.59920318104475e-11,49.8653535337649,5.08013553525257e-06,0.450001415607406,0.630614159616706,49.9080551576081,5.0801515272824e-06
868,49.9540275788118,5.08015152726856e-06,49.8099755621142,1.59920316621762e-11,49.867652158034,5.08013553560441e-06,49.7500003419315,1.59920317965909e-11,49.8653535337713,5.0801355352333e-06,0.450001417560138,0.630614162353188,49.9080551576236,5.08015152726602e-06
869,49.9540275788038,5.08015152728198e-06,49.8099755621064,1.59920316599708e-11,49.8676521580232,5.08013553486256e-06,49.7500003419313,1.59920321018725e-11,49.8653535337647,5.08013553525292e-06,0.450001415548535,0.630614159534208,49.9080551576076,5.08015152728422e-06
870,49.954027578812,5.08015152726745e-06,49.8099755621143,1.59920316623001e-11,49.8676521580343,5.08013553563599e-06,49.7500003419312,1.59920317691326e-11,49.8653535337715,5.08013553523274e-06,0.450001417620658,0.630614162437998,49.9080551576241,5.08015152726421e-06
871,49.9540275788036,5.08015152728158e-06,49.809975562106,1.59920316599582e-11,49.8676521580228,5.08013553485514e-06,49.750000341931,1.5992031755531e-11,49.8653535337645,5.08013553525354e-06,0.450001415486362,0.63061415944708,49.9080551576071,5.08015152728422e-06
872,49.9540275788123,5.08015152726713e-06,49.8099755621143,1.59920316624276e-11,49.8676521580347,5.08013553564828e-06,49.7500003419308,1.5992032061068e-11,49.8653535337717,5.08013553523218e-06,0.450001417684607,0.630614162527614,49.9080551576246,5.08015152726512e-06
873,49.9540275788033,5.08015152728243e-06,49.8099755621056,1.59920316599384e-11,49.8676521580225,5.08013553482434e-06,49.7500003419307,1.59920317285827e-11,49.8653535337643,5.08013553525424e-06,0.450001415420415,0.630614159354665,49.9080551576066,5.08015152728512e-06
874,49.9540275788126,5.08015152726742e-06,49.8099755621145,1.59920316625551e-11,49.867652158035,5.08013553566497e-06,49.7500003419305,1.5992031715236e-11,49.8653535337719,5.08013553523101e-06,0.450001417752907,0.630614162623326,49.9080551576252,5.08015152726512e-06
875,49.954027578803,5.08015152728357e-06,49.8099755621051,1.59920316599149e-11,49.8676521580221,5.08013553480529e-06,49.7500003419304,1.59920320210285e-11,49.865353533764,5.08013553525492e-06,0.450001415349711,0.630614159255583,49.9080551576061,5.08015152728512e-06
876,49.9540275788129,5.08015152726615e-06,49.8099755621146,1.59920316626917e-11,49.8676521580354,5.08013553573591e-06,49.7500003419302,1.59920316887977e-11,49.8653535337722,5.08013553523052e-06,0.450001417825604,0.630614162725202,49.9080551576257,5.08015152726239e-06
877,49.9540275788028,5.08015152728265e-06,49.8099755621047,1.59920316598878e-11,49.8676521580217,5.08013553477207e-06,49.7500003419301,1.59920316757061e-11,49.8653535337638,5.08013553525574e-06,0.450001415275365,0.630614159151398,49.9080551576055,5.08015152728603e-06
878,49.9540275788132,5.08015152726575e-06,49.8099755621147,1.59920316628337e-11,49.8676521580358,5.08013553575838e-06,49.7500003419299,1.59920316626994e-11,49.8653535337724,5.08013553522986e-06,0.450001417901725,0.630614162831874,49.9080551576263,5.08015152726148e-06
879,49.9540275788024,5.08015152728329e-06,49.8099755621042,1.59920316598552e-11,49.8676521580213,5.0801355347197e-06,49.7500003419297,1.59920316497778e-11,49.8653535337635,5.0801355352564e-06,0.450001415196904,0.630614159041446,49.9080551576048,5.08015152728694e-06
880,49.9540275788135,5.08015152726493e-06,49.8099755621149,1.59920316629758e-11,49.8676521580363,5.08013553576307e-06,49.7500003419296,1.59920316369411e-11,49.8653535337727,5.08013553522877e-06,0.450001417983077,0.630614162945878,49.908055157627,5.08015152726239e-06
881,49.9540275788021,5.08015152728441e-06,49.8099755621037,1.59920316598154e-11,49.8676521580208,5.08013553471607e-06,49.7500003419294,1.59920316241894e-11,49.8653535337632,5.08013553525722e-06,0.45000141511252,0.630614158923193,49.9080551576042,5.08015152728785e-06
882,49.9540275788138,5.08015152726571e-06,49.8099755621151,1.59920316631269e-11,49.8676521580367,5.08013553581247e-06,49.7500003419293,1.59920316115227e-11,49.865353533773,5.08013553522846e-06,0.450001418070354,0.630614163068185,49.9080551576277,5.08015152726239e-06
883,49.9540275788017,5.08015152728468e-06,49.8099755621032,1.59920316597646e-11,49.8676521580203,5.08013553465151e-06,49.7500003419291,1.5992031598941e-11,49.8653535337629,5.08013553525831e-06,0.450001415022422,0.630614158796933,49.9080551576034,5.08015152728967e-06
884,49.9540275788142,5.08015152726369e-06,49.8099755621153,1.59920316632854e-11,49.8676521580372,5.08013553583083e-06,49.750000341929,1.59920315864443e-11,49.8653535337733,5.08013553522722e-06,0.450001418163346,0.6306141631985,49.9080551576284,5.08015152726057e-06
885,49.9540275788014,5.08015152728566e-06,49.8099755621027,1.59920316597175e-11,49.8676521580198,5.08013553464771e-06,49.7500003419288,1.59920315740325e-11,49.8653535337626,5.08013553525889e-06,0.450001414926616,0.630614158662674,49.9080551576027,5.08015152728876e-06
886,49.9540275788146,5.08015152726367e-06,49.8099755621155,1.59920316634511e-11,49.8676521580378,5.08013553586768e-06,49.7500003419286,1.59920312426501e-11,49.8653535337736,5.08013553522634e-06,0.450001418261687,0.630614163336311,49.9080551576292,5.08015152726057e-06
887,49.954027578801,5.08015152728593e-06,49.8099755621022,1.59920316596595e-11,49.8676521580193,5.08013553460986e-06,49.7500003419285,1.5992031549464e-11,49.8653535337623,5.08013553526008e-06,0.450001414825727,0.630614158521293,49.9080551576019,5.08015152728967e-06
888,49.954027578815,5.08015152726332e-06,49.8099755621157,1.59920316636186e-11,49.8676521580383,5.08013553590255e-06,49.7500003419283,1.59920312182512e-11,49.865353533774,5.08013553522518e-06,0.450001418365535,0.630614163481839,49.90805515763,5.08015152725875e-06
889,49.9540275788005,5.08015152728647e-06,49.8099755621016,1.5992031659596e-11,49.8676521580187,5.08013553456297e-06,49.7500003419282,1.59920315252354e-11,49.865353533762,5.0801355352613e-06,0.450001414718653,0.630614158371243,49.908055157601,5.08015152729149e-06
890,49.9540275788154,5.08015152726179e-06,49.809975562116,1.59920316637952e-11,49.8676521580389,5.08013553594838e-06,49.750000341928,1.59920315132486e-11,49.8653535337743,5.08013553522474e-06,0.450001418475774,0.630614163636324,49.9080551576309,5.08015152725784e-06
891,49.9540275788001,5.08015152728734e-06,49.809975562101,1.59920316595252e-11,49.8676521580181,5.08013553453418e-06,49.7500003419279,1.59920315013468e-11,49.8653535337616,5.08013553526263e-06,0.450001414605247,0.63061415821232,49.9080551576001,5.08015152729149e-06
892,49.9540275788159,5.08015152726102e-06,49.8099755621163,1.59920316639809e-11,49.8676521580395,5.08013553597235e-06,49.7500003419277,1.59920314895299e-11,49.8653535337747,5.08013553522308e-06,0.450001418592615,0.63061416380006,49.9080551576318,5.08015152725693e-06
893,49.9540275787996,5.08015152728866e-06,49.8099755621004,1.59920316594435e-11,49.8676521580175,5.08013553445658e-06,49.7500003419276,1.59920321159115e-11,49.8653535337612,5.08013553526341e-06,0.450001414484619,0.630614158043277,49.9080551575992,5.08015152729422e-06
894,49.9540275788164,5.08015152725977e-06,49.8099755621166,1.59920316641739e-11,49.8676521580402,5.08013553604388e-06,49.7500003419274,1.5992031785208e-11,49.8653535337751,5.08013553522182e-06,0.450001418717162,0.630614163974595,49.9080551576328,5.08015152725602e-06
895,49.9540275787991,5.08015152728907e-06,49.8099755620997,1.59920316593564e-11,49.8676521580168,5.08013553442018e-06,49.7500003419272,1.59920317736462e-11,49.8653535337608,5.08013553526492e-06,0.450001414356221,0.630614157863345,49.9080551575981,5.08015152729422e-06
896,49.9540275788169,5.08015152725887e-06,49.809975562117,1.59920316643778e-11,49.8676521580409,5.08013553607379e-06,49.7500003419271,1.59920320812266e-11,49.8653535337755,5.08013553522049e-06,0.45000141884949,0.630614164160034,49.9080551576339,5.08015152725511e-06
897,49.9540275787986,5.08015152729055e-06,49.8099755620991,1.59920316592602e-11,49.867652158016,5.08013553435227e-06,49.7500003419269,1.59920317507776e-11,49.8653535337603,5.08013553526587e-06,0.450001414219842,0.630614157672229,49.9080551575971,5.08015152729604e-06
