time,PV1__u_mmHg,PV1__v_mm3_s,PV2__u_mmHg,PV2__v_mm3_s,PV3__u_mmHg,PV3__v_mm3_s,PV4__u_mmHg,PV4__v_mm3_s,PV5__u_mmHg,PV5__v_mm3_s,PV6__u_mmHg,PV6__v_mm3_s,PV7__R_constriction,V10__u_mmHg,V10__v_mm3_s,V11__u_mmHg,V11__v_mm3_s,V12__u_mmHg,V12__v_mm3_s,V13__u_mmHg,V13__v_mm3_s,V14__u_mmHg,V14__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,V3__u_mmHg,V3__v_mm3_s,V4__u_mmHg,V4__v_mm3_s,V5__u_mmHg,V5__v_mm3_s,V6__u_mmHg,V6__v_mm3_s,V7__u_mmHg,V8__u_mmHg,V8__v_mm3_s,V9__u_mmHg,V9__v_mm3_s,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
246.0,49.64858557409417,6.803576824999071e-06,49.64858557409384,6.803576825361999e-06,49.43767206164382,3.401788412421718e-06,49.43767206164363,3.401788412564366e-06,49.43767206163959,3.401788412459431e-06,49.437672061639105,3.401788412889581e-06,4.888792411319657e-90,49.30949733004568,1.7008942062508815e-06,49.30949733004366,1.7008942062358278e-06,49.309497330043655,1.7008942062236405e-06,49.30949733003908,1.7008942063135996e-06,49.309497330039584,1.700894206169769e-06,49.64550715312862,6.803576824984639e-06,49.64550715312796,6.803576825354279e-06,49.435354762220456,3.4017884124261945e-06,49.43535476222008,3.401788412558511e-06,49.43535476221644,3.401788412459537e-06,49.43535476221546,3.401788412894867e-06,49.30949733004298,49.30949733004306,1.70089420619615e-06,49.30949733004554,1.7008942063079247e-06,0.4499999999971489,0.4499999999872062,49.651663995059735,49.75372632273517,0.45000000003836654,0.4500000000297844,0.45000000001859786,0.4499999999927188,0.4500000000195585,0.45000000001599555,0.44999999998588525,0.44999999997783946,0.4500000000042088,0.4500000000039387,0.45000000001022133,0.44999999996200657,0.45000000000111445,0.45,4.329979969093309e-257,1.5269638070458894e-14,49.87686316136758
247.0,49.6485855740947,6.803576825043061e-06,49.648585574094454,6.803576825296079e-06,49.43767206164591,3.401788412432201e-06,49.437672061645834,3.401788412590547e-06,49.43767206164165,3.401788412481642e-06,49.43767206164139,3.4017884128131407e-06,1.3289115574798703e-89,49.30949733004584,1.7008942062632403e-06,49.30949733004423,1.7008942062526757e-06,49.30949733004418,1.7008942062337125e-06,49.309497330041864,1.7008942064097774e-06,49.30949733004211,1.7008942062606232e-06,49.64550715312909,6.80357682502635e-06,49.64550715312857,6.803576825298416e-06,49.43535476222252,3.401788412444014e-06,49.435354762222396,3.4017884125821163e-06,49.43535476221839,3.4017884124861657e-06,49.43535476221789,3.4017884128115305e-06,49.309497330043875,49.30949733004391,1.7008942062054578e-06,49.30949733004577,1.7008942063184743e-06,0.45000000000150525,0.4499999999945737,49.65166399506034,49.75372632273571,0.4500000000240918,0.4500000000145652,0.45000000001505647,0.4499999999951124,0.45000000002380186,0.4500000000184147,0.4499999999966698,0.44999999998907275,0.4500000000089071,0.45000000000655077,0.4499999999839465,0.4499999999533562,0.4500000000007951,0.45,1.4931021533911248e-257,1.5269638070442584e-14,49.87686316136785
248.0,49.648585574095165,6.803576825085897e-06,49.64858557409503,6.803576825222055e-06,49.43767206164766,3.4017884124367586e-06,49.437672061647866,3.401788412598302e-06,49.43767206164406,3.401788412516652e-06,49.43767206164426,3.401788412715151e-06,3.612356138326739e-89,49.309497330046085,1.7008942062759594e-06,49.30949733004514,1.7008942062756917e-06,49.30949733004495,1.7008942062435038e-06,49.309497330046106,1.700894206535206e-06,49.309497330045744,1.7008942063740303e-06,49.64550715312943,6.803576825068177e-06,49.64550715312913,6.803576825229904e-06,49.435354762224186,3.4017884124565115e-06,49.435354762224605,3.4017884126112106e-06,49.435354762220605,3.4017884125194464e-06,49.43535476222102,3.401788412709809e-06,49.30949733004471,49.30949733004463,1.7008942062098182e-06,49.309497330046206,1.7008942063350477e-06,0.4500000000080445,0.4500000000043143,49.65166399506093,49.75372632273619,0.4500000000094814,0.4499999999997623,0.45000000000974255,0.44999999999780055,0.4500000000263444,0.45000000002151347,0.450000000011631,0.4500000000022737,0.4500000000152271,0.45000000001118745,0.4499999999482839,0.4499999999395473,0.45000000000074064,0.45,-2.094646452333787e-257,1.526963807043273e-14,49.87686316136809
249.0,49.64858557409456,6.803576825095284e-06,49.64858557409438,6.803576825205459e-06,49.43767206164883,3.4017884124468667e-06,49.43767206164918,3.401788412639834e-06,49.43767206164368,3.401788412505893e-06,49.437672061643994,3.4017884127209983e-06,9.819402048736065e-89,49.30949733004657,1.7008942062843767e-06,49.309497330045296,1.700894206276937e-06,49.30949733004492,1.7008942062188505e-06,49.309497330043754,1.7008942064886032e-06,49.30949733004321,1.7008942063061948e-06,49.64550715312884,6.803576825093925e-06,49.645507153128484,6.803576825212543e-06,49.43535476222527,3.4017884124508164e-06,49.43535476222598,3.401788412643266e-06,49.435354762220186,3.4017884124956723e-06,49.43535476222081,3.401788412715428e-06,49.30949733004511,49.309497330044984,1.7008942062006143e-06,49.30949733004684,1.7008942063585722e-06,0.4500000000059263,0.45000000000290796,49.65166399506028,49.75372632273577,0.45000000001370877,0.4500000000020993,0.45000000001083595,0.4499999999978944,0.45000000002846036,0.450000000023214,0.4500000000135757,0.45000000000184387,0.4500000000261014,0.4500000000187422,0.449999999953947,0.4499999999346479,0.4500000000004504,0.45,-8.400369555586803e-258,1.526963807042664e-14,49.87686316136789
250.0,49.648585574095385,6.803576825112182e-06,49.648585574095286,6.803576825227495e-06,49.43767206165038,3.401788412474774e-06,49.4376720616503,3.4017884126491386e-06,49.43767206164453,3.401788412488705e-06,49.43767206164437,3.401788412729778e-06,2.6691902155412764e-88,49.309497330046824,1.7008942062916273e-06,49.30949733004545,1.7008942062784081e-06,49.30949733004547,1.7008942062205513e-06,49.30949733004195,1.700894206442562e-06,49.30949733004218,1.7008942062813859e-06,49.64550715312962,6.8035768251216836e-06,49.64550715312943,6.8035768252236214e-06,49.4353547622271,3.4017884124699018e-06,49.43535476222693,3.401788412652395e-06,49.43535476222123,3.4017884124987907e-06,49.43535476222094,3.4017884127241197e-06,49.30949733004589,49.309497330045936,1.700894206216208e-06,49.30949733004675,1.7008942063605386e-06,0.4500000000022721,0.44999999999911305,49.65166399506114,49.75372632273656,0.45000000000781104,0.44999999999732065,0.4500000000125619,0.4499999999980582,0.45000000002504875,0.4500000000203737,0.4500000000003977,0.4499999999909415,0.4500000000074919,0.45000000000040136,0.450000000001495,0.44999999998021234,0.4499999999995959,0.45,4.919791373560405e-261,1.526963807040088e-14,49.87686316136828
251.0,49.64858557409542,6.8035768251244356e-06,49.64858557409534,6.803576825216912e-06,49.43767206165038,3.4017884124978484e-06,49.437672061650105,3.4017884126581176e-06,49.437672061645166,3.401788412507992e-06,49.437672061644804,3.4017884127039577e-06,7.255611259606534e-88,49.30949733004691,1.7008942062959671e-06,49.309497330045815,1.7008942062828735e-06,49.309497330046,1.7008942062340562e-06,49.30949733004169,1.7008942064109764e-06,49.30949733004229,1.700894206288538e-06,49.64550715312964,6.803576825138899e-06,49.64550715312951,6.803576825216452e-06,49.435354762227234,3.4017884124922274e-06,49.43535476222669,3.4017884126476627e-06,49.43535476222198,3.4017884125170138e-06,49.435354762221266,3.4017884126994502e-06,49.30949733004673,49.309497330046845,1.7008942062323928e-06,49.309497330046675,1.70089420635137e-06,0.4500000000012887,0.4499999999987554,49.651663995061185,49.753726322736576,0.45000000000305035,0.44999999999340784,0.4500000000107454,0.4499999999989554,0.4500000000226325,0.45000000001880136,0.44999999999982754,0.4499999999918117,0.45000000000178264,0.4499999999947718,0.4500000000147892,0.44999999999927237,0.44999999999968565,0.45,2.5891690451433768e-260,1.526963807040368e-14,49.876863161368284
252.0,49.648585574095236,6.803576825135932e-06,49.64858557409513,6.8035768251839e-06,49.43767206165,3.4017884125181335e-06,49.43767206164972,3.401788412633866e-06,49.43767206164543,3.4017884125467882e-06,49.437672061644996,3.4017884126630973e-06,1.9722796241351285e-87,49.30949733004681,1.7008942062982886e-06,49.30949733004625,1.70089420629005e-06,49.30949733004642,1.7008942062521368e-06,49.30949733004169,1.7008942063651903e-06,49.3094973300424,1.7008942062955008e-06,49.645507153129465,6.803576825154742e-06,49.64550715312925,6.8035768252003755e-06,49.435354762226865,3.4017884125194574e-06,49.435354762226304,3.401788412636843e-06,49.435354762222296,3.4017884125423278e-06,49.435354762221436,3.401788412660811e-06,49.30949733004746,49.30949733004758,1.700894206249381e-06,49.30949733004659,1.7008942063380863e-06,0.4500000000024753,0.45000000000116114,49.651663995060986,49.75372632273646,0.450000000003213,0.4499999999962499,0.4500000000077864,0.450000000000789,0.4500000000144714,0.45000000001262086,0.4499999999996767,0.44999999999368695,0.4500000000024252,0.44999999999786017,0.4500000000096344,0.45000000000074974,0.4499999999995815,0.45,8.928202680711998e-261,1.526963807039906e-14,49.876863161368235
253.0,49.64858557409588,6.803576825179437e-06,49.648585574095705,6.803576825179449e-06,49.43767206165073,3.4017884125641977e-06,49.437672061650474,3.4017884126315466e-06,49.43767206164583,3.401788412593387e-06,49.43767206164532,3.401788412603291e-06,5.361211862926556e-87,49.30949733004644,1.7008942063007725e-06,49.30949733004676,1.700894206303466e-06,49.309497330046845,1.7008942062769015e-06,49.309497330041786,1.7008942063044383e-06,49.309497330042575,1.7008942063055227e-06,49.64550715313012,6.803576825182415e-06,49.64550715312977,6.803576825182747e-06,49.435354762227526,3.4017884125585967e-06,49.43535476222702,3.401788412624537e-06,49.43535476222274,3.401788412580377e-06,49.43535476222171,3.401788412610322e-06,49.309497330047996,49.309497330048096,1.700894206272752e-06,49.30949733004628,1.7008942063233032e-06,0.45000000000671314,0.4500000000067129,49.65166399506165,49.75372632273729,0.450000000009598,0.450000000005546,0.4500000000050771,0.45000000000448126,0.4499999999944007,0.44999999999312373,0.44999999998664286,0.4499999999844936,0.44999999999967355,0.4499999999959271,0.4500000000042048,0.4500000000033967,0.44999999999798235,0.45,-1.2525216730366793e-260,1.5269638070343673e-14,49.876863161368654
254.0,49.64858557409844,6.803576825257572e-06,49.648585574098206,6.8035768251791564e-06,49.43767206165404,3.4017884126245535e-06,49.43767206165371,3.401788412616181e-06,49.43767206164688,3.401788412636076e-06,49.437672061646126,3.4017884125606863e-06,1.4573284785512322e-86,49.30949733004571,1.7008942063050153e-06,49.30949733004735,1.7008942063266464e-06,49.309497330047414,1.7008942063100692e-06,49.30949733004186,1.700894206228735e-06,49.309497330042895,1.7008942063216623e-06,49.645507153132634,6.803576825233912e-06,49.64550715313216,6.803576825170328e-06,49.43535476223078,3.4017884126183337e-06,49.435354762230105,3.4017884126167955e-06,49.43535476222387,3.4017884126368083e-06,49.43535476222235,3.4017884125503403e-06,49.30949733004828,49.30949733004839,1.7008942063084784e-06,49.30949733004556,1.7008942063106178e-06,0.4500000000164126,0.4500000000142643,49.65166399506426,49.753726322740164,0.4500000000225013,0.4500000000219976,0.4500000000097502,0.4500000000052144,0.4499999999541223,0.4499999999537353,0.44999999994998374,0.4499999999495975,0.44999999998036705,0.4499999999786482,0.4500000000279185,0.4500000000147216,0.4499999999935872,0.45,-5.023112573564433e-261,1.5269638070194168e-14,49.87686316137009
255.0,49.64858557409823,6.803576825239933e-06,49.64858557409826,6.8035768251972465e-06,49.43767206165319,3.401788412637734e-06,49.437672061653146,3.4017884126133405e-06,49.437672061646666,3.401788412639612e-06,49.43767206164664,3.4017884125105462e-06,3.961429521341682e-86,49.30949733004515,1.7008942063031019e-06,49.30949733004706,1.7008942063296161e-06,49.309497330047094,1.7008942063176825e-06,49.30949733004291,1.700894206199595e-06,49.30949733004295,1.7008942063157811e-06,49.64550715313241,6.803576825236588e-06,49.645507153132506,6.803576825170882e-06,49.43535476222996,3.401788412631173e-06,49.43535476222986,3.4017884126049917e-06,49.43535476222332,3.4017884126487236e-06,49.43535476222326,3.401788412515223e-06,49.30949733004777,49.3094973300478,1.7008942063176046e-06,49.309497330045104,1.7008942063018064e-06,0.4499999999930797,0.4499999999919102,49.65166399506405,49.75372632273996,0.4499999999775115,0.4499999999760441,0.4500000000101438,0.4500000000023788,0.45000000003683976,0.45000000003541235,0.45000000005503515,0.45000000005434593,0.44999999999998086,0.44999999999722307,0.4500000000217281,0.4500000000059569,0.449999999993242,0.45,1.552838677623905e-263,1.5269638070204133e-14,49.87686316136998
256.0,49.648585574102135,6.803576825267757e-06,49.64858557410214,6.803576825206196e-06,49.43767206165222,3.401788412650514e-06,49.437672061652115,3.401788412616686e-06,49.43767206164721,3.4017884126720487e-06,49.43767206164709,3.4017884125166288e-06,1.0768281882584308e-85,49.30949733004592,1.700894206306635e-06,49.30949733004701,1.700894206334906e-06,49.30949733004706,1.7008942063279185e-06,49.309497330043875,1.700894206202341e-06,49.30949733004385,1.7008942063140273e-06,49.64550715313589,6.803576825247776e-06,49.6455071531359,6.803576825183342e-06,49.43535476222909,3.4017884126404226e-06,49.435354762228854,3.401788412607594e-06,49.435354762224044,3.401788412669768e-06,49.43535476222379,3.401788412516192e-06,49.30949733004781,49.30949733004783,1.7008942063227778e-06,49.309497330045865,1.7008942063009822e-06,0.45000000004443635,0.4500000000427499,49.6516639950684,49.75372632274448,0.4499999999794934,0.44999999997745815,0.4499999999847899,0.4499999999754394,0.4499999999789479,0.4499999999777009,0.45000000001596757,0.45000000001519574,0.4499999999903373,0.4499999999892536,0.45000000003282054,0.4500000000189112,0.44999999998879087,0.45,-6.32281827877095e-264,1.526963806999115e-14,49.876863161372235
257.0,49.6485855741114,6.8035768252497685e-06,49.648585574111415,6.803576825204807e-06,49.43767206165153,3.4017884126333076e-06,49.43767206165142,3.4017884125987346e-06,49.43767206164667,3.401788412670322e-06,49.43767206164655,3.401788412512296e-06,2.9271224965153684e-85,49.309497330046625,1.7008942063084276e-06,49.30949733004722,1.7008942063435261e-06,49.30949733004727,1.7008942063413065e-06,49.30949733004486,1.7008942062093582e-06,49.30949733004484,1.7008942063135623e-06,49.645507153145076,6.803576825252026e-06,49.64550715314509,6.803576825212757e-06,49.43535476222832,3.4017884126450394e-06,49.435354762228094,3.401788412607041e-06,49.43535476222346,3.4017884126843256e-06,49.43535476222324,3.401788412523266e-06,49.309497330047456,49.30949733004747,1.7008942063250894e-06,49.30949733004657,1.7008942062983689e-06,0.4500000000289551,0.45000000002772333,49.65166399507773,49.75372632275408,0.44999999999245777,0.44999999999037765,0.45000000000056456,0.4499999999910574,0.44999999998648244,0.44999999998550744,0.45000000001682516,0.4500000000156923,0.4499999999896146,0.44999999998911033,0.4500000000265548,0.4500000000127078,0.44999999997450224,0.45,-2.1554406044130157e-266,1.526963806955177e-14,49.87686316137704
258.0,49.648585574106434,6.803576825214591e-06,49.64858557410653,6.803576825181628e-06,49.43767206165087,3.401788412635671e-06,49.437672061650936,3.4017884125654577e-06,49.43767206164733,3.4017884126483386e-06,49.43767206164755,3.401788412503582e-06,7.9567438919514e-85,49.30949733004665,1.7008942062979212e-06,49.30949733004662,1.7008942063335764e-06,49.30949733004664,1.7008942063338399e-06,49.30949733004553,1.7008942062197314e-06,49.309497330045254,1.7008942063037766e-06,49.64550715314099,6.803576825218252e-06,49.64550715314115,6.803576825194704e-06,49.43535476222739,3.4017884126324686e-06,49.43535476222747,3.4017884125858093e-06,49.43535476222367,3.40178841266735e-06,49.435354762224115,3.401788412523565e-06,49.309497330047044,49.30949733004703,1.7008942063201503e-06,49.30949733004667,1.7008942062884186e-06,0.4499999999421032,0.44999999994120027,49.65166399507189,49.75372632274784,0.45000000004354535,0.45000000003932117,0.4500000000584041,0.4500000000496953,0.45000000002096613,0.4500000000203231,0.4500000000048749,0.4500000000038123,0.44999999998782625,0.4499999999876201,0.4500000000145676,0.450000000003516,0.4499999999802055,0.45,1.5848856330352416e-266,1.5269638069860714e-14,49.87686316137392
259.0,49.64858557410231,6.803576825194328e-06,49.64858557410258,6.803576825164539e-06,49.43767206165049,3.401788412615443e-06,49.437672061650666,3.401788412571567e-06,49.43767206164923,3.4017884126217727e-06,49.43767206164979,3.401788412529084e-06,2.1628672335193993e-84,49.30949733004687,1.7008942062938627e-06,49.309497330045915,1.700894206322654e-06,49.30949733004594,1.7008942063259368e-06,49.30949733004667,1.7008942062540792e-06,49.30949733004615,1.7008942063069229e-06,49.645507153136826,6.803576825194248e-06,49.645507153137345,6.803576825192595e-06,49.43535476222693,3.4017884126147067e-06,49.43535476222726,3.401788412580145e-06,49.435354762225394,3.401788412648538e-06,49.43535476222653,3.4017884125608896e-06,49.309497330046746,49.30949733004672,1.7008942063135179e-06,49.30949733004693,1.7008942062863762e-06,0.4499999999521775,0.4499999999513615,49.6516639950678,49.75372632274355,0.45000000003745266,0.4500000000348129,0.450000000043457,0.4500000000378807,0.45000000002040325,0.4500000000185455,0.45000000000269136,0.45000000000148355,0.4499999999988926,0.4499999999983013,0.45000000002330065,0.4500000000164871,0.4499999999870187,0.45,1.429769834598468e-266,1.5269638070065272e-14,49.87686316137177
260.0,49.64858557409881,6.80357682513598e-06,49.648585574099386,6.803576825238653e-06,49.43767206164983,3.4017884125745417e-06,49.43767206165018,3.4017884125832555e-06,49.43767206165113,3.40178841259842e-06,49.43767206165223,3.401788412680594e-06,5.87928269824527e-84,49.309497330046774,1.7008942062878316e-06,49.30949733004535,1.7008942063016785e-06,49.30949733004541,1.700894206309627e-06,49.309497330049574,1.7008942063496976e-06,49.30949733004866,1.7008942063341592e-06,49.64550715313283,6.803576825144712e-06,49.64550715313398,6.803576825244375e-06,49.43535476222622,3.401788412570516e-06,49.435354762226936,3.401788412574389e-06,49.4353547622272,3.401788412611885e-06,49.43535476222944,3.401788412683077e-06,49.30949733004607,49.30949733004599,1.7008942062877306e-06,49.30949733004687,1.7008942062864964e-06,0.4499999999999297,0.44999999999711693,49.65166399506479,49.753726322740555,0.45000000001525825,0.450000000014734,0.4499999999997788,0.449999999994835,0.4500000000072406,0.4500000000071629,0.449999999993887,0.44999999999322865,0.4500000000308833,0.4500000000295233,0.450000000048641,0.45000000004712976,0.4499999999930585,0.45,-2.37155973031372e-267,1.5269638070192196e-14,49.87686316137029
261.0,49.64858557409571,6.803576825031793e-06,49.64858557409678,6.803576825383533e-06,49.437672061648314,3.4017884124848494e-06,49.43767206164902,3.401788412556701e-06,49.43767206165178,3.401788412546021e-06,49.437672061653835,3.4017884129497692e-06,1.5981547323013779e-83,49.30949733004584,1.7008942062710148e-06,49.309497330045176,1.7008942062615723e-06,49.30949733004528,1.7008942062773351e-06,49.309497330055535,1.7008942065430987e-06,49.3094973300539,1.7008942063962556e-06,49.645507153129216,6.803576825034646e-06,49.64550715313135,6.803576825386176e-06,49.43535476222454,3.4017884124803423e-06,49.435354762225955,3.401788412554324e-06,49.43535476222764,3.401788412540662e-06,49.43535476223175,3.401788412937729e-06,49.30949733004454,49.30949733004432,1.7008942062251274e-06,49.30949733004601,1.7008942062830325e-06,0.45000000002656226,0.4500000000169262,49.6516639950622,49.75372632273821,0.4500000000196642,0.4500000000153416,0.4499999999777476,0.4499999999534566,0.4500000000101761,0.4500000000069127,0.4499999999639972,0.4499999999616471,0.4500000000915473,0.45000000008997576,0.4500000000987046,0.45000000007872326,0.44999999999644197,0.45,-1.0322597631623081e-266,1.526963807026823e-14,49.87686316136911
262.0,49.6485855740938,6.803576824892799e-06,49.64858557409448,6.8035768255478055e-06,49.43767206164696,3.401788412380656e-06,49.43767206164755,3.401788412547433e-06,49.437672061649934,3.4017884124601965e-06,49.43767206165154,3.401788413187773e-06,4.344234967880665e-83,49.309497330044536,1.7008942062541262e-06,49.309497330045645,1.7008942062073543e-06,49.309497330045716,1.7008942062297715e-06,49.30949733006057,1.700894206725039e-06,49.30949733005928,1.7008942064475055e-06,49.64550715312762,6.803576824911196e-06,49.64550715312899,6.803576825551134e-06,49.43535476222323,3.4017884123762233e-06,49.43535476222443,3.4017884125342072e-06,49.43535476222607,3.401788412437899e-06,49.43535476222928,3.401788413171359e-06,49.30949733004319,49.30949733004299,1.7008942061615868e-06,49.30949733004468,1.7008942062807095e-06,0.4500000000061124,0.449999999988168,49.65166399505998,49.753726322736306,0.4500000000364826,0.45000000002644863,0.4499999999924727,0.4499999999486995,0.4500000000348714,0.45000000002924334,0.4499999999763901,0.4499999999724836,0.45000000008254226,0.4500000000788408,0.4500000000214201,0.4499999999846677,0.4499999999968782,0.45,-1.2888743438625347e-269,1.5269638070318363e-14,49.876863161368156
263.0,49.648585574093566,6.8035768249038834e-06,49.64858557409318,6.803576825549376e-06,49.43767206164771,3.40178841236249e-06,49.4376720616477,3.401788412561736e-06,49.43767206164795,3.4017884123980022e-06,49.43767206164767,3.40178841315359e-06,1.1808854971746377e-82,49.30949733004461,1.7008942062612394e-06,49.30949733004627,1.7008942061866673e-06,49.30949733004623,1.7008942062073065e-06,49.30949733005828,1.7008942067164834e-06,49.3094973300585,1.7008942064394268e-06,49.645507153127966,6.803576824907488e-06,49.64550715312721,6.803576825555014e-06,49.43535476222437,3.4017884123574844e-06,49.43535476222436,3.40178841255019e-06,49.4353547622249,3.4017884123932804e-06,49.43535476222432,3.401788413155947e-06,49.30949733004389,49.309497330043904,1.7008942061634742e-06,49.3094973300446,1.7008942062889787e-06,0.45000000000663304,0.4499999999889494,49.65166399505916,49.75372632273549,0.4500000000146503,0.4500000000026631,0.4499999999945507,0.4499999999490922,0.45000000004097784,0.45000000003657237,0.4500000000377162,0.4500000000330067,0.44999999999586404,0.44999999999236084,0.44999999987338757,0.4499999998355523,0.44999999999799406,0.45,9.477034190565178e-270,1.526963807035285e-14,49.87686316136775
264.0,49.648585574093175,6.803576824891569e-06,49.648585574092834,6.803576825528653e-06,49.43767206164824,3.401788412335411e-06,49.437672061648264,3.4017884125445775e-06,49.43767206164673,3.401788412373676e-06,49.43767206164644,3.401788413184068e-06,3.209979588460643e-82,49.30949733004482,1.7008942062660196e-06,49.30949733004667,1.700894206181563e-06,49.30949733004662,1.7008942062004694e-06,49.309497330056644,1.7008942067341862e-06,49.30949733005703,1.7008942064592198e-06,49.64550715312756,6.80357682491028e-06,49.64550715312688,6.803576825546563e-06,49.4353547622249,3.4017884123493923e-06,49.43535476222493,3.4017884125603137e-06,49.43535476222366,3.401788412381644e-06,49.43535476222308,3.4017884131930053e-06,49.309497330044366,49.30949733004438,1.7008942061545113e-06,49.3094973300448,1.7008942062944389e-06,0.45000000000727775,0.4499999999898246,49.65166399505878,49.753726322735076,0.4500000000172773,0.45000000000469337,0.449999999997347,0.44999999994859147,0.45000000004342133,0.4500000000377099,0.450000000023944,0.4500000000193477,0.4500000000068459,0.45000000000469165,0.4499999998923852,0.4499999998542055,0.4499999999987345,0.45,8.54949866709222e-270,1.526963807037568e-14,49.87686316136754
265.0,49.64858557409256,6.8035768249031906e-06,49.64858557409276,6.803576825551053e-06,49.43767206164829,3.4017884123190033e-06,49.437672061648676,3.4017884125514757e-06,49.43767206164557,3.401788412376857e-06,49.43767206164624,3.4017884133029333e-06,8.72562918503701e-82,49.309497330044934,1.7008942062681463e-06,49.30949733004684,1.7008942061763034e-06,49.30949733004682,1.7008942061932047e-06,49.30949733005624,1.7008942067880308e-06,49.30949733005604,1.7008942065003824e-06,49.64550715312664,6.803576824896046e-06,49.645507153127056,6.803576825560079e-06,49.43535476222474,3.4017884123291795e-06,49.43535476222551,3.40178841256698e-06,49.435354762222076,3.401788412369839e-06,49.43535476222342,3.4017884132872886e-06,49.30949733004455,49.309497330044415,1.7008942061315472e-06,49.30949733004496,1.7008942062986406e-06,0.4500000000080942,0.4499999999903456,49.65166399505847,49.75372632273475,0.45000000002973684,0.4500000000157506,0.4500000000001571,0.4499999999444417,0.4500000000446444,0.45000000003733215,0.449999999979701,0.44999999997530055,0.4500000000621039,0.45000000006051494,0.4499999999786961,0.4499999999404246,0.449999999999195,0.45,-1.418105646279772e-270,1.526963807038984e-14,49.876863161367375
266.0,49.648585574091655,6.803576824835315e-06,49.648585574092294,6.803576825621674e-06,49.437672061647596,3.401788412272767e-06,49.43767206164837,3.4017884125578403e-06,49.43767206164376,3.4017884123371023e-06,49.43767206164546,3.401788413453803e-06,2.371871925555801e-81,49.30949733004465,1.7008942062667123e-06,49.30949733004673,1.700894206153781e-06,49.309497330046746,1.700894206169259e-06,49.30949733005762,1.7008942068877073e-06,49.30949733005671,1.7008942065562184e-06,49.6455071531255,6.803576824844545e-06,49.645507153126786,6.803576825630165e-06,49.43535476222385,3.401788412273835e-06,49.43535476222538,3.4017884125696996e-06,49.43535476221983,3.4017884123237594e-06,49.43535476222323,3.401788413443794e-06,49.30949733004434,49.309497330044,1.7008942060916232e-06,49.30949733004476,1.7008942063031368e-06,0.4500000000103686,0.44999999998882584,49.6516639950578,49.75372632273421,0.45000000003679946,0.4500000000196485,0.4500000000016741,0.4499999999344901,0.45000000004879676,0.45000000003840773,0.44999999994918777,0.44999999994508627,0.45000000010697394,0.4500000001057931,0.45000000003559165,0.44999999999101875,0.44999999999947066,0.45,-6.172534386786352e-270,1.5269638070398326e-14,49.876863161367105
267.0,49.648585574090966,6.8035768247903065e-06,49.64858557409103,6.803576825712934e-06,49.43767206164678,3.401788412219811e-06,49.43767206164719,3.4017884125838946e-06,49.43767206164101,3.4017884122751062e-06,49.437672061641756,3.4017884135252917e-06,6.447416354670499e-81,49.309497330044415,1.7008942062695272e-06,49.30949733004662,1.7008942061184021e-06,49.309497330046604,1.7008942061319451e-06,49.30949733005767,1.7008942069428142e-06,49.30949733005727,1.7008942065781676e-06,49.64550715312509,6.803576824796754e-06,49.64550715312522,6.8035768257105646e-06,49.435354762223255,3.4017884122163594e-06,49.43535476222408,3.4017884125807085e-06,49.435354762217514,3.4017884122504114e-06,49.435354762219006,3.4017884135222322e-06,49.30949733004418,49.309497330043975,1.7008942060609674e-06,49.309497330044465,1.7008942063109763e-06,0.45000000001228957,0.44999999998701334,49.65166399505683,49.75372632273349,0.4500000000298006,0.45000000000789636,0.4500000000062576,0.4499999999310428,0.450000000054559,0.4500000000444213,0.44999999999021856,0.449999999984683,0.45000000006001384,0.45000000005806584,0.4499999999324136,0.44999999988294714,0.44999999999965146,0.45,-7.706995362651479e-273,1.5269638070403923e-14,49.87686316136674
