time [second],TC1/v_mm3_s [mm3_per_s],TC2/v_mm3_s [mm3_per_s],TC3/v_mm3_s [mm3_per_s],TC4/v_mm3_s [mm3_per_s],TC5/v_mm3_s [mm3_per_s],TC6/v_mm3_s [mm3_per_s],V07/v_mm3_s [mm3_per_s],V02/v_mm3_s [mm3_per_s],V03/v_mm3_s [mm3_per_s],TC1/u_mmHg [dimensionless],TC2/u_mmHg [dimensionless],TC3/u_mmHg [dimensionless],TC4/u_mmHg [dimensionless],TC5/u_mmHg [dimensionless],TC6/u_mmHg [dimensionless],V07/u_mmHg [dimensionless],V02/u_mmHg [dimensionless],V03/u_mmHg [dimensionless],TC1/H_mean [dimensionless],TC2/H_mean [dimensionless],TC3/H_mean [dimensionless],TC4/H_mean [dimensionless],TC5/H_mean [dimensionless],TC6/H_mean [dimensionless],V07/H_mean [dimensionless],V02/H_mean [dimensionless],V03/H_mean [dimensionless]
406.0,1.456867623612201e-06,1.6382431288596675e-06,-1.7249706903752902e-08,3.743915697182931e-06,3.1432886415375007e-06,1.9611042802586326e-06,2.3732697540256744e-06,5.451130798310365e-06,3.0778610442754504e-06,47.531839600817825,47.43206224455531,47.61957818340923,47.22333643467774,47.25405242640819,47.30188304737524,48.7500212127727,49.14220072053874,48.44477574567269,0.4489352090371323,0.4893132778118342,0.5713087788002261,0.3984519851915216,0.5394672310085623,0.3720661850960128,0.3844732195146101,0.43261996559156946,0.4697448446326975
407.0,1.4568676327187217e-06,1.638240175225932e-06,-1.7246772047413866e-08,3.743915696618614e-06,3.1432886391776063e-06,1.9611042809644715e-06,2.3732697568183073e-06,5.4511307914539866e-06,3.0778610346136285e-06,47.53183960422442,47.43206224863882,47.619578187492735,47.22333643531721,47.254052427499055,47.30188304840932,48.75002121419057,49.142200721598435,48.44477574865943,0.4489352121345901,0.48931429195148446,0.5714168659358567,0.39845198546660976,0.539480057459802,0.3720661855111394,0.3844732203356498,0.4326199655421522,0.46974484406504863
408.0,1.456867641781891e-06,1.638237234212363e-06,-1.7243849730609662e-08,3.743915696060552e-06,3.1432886358451208e-06,1.9611042817700765e-06,2.373269759619196e-06,5.451130784635245e-06,3.077861024987441e-06,47.53183960761511,47.43206225270399,47.619578191557935,47.22333643595248,47.2540524285785,47.3018830494106,48.75002121559968,49.14220072265188,48.44477575163094,0.4489352152178749,0.48931530175914734,0.5715245277033573,0.39845198573957297,0.5394927490527951,0.3720661858854705,0.3844732211528303,0.43261996549315795,0.469744843500914
409.0,1.4568676508029978e-06,1.6382343057615801e-06,-1.7240939891437226e-08,3.743915695511289e-06,3.1432886336837396e-06,1.961104282459404e-06,2.3732697624245427e-06,5.451130777853744e-06,3.0778610154000176e-06,47.53183961099067,47.432062256751266,47.61957819560522,47.223336436583566,47.25405242964665,47.301883050378905,48.750021217000416,49.14220072369953,48.444775754588385,0.4489352182879733,0.4893163072550828,0.5716317659194643,0.3984519860100944,0.5395053072045903,0.37206618626777277,0.38447322197010053,0.43261996544430703,0.46974484293896757
410.0,1.4568676597867205e-06,1.6382313898145934e-06,-1.7238042468310304e-08,3.743915694969659e-06,3.1432886313521353e-06,1.9611042829766424e-06,2.373269765227192e-06,5.451130771107995e-06,3.077861005854393e-06,47.5318396143518,47.43206226078094,47.61957819963491,47.223336437210854,47.254052430703624,47.301883051326996,48.7500212183935,49.14220072474183,48.44477575753255,0.44893522134453395,0.4893173084603721,0.5717385823919601,0.3984519862784532,0.5395177333176641,0.3720661866777575,0.38447322278780854,0.4326199653954477,0.46974484237847736
411.0,1.4568676687286576e-06,1.638228486301705e-06,-1.723515740171518e-08,3.743915694432714e-06,3.1432886294066556e-06,1.9611042833864886e-06,2.3732697680188747e-06,5.451130764397193e-06,3.0778609963551463e-06,47.53183961769761,47.432062264792464,47.61957820364641,47.22333643783475,47.25405243174954,47.30188305226783,48.75002121977939,49.14220072577889,48.444775760463074,0.44893522438745564,0.4893183053966431,0.5718449789198932,0.3984519865451391,0.5395300287802538,0.3720661871079982,0.38447322360384373,0.4326199653465873,0.46974484181941
412.0,1.4568676776328422e-06,1.6382255951625325e-06,-1.7232284630529486e-08,3.7439156938990847e-06,3.1432886273101153e-06,1.961104283782944e-06,2.373269770797693e-06,5.451130757719863e-06,3.077860986899767e-06,47.53183962102871,47.432062268786254,47.61957820764022,47.22333643845554,47.25405243278451,47.30188305320722,48.75002122115847,49.142200726810835,48.44477576338008,0.4489352274164508,0.48931929808606767,0.5719509572932783,0.39845198681040833,0.5395421949663126,0.3720661875404555,0.3844732244161335,0.4326199652978453,0.46974484126227123
413.0,1.4568676865025703e-06,1.638222716344143e-06,-1.7229424094059016e-08,3.743915693368418e-06,3.143288624629513e-06,1.961104284222786e-06,2.373269773569769e-06,5.451130751073416e-06,3.0778609774849547e-06,47.53183962434566,47.432062272762785,47.619578211616776,47.22333643907335,47.25405243380864,47.30188305414374,48.75002122253102,49.14220072783788,48.44477576628404,0.4489352304313788,0.48932028654788856,0.5720565192935161,0.3984519870743562,0.5395542332353777,0.3720661879615125,0.3844732252239776,0.43261996524931273,0.4697448407073881
414.0,1.456867695328726e-06,1.638219849778594e-06,-1.72265757341691e-08,3.743915692838985e-06,3.1432886228309987e-06,1.9611042847092754e-06,2.3732697763278444e-06,5.451130744461366e-06,3.07786096811181e-06,47.531839627646995,47.43206227672137,47.619578215575324,47.22333643968788,47.25405243482206,47.3018830550728,48.750021223896454,49.14220072885955,48.44477576917416,0.44893523343276864,0.48932127080247956,0.5721616666934565,0.3984519873371114,0.539566144932545,0.3720661883678726,0.38447322602742917,0.43261996520096413,0.46974484015473905
415.0,1.4568677041159306e-06,1.638216995407306e-06,-1.722373949076366e-08,3.7439156923136415e-06,3.143288620492887e-06,1.9611042852137144e-06,2.373269779080918e-06,5.451130737883238e-06,3.077860958778968e-06,47.53183963093367,47.4320622806624,47.619578219516384,47.22333644029909,47.25405243582486,47.30188305599075,48.75002122525472,49.14220072987596,48.44477577205058,0.4489352364207447,0.4893222508716376,0.5722664012570061,0.3984519875982838,0.5395779313886068,0.37206618876400055,0.38447322682720225,0.4326199651528304,0.46974483960455876
416.0,1.4568677128649335e-06,1.6382141531740966e-06,-1.722091530457463e-08,3.7439156917925176e-06,3.1432886186882245e-06,1.9611042857059346e-06,2.373269781828883e-06,5.451130731337325e-06,3.077860949485629e-06,47.53183963420596,47.43206228458621,47.6195782234402,47.22333644090699,47.25405243681717,47.30188305689659,48.750021226605966,49.142200730887254,48.44477577491379,0.4489352393955476,0.48932322677487816,0.5723707247396755,0.39845198785787406,0.539589593920286,0.37206618915615813,0.3844732276241025,0.432619965104873,0.4697448390565973
417.0,1.4568677215776685e-06,1.6382113230218015e-06,-1.7218103116817926e-08,3.743915691275226e-06,3.143288616795453e-06,1.961104286171651e-06,2.373269784570735e-06,5.451130724824149e-06,3.0778609402316516e-06,47.531839637464095,47.432062288492915,47.61957822734691,47.22333644151167,47.25405243779909,47.3018830577914,48.75002122795034,49.14220073189354,48.44477577776409,0.44893524235692395,0.48932419853213566,0.5724746388884,0.3984519881159399,0.5396011338304705,0.37206618954817805,0.38447322841847975,0.43261996505705647,0.46974483851064774
418.0,1.4568677302518759e-06,1.6382085048884854e-06,-1.721530286982103e-08,3.7439156907610136e-06,3.1432886148899335e-06,1.9611042866141267e-06,2.3732697873028227e-06,5.451130718343688e-06,3.077860931018685e-06,47.531839640707645,47.43206229238231,47.6195782312363,47.22333644211309,47.254052438770735,47.30188305867691,48.750021229287796,49.14220073289471,48.444775780601184,0.4489352453048757,0.4893251661635154,0.572578145441673,0.3984519883725928,0.5396125524084094,0.37206618994028595,0.38447322921001115,0.432619965009362,0.4697448379666677
419.0,1.4568677388874053e-06,1.6382056987134357e-06,-1.7212514505684517e-08,3.7439156902505013e-06,3.1432886125466495e-06,1.961104287043973e-06,2.37326979002747e-06,5.451130711895953e-06,3.0778609218473788e-06,47.531839643936635,47.43206229625444,47.61957823510844,47.223336442711336,47.2540524397322,47.301883059554235,48.75002123061844,49.142200733890846,48.44477578342504,0.44893524823950676,0.4893261296899008,0.5726812461294558,0.39845198862777015,0.5396238509298419,0.3720661903307038,0.38447322999833067,0.43261996496182015,0.46974483742477596
420.0,1.4568677474871223e-06,1.6382029044428292e-06,-1.720973796612879e-08,3.7439156897434018e-06,3.1432886106339063e-06,1.9611042874703914e-06,2.373269792743779e-06,5.451130705479719e-06,3.0778609127154285e-06,47.531839647151656,47.43206230010972,47.61957823896373,47.22333644330649,47.254052440683594,47.30188306042363,48.75002123194239,49.14220073488206,48.44477578623601,0.4489352511608917,0.4893270891308606,0.5727839426733214,0.3984519888815237,0.5396350306571108,0.37206619071748365,0.384473230783374,0.4326199649144438,0.4697448368850023
421.0,1.4568677560441369e-06,1.6382001220128322e-06,-1.720697319499179e-08,3.7439156892388043e-06,3.143288608919874e-06,1.961104287896468e-06,2.3732697954507325e-06,5.4511306990965845e-06,3.0778609036246664e-06,47.53183965035171,47.432062303947696,47.619578242801694,47.22333644389845,47.254052441625035,47.30188306128472,48.75002123325947,49.14220073586815,48.44477578903366,0.44893525406962026,0.48932804450620826,0.5728862367866564,0.39845198913394314,0.5396460928392783,0.3720661910997299,0.384473231565022,0.4326199648672185,0.469744836347325
422.0,1.4568677645681771e-06,1.6381973513737307e-06,-1.7204220133763453e-08,3.7439156887386115e-06,3.143288607268091e-06,1.96110428831993e-06,2.373269798152359e-06,5.451130692743974e-06,3.077860894571179e-06,47.531839653538455,47.43206230776922,47.61957824662325,47.223336444487366,47.25405244255662,47.301883062137065,48.75002123457001,49.14220073684948,48.4447757918188,0.4489352569653261,0.4893289958360151,0.5729881301742591,0.39845198938484067,0.5396570387122498,0.3720661914777029,0.3844732323436033,0.43261996482018195,0.4697448358118933
423.0,1.4568677730534663e-06,1.6381945924661177e-06,-1.7201478726920697e-08,3.743915688240905e-06,3.143288604440184e-06,1.9611042887374117e-06,2.3732698008448763e-06,5.451130686422663e-06,3.0778608855569556e-06,47.53183965671092,47.43206231157392,47.61957825042792,47.22333644507318,47.254052443478436,47.301883062980515,48.750021235873945,49.14220073782591,48.44477579459124,0.448935259848256,0.4893299431384888,0.5730896245330422,0.39845198963443856,0.5396678694989254,0.3720661918520879,0.38447323311921383,0.432619964773287,0.46974483527842753
424.0,1.456867781498758e-06,1.6381918452282095e-06,-1.7198748918457574e-08,3.7439156877462404e-06,3.143288602879648e-06,1.961104289146203e-06,2.3732698035297154e-06,5.451130680133655e-06,3.0778608765835783e-06,47.53183965986894,47.43206231536164,47.61957825421565,47.22333644565588,47.25405244439061,47.30188306381516,48.75002123717117,49.14220073879739,48.44477579735066,0.4489352627185342,0.4893308864345583,0.5731907215514885,0.3984519898826545,0.5396785864093423,0.3720661922235433,0.3844732338916575,0.4326199647265398,0.4697448347470014
425.0,1.4568677899115228e-06,1.6381891096115267e-06,-1.7196030651147483e-08,3.7439156872554945e-06,3.1432886009355117e-06,1.961104289546072e-06,2.3732698062078917e-06,5.451130673875074e-06,3.0778608676475574e-06,47.53183966301381,47.43206231913314,47.61957825798718,47.223336446235564,47.25405244529323,47.30188306464128,48.7500212384619,49.14220073976411,48.44477580009766,0.448935265575935,0.48933182574313205,0.5732914229098917,0.3984519901294157,0.5396891906408223,0.3720661925922769,0.3844732346611333,0.4326199646799583,0.4697448342177022
426.0,1.456867798287221e-06,1.6381863855576893e-06,-1.7193323870274874e-08,3.7439156867676124e-06,3.143288599440468e-06,1.961104289937971e-06,2.3732698088774202e-06,5.451130667647604e-06,3.0778608587498756e-06,47.531839666144705,47.43206232288813,47.619578261742156,47.22333644681223,47.2540524461864,47.30188306545911,48.75002123974617,49.14220074072604,48.44477580283219,0.44893526842052084,0.48933276108241136,0.5733917302806797,0.3984519903748566,0.5396996833781026,0.37206619295820614,0.3844732354276282,0.4326199646335246,0.46974483369041276
427.0,1.4568678066257137e-06,1.638183673008297e-06,-1.719062852067063e-08,3.7439156862827635e-06,3.1432885981214327e-06,1.961104290323249e-06,2.3732698115386376e-06,5.4511306614504855e-06,3.07786084989155e-06,47.53183966926162,47.432062326626536,47.619578265480556,47.223336447385904,47.254052447070215,47.30188306626879,48.750021241023944,49.14220074168317,48.4447758055541,0.44893527125234034,0.4893336924723921,0.5734916453280424,0.3984519906189494,0.5397100657934678,0.37206619332110547,0.384473236190999,0.4326199645872422,0.4697448331651468
428.0,1.4568678149292977e-06,1.638180971910643e-06,-1.7187944546865997e-08,3.743915685801238e-06,3.1432885950007804e-06,1.9611042907027365e-06,2.373269814193085e-06,5.451130655284382e-06,3.0778608410712307e-06,47.53183967236504,47.43206233034868,47.61957826920272,47.22333644795656,47.25405244794476,47.301883067070406,48.75002124229528,49.14220074263557,48.44477580826361,0.44893527407145467,0.48933461993201344,0.5735911697081711,0.3984519908616749,0.5397203390468776,0.37206619368082505,0.384473236951344,0.43261996454111595,0.46974483264193767
429.0,1.4568678231936055e-06,1.6381782822057316e-06,-1.7185271894907774e-08,3.7439156853225505e-06,3.143288593571686e-06,1.96110429107644e-06,2.3732698168390357e-06,5.4511306491487524e-06,3.0778608322902934e-06,47.531839675454336,47.43206233405435,47.61957827290838,47.22333644852422,47.25405244881016,47.30188306786395,48.75002124356014,49.14220074358316,48.44477581096049,0.448935276878295,0.48933554348015373,0.5736903050694115,0.39845199110308116,0.5397305042860939,0.37206619403737085,0.38447323770860037,0.43261996449514095,0.4697448321207475
430.0,1.4568678314230865e-06,1.638175603841966e-06,-1.7182610509689192e-08,3.743915684847353e-06,3.143288591434786e-06,1.961104291444051e-06,2.3732698194771753e-06,5.451130643043423e-06,3.077860823546755e-06,47.53183967853036,47.432062337743965,47.61957827659801,47.22333644908894,47.25405244966648,47.30188306864948,48.75002124481868,49.142200744526114,48.444775813645144,0.4489352796728311,0.4893364631360368,0.5737890530520248,0.3984519913431148,0.5397405626468075,0.3720661943908397,0.38447323846287307,0.43261996444933265,0.46974483160162456
431.0,1.4568678396182069e-06,1.638172936767391e-06,-1.717996033716796e-08,3.7439156843751416e-06,3.143288590463561e-06,1.96110429180521e-06,2.373269822107666e-06,5.451130636967346e-06,3.0778608148395254e-06,47.53183968159317,47.43206234141766,47.61957828027171,47.223336449650745,47.25405245051385,47.30188306942705,48.750021246070986,49.14220074546445,48.444775816317794,0.4489352824549993,0.4893373789173681,0.573887415288547,0.39845199158184286,0.539750515252766,0.3720661947413424,0.38447323921420923,0.43261996440367795,0.46974483108452536
432.0,1.4568678477773034e-06,1.6381702809249445e-06,-1.7177321324120392e-08,3.74391568390567e-06,3.1432885884314626e-06,1.9611042921598835e-06,2.373269824731579e-06,5.4511306309213285e-06,3.0778608061704363e-06,47.531839684642414,47.432062345075266,47.619578283929314,47.22333645020966,47.25405245135233,47.30188307019676,48.750021247317015,49.14220074639817,48.444775818978265,0.44893528522475556,0.4893382908428619,0.5739853934036714,0.3984519918192947,0.5397603632159019,0.37206619508894406,0.3844732399626397,0.43261996435816896,0.46974483056937594
433.0,1.4568678559019147e-06,1.6381676362611205e-06,-1.71746934169154e-08,3.7439156834393396e-06,3.143288586784805e-06,1.961104292508249e-06,2.3732698273469215e-06,5.451130624904836e-06,3.077860797539241e-06,47.531839687678385,47.43206234871693,47.61957828757098,47.223336450765665,47.25405245218203,47.30188307095873,48.75002124855685,49.1422007473273,48.44477582162661,0.4489352879820865,0.489339198931326,0.5740829890142398,0.39845199205543713,0.539770107636462,0.37206619543367275,0.38447324070807437,0.4326199643128107,0.46974483005620815
434.0,1.4568678639888724e-06,1.6381650027197334e-06,-1.7172076562881657e-08,3.74391568297576e-06,3.1432885852601366e-06,1.961104292850448e-06,2.373269829953849e-06,5.451130618918281e-06,3.0778607889459654e-06,47.53183969070068,47.43206235234256,47.619578291196596,47.22333645131878,47.25405245300304,47.30188307171302,48.75002124979038,49.14220074825177,48.444775824262706,0.4489352907273668,0.48934010320124194,0.5741802037294471,0.39845199229029504,0.5397797496031198,0.3720661957755266,0.3844732414504052,0.43261996426759847,0.4697448295450175
435.0,1.4568678720414276e-06,1.6381623802508913e-06,-1.7169470708566354e-08,3.7439156825155015e-06,3.1432885836772857e-06,1.9611042931866314e-06,2.3732698325527907e-06,5.4511306129611154e-06,3.0778607803891585e-06,47.531839693709955,47.4320623559525,47.61957829480657,47.22333645186903,47.25405245381545,47.30188307245972,48.75002125101774,49.14220074917168,48.44477582688682,0.4489352934606737,0.4893410036710221,0.5742770391506864,0.39845199252382335,0.5397892901931048,0.3720661961145167,0.38447324218978546,0.432619964222549,0.4697448290358864
436.0,1.4568678800600495e-06,1.63815976880312e-06,-1.7166875801483768e-08,3.7439156820582456e-06,3.1432885813406165e-06,1.9611042935170166e-06,2.3732698351453256e-06,5.45113060703255e-06,3.0778607718682713e-06,47.53183969670628,47.4320623595469,47.61957829840097,47.22333645241645,47.254052454619334,47.30188307319892,48.75002125223904,49.142200750087135,48.444775829499214,0.44893529618196765,0.4893419003580843,0.5743734968718203,0.3984519927560815,0.5397987304723203,0.3720661964506586,0.38447324292638446,0.4326199641776584,0.4697448285287408
437.0,1.4568678880430155e-06,1.6381571683210633e-06,-1.7164291789943027e-08,3.7439156816035854e-06,3.1432885794298233e-06,1.9611042938416182e-06,2.3732698377295765e-06,5.451130601133095e-06,3.0778607633846032e-06,47.53183969968936,47.43206236312559,47.61957830197965,47.223336452961064,47.2540524554148,47.30188307393069,48.750021253454285,49.14220075099811,48.444775832099744,0.44893529889128864,0.48934279328062996,0.5744695784790942,0.3984519929871116,0.5398080714954607,0.37206619678397224,0.38447324366009,0.432619964132913,0.469744828023515
438.0,1.4568678959941764e-06,1.6381545787555712e-06,-1.716171862144068e-08,3.743915681151896e-06,3.1432885786073585e-06,1.9611042941604084e-06,2.3732698403063596e-06,5.4511305952615285e-06,3.0778607549365448e-06,47.531839702659795,47.43206236668891,47.61957830554299,47.223336453502895,47.25405245620195,47.30188307465508,48.75002125466353,49.142200751904646,48.44477583468863,0.44893530158842615,0.48934368245667215,0.5745652855510984,0.3984519932168798,0.5398173143061317,0.37206619711450106,0.38447324439090313,0.4326199640883154,0.46974482752026564
439.0,1.456867903910212e-06,1.6381520000523098e-06,-1.7159156244951915e-08,3.74391568070307e-06,3.1432885772240788e-06,1.9611042944733583e-06,2.373269842875085e-06,5.451130589419057e-06,3.077860746525395e-06,47.53183970561706,47.43206237023668,47.619578309090734,47.22333645404194,47.25405245698084,47.30188307537217,48.75002125586679,49.14220075280676,48.44477583726576,0.448935304273555,0.48934456790368397,0.5746606196590565,0.39845199344541055,0.5398264599369643,0.37206619744229014,0.3844732451187796,0.4326199640438643,0.46974482701893694
440.0,1.456867911789949e-06,1.6381494321566035e-06,-1.7156604609389538e-08,3.7439156802569944e-06,3.1432885755036265e-06,1.9611042947806724e-06,2.373269845435634e-06,5.451130583605554e-06,3.077860738151608e-06,47.53183970856107,47.43206237376883,47.619578312622906,47.2233364545782,47.25405245775156,47.301883076082056,48.750021257064006,49.1422007537044,48.44477583983101,0.44893530694693784,0.48934544964027615,0.5747555823666155,0.3984519936726939,0.5398355094097349,0.3720661977673533,0.3844732458436634,0.43261996399956093,0.46974482651952376
441.0,1.456867919636429e-06,1.6381468750205246e-06,-1.7154063663031553e-08,3.743915679813952e-06,3.1432885737479237e-06,1.9611042950823237e-06,2.373269847989074e-06,5.4511305778201825e-06,3.0778607298131457e-06,47.53183971149249,47.43206237728581,47.619578316139894,47.223336455111706,47.25405245851422,47.301883076784804,48.75002125825523,49.14220075459763,48.444775842384665,0.448935309608727,0.489346327683963,0.5748501752299705,0.3984519938987142,0.539844463735475,0.3720661980897274,0.3844732465656647,0.43261996395541524,0.46974482602209444
442.0,1.456867927447565e-06,1.6381443285923218e-06,-1.715153335554235e-08,3.7439156793738194e-06,3.1432885723363387e-06,1.961104295378408e-06,2.3732698505347877e-06,5.451130572062885e-06,3.077860721510346e-06,47.53183971441102,47.43206238078754,47.619578319641626,47.22333645564247,47.25405245926888,47.30188307748048,48.75002125944059,49.14220075548651,48.44477584492681,0.4489353122591159,0.4893472020518325,0.5749443997980439,0.39845199412350196,0.5398533239145881,0.37206619840943234,0.38447324728482285,0.4326199639114223,0.4697448255266216
443.0,1.4568679352277494e-06,1.6381417928247386e-06,-1.714901363588858e-08,3.743915678936565e-06,3.143288570529292e-06,1.9611042956690935e-06,2.3732698530729787e-06,5.451130566332802e-06,3.0778607132419087e-06,47.53183971731735,47.43206238427436,47.619578323128444,47.22333645617056,47.25405246001562,47.301883078169176,48.75002126062019,49.14220075637115,48.44477584745774,0.4489353148978039,0.48934807276123643,0.5750382576122889,0.3984519943470746,0.5398620909369554,0.37206619872647567,0.3844732480012565,0.4326199638675841,0.4697448250330676
444.0,1.4568679429716228e-06,1.6381392676622066e-06,-1.714650445498561e-08,3.7439156785013077e-06,3.1432885688587657e-06,1.9611042959545593e-06,2.3732698556022673e-06,5.451130560631252e-06,3.0778607050100474e-06,47.53183972021057,47.432062387745844,47.61957832659993,47.223336456695925,47.254052460754544,47.30188307885096,48.75002126179388,49.1422007572514,48.44477584997707,0.4489353175250416,0.4893489398293232,0.5751317502070211,0.39845199456951585,0.5398707657820522,0.37206619904085847,0.38447324871483624,0.4326199638238788,0.4697448245413548
445.0,1.4568679506846647e-06,1.6381367530572142e-06,-1.714400576204937e-08,3.7439156780694073e-06,3.143288567334023e-06,1.961104296234549e-06,2.3732698581253926e-06,5.451130554956646e-06,3.0778606968126213e-06,47.53183972309159,47.43206239120248,47.61957833005658,47.22333645721863,47.25405246148573,47.30188307952588,48.75002126296183,49.142200758127416,48.44477585248516,0.44893532014056114,0.48934980327406374,0.5752248791090676,0.39845199479069493,0.5398793494190568,0.3720661993526652,0.3844732494255882,0.43261996378033146,0.4697448240516319
446.0,1.4568679583637003e-06,1.638134248958989e-06,-1.7141517508041353e-08,3.743915677640085e-06,3.1432885660387093e-06,1.9611042965093155e-06,2.373269860640095e-06,5.451130549309344e-06,3.0778606886509227e-06,47.53183972595996,47.43206239464414,47.61957833349823,47.223336457738704,47.254052462209245,47.30188308019402,48.75002126412408,49.142200758999216,48.44477585498197,0.4489353227446379,0.489350663111832,0.575317645838251,0.398451995010705,0.5398878428069535,0.3720661996618807,0.38447325013355216,0.4326199637369305,0.46974482356374986
447.0,1.456867966009201e-06,1.6381317553172944e-06,-1.713903964352676e-08,3.743915677213333e-06,3.143288563934494e-06,1.961104296778922e-06,2.373269863147418e-06,5.4511305436896395e-06,3.077860680524565e-06,47.53183972881581,47.43206239807091,47.61957833692501,47.2233364582561,47.25405246292517,47.30188308085546,48.750021265280566,49.14220075986674,48.44477585746746,0.4489353253373454,0.4893515193602046,0.5754100519070784,0.3984519952295449,0.5398962468946469,0.3720661999685473,0.38447325083860656,0.43261996369367184,0.46974482307774357
448.0,1.4568679736219985e-06,1.638129272084036e-06,-1.7136572119371886e-08,3.7439156767894677e-06,3.143288563044764e-06,1.9611042970432855e-06,2.373269865647992e-06,5.451130538096936e-06,3.0778606724324402e-06,47.53183973165937,47.43206240148293,47.619578340337036,47.22333645877089,47.254052463633606,47.301883081510255,48.750021266431354,49.14220076073007,48.44477585994182,0.44893532791881924,0.48935237203583976,0.5755020988209626,0.39845199544717697,0.5399045626210627,0.37206620027269877,0.38447325154086676,0.4326199636505658,0.4697448225936571
449.0,1.456867981204229e-06,1.6381267992120885e-06,-1.7134114886583175e-08,3.7439156763684292e-06,3.143288561878371e-06,1.9611042973026084e-06,2.3732698681398995e-06,5.451130532530659e-06,3.0778606643736684e-06,47.53183973449092,47.43206240488044,47.619578343734545,47.223336459283075,47.25405246433461,47.30188308215847,48.750021267576585,49.142200761589294,48.44477586240529,0.44893533048884887,0.4893532211553233,0.5755937880782057,0.3984519956636373,0.5399127909152543,0.3720662005743391,0.38447325224046364,0.4326199636076104,0.46974482211145313
450.0,1.456867988749888e-06,1.6381243366463054e-06,-1.7131667897771035e-08,3.743915675949163e-06,3.143288560211088e-06,1.9611042975568958e-06,2.3732698706227136e-06,5.4511305269919825e-06,3.077860656351167e-06,47.53183973730955,47.432062408262944,47.619578347117034,47.22333645979261,47.254052465028266,47.30188308280018,48.750021268716054,49.14220076244421,48.44477586485736,0.4489353330478363,0.4893540667356627,0.5756851211701504,0.3984519958790187,0.5399209326965074,0.3720662008735009,0.3844732529372439,0.4326199635647863,0.4697448216310594
451.0,1.456867996547475e-06,1.638121881789675e-06,-1.7129228733438782e-08,3.743915676166723e-06,3.143288562173499e-06,1.961104298398639e-06,2.373269868755368e-06,5.451130514870727e-06,3.0778606507769698e-06,47.53183974017893,47.432062411643756,47.619578350500014,47.22333646081974,47.254052465716484,47.301883083582204,48.75002127075857,49.14220076392942,48.444775867887856,0.4489353356118534,0.4893549097169745,0.5757761872103517,0.3984519961805374,0.5399290099181224,0.3720662011177978,0.38447325357865414,0.43261996379250095,0.46974482110969845
452.0,1.4568680020114726e-06,1.6381194377093589e-06,-1.7126802445640913e-08,3.743915670506032e-06,3.1432885697567066e-06,1.961104301541234e-06,2.3732698301682943e-06,5.451130463893969e-06,3.0778606390939824e-06,47.53183974264711,47.432062414832195,47.619578353671244,47.2233364617144,47.254052466395756,47.30188308448901,48.7500212717989,49.142200762398,48.44477586961525,0.4489353382571278,0.48935574828589984,0.5758668121124897,0.3984519971708504,0.5399369811674258,0.3720662009111235,0.3844732518877512,0.432619965642947,0.46974482085336183
453.0,1.4568680140308957e-06,1.6381170097110984e-06,-1.7124384736450442e-08,3.743915696628194e-06,3.1432886155552017e-06,1.961104309318394e-06,2.3732698277741014e-06,5.451130464666792e-06,3.0778606360021868e-06,47.53183974642094,47.43206241875755,47.619578357634744,47.22333646593743,47.25405246706834,47.30188308622573,48.750021279921185,49.14220077171894,48.44477587687596,0.4489353410054236,0.48935658416340283,0.575957085110177,0.39845199525929387,0.5399448685882867,0.3720662001176336,0.38447325866183,0.4326199674058458,0.46974482355353353
454.0,1.4568680146612888e-06,1.638114582833551e-06,-1.7121979511290232e-08,3.7439156580447357e-06,3.143288590369325e-06,1.9611043199832857e-06,2.373269870480001e-06,5.451130414795059e-06,3.0778606158018757e-06,47.531839748109164,47.43206242150484,47.61957836030876,47.2233364628596,47.254052467733075,47.30188308604279,48.750021274770056,49.142200761497975,48.444775874751144,0.44893534391371825,0.48935741505969954,0.5760470081697041,0.3984519990756207,0.5399526730451258,0.37206619760413795,0.38447323723982063,0.43261996776563444,0.46974482061025147
455.0,1.4568680138026055e-06,1.638112163828386e-06,-1.711958538671232e-08,3.74391558609779e-06,3.1432885453584333e-06,1.9611043338734546e-06,2.37326992053109e-06,5.451130585980326e-06,3.077860576115576e-06,47.531839749044664,47.43206242362006,47.61957836235296,47.22333645550132,47.2540524683906,47.301883084911864,48.750021261235496,49.14220075343967,48.444775866584045,0.4489353459525742,0.4893582413464834,0.5761365827080184,0.3984520057197308,0.539960395378942,0.37206619383436146,0.3844732208596306,0.432619961995179,0.46974481828323034
456.0,1.456868034198925e-06,1.6381097704143972e-06,-1.711719740335729e-08,3.7439156483106386e-06,3.1432885680046605e-06,1.9611043412854075e-06,2.3732700492136068e-06,5.451130741311988e-06,3.077860566812198e-06,47.53183975313168,47.432062427440236,47.61957836634587,47.22333645191459,47.25405246904199,47.30188308499105,48.75002125628292,49.142200755975416,48.444775866761404,0.4489353463188178,0.4893590662960776,0.5762258091199524,0.39845199683940785,0.5399680364481091,0.3720661922021953,0.3844732481018833,0.4326199515240534,0.4697448189217052
