time,PV1__u_mmHg,PV1__v_mm3_s,PV2__u_mmHg,PV2__v_mm3_s,PV3__u_mmHg,PV3__v_mm3_s,PV4__u_mmHg,PV4__v_mm3_s,PV5__u_mmHg,PV5__v_mm3_s,PV6__u_mmHg,PV6__v_mm3_s,PV7__R_constriction,V10__u_mmHg,V10__v_mm3_s,V11__u_mmHg,V11__v_mm3_s,V12__u_mmHg,V12__v_mm3_s,V13__u_mmHg,V13__v_mm3_s,V14__u_mmHg,V14__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,V3__u_mmHg,V3__v_mm3_s,V4__u_mmHg,V4__v_mm3_s,V5__u_mmHg,V5__v_mm3_s,V6__u_mmHg,V6__v_mm3_s,V7__u_mmHg,V8__u_mmHg,V8__v_mm3_s,V9__u_mmHg,V9__v_mm3_s,VV_junc10__H_VV_out_alpha,VV_junc11__H_VV_out_alpha,VV_junc11__H_VV_out_beta,VV_junc12__H_VV_out_alpha,VV_junc12__H_VV_out_beta,VV_junc13__H_VV_out_alpha,VV_junc13__H_VV_out_beta,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,VV_junc8__H_VV_out_alpha,VV_junc8__H_VV_out_beta,VV_junc9__H_VV_out_alpha,VV_junc9__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
389.0,49.54313220782991,8.845212073882738e-06,49.543132207830126,8.845212073930675e-06,49.26892721319327,4.422606036901237e-06,49.26892721319346,4.422606036991451e-06,49.26892721319464,4.422606036967183e-06,49.26892721319457,4.4226060369721474e-06,0.0,49.102289470628264,2.2113030185370003e-06,49.102289470630105,2.211303018502444e-06,49.102289470629245,2.2113030184644795e-06,49.10228947062263,2.2113030185628217e-06,49.1022894706229,2.211303018409001e-06,49.539130006194526,8.845212073896829e-06,49.53913000619496,8.845212073939802e-06,49.26591453245705,4.422606036899232e-06,49.2659145324574,4.422606036997805e-06,49.26591453245851,4.422606036967181e-06,49.26591453245837,4.422606036972659e-06,49.10228947062966,49.10228947062946,2.2113030184609744e-06,49.10228947062709,2.211303018471294e-06,0.4500000000844977,0.4499999999928522,0.44999999999100265,0.45000000000199264,0.4500000000004471,0.4500000000127125,0.44999999999902646,0.4500000000021015,0.4500000000010913,49.547134409465286,49.67982386917821,0.4500000000059012,0.4500000000017263,0.4500000000036974,0.4500000000034678,0.4500000000058911,0.45000000000249013,0.449999999998323,0.4499999999927831,0.45000000000371704,0.4499999999989743,0.44999999998002865,0.4499999999653694,0.45000000001251483,0.45000000001250684,0.4500000000082958,0.45000000000732804,0.4500000000014547,0.45,0.0,1.5269636938188592e-14,49.83991193458911
390.0,49.54313220783044,8.845212073871982e-06,49.543132207830325,8.845212073918931e-06,49.26892721319414,4.422606036901994e-06,49.268927213194026,4.4226060369783265e-06,49.26892721319456,4.422606036953057e-06,49.268927213194544,4.422606036963585e-06,0.0,49.10228947062827,2.2113030185463435e-06,49.102289470629366,2.2113030185087424e-06,49.102289470629394,2.211303018457028e-06,49.10228947062182,2.211303018563031e-06,49.10228947062227,2.2113030184103917e-06,49.539130006195215,8.845212073895968e-06,49.539130006194995,8.845212073941566e-06,49.26591453245806,4.4226060369126e-06,49.26591453245784,4.422606036983219e-06,49.26591453245844,4.422606036966231e-06,49.26591453245842,4.422606036974883e-06,49.10228947062947,49.10228947062941,2.211303018462849e-06,49.10228947062855,2.2113030184303445e-06,0.44999999996434403,0.44999999998004636,0.44999999997942786,0.4500000000017318,0.4500000000007598,0.45000000000798673,0.4500000000051633,0.4500000000015092,0.4500000000005199,49.54713440946564,49.679823869178634,0.4500000000041756,0.4500000000006432,0.4499999999976376,0.44999999999715057,0.44999999999937074,0.4499999999980288,0.45000000000559354,0.44999999999312007,0.4499999999984153,0.44999999999295465,0.4500000000268367,0.45000000001023066,0.450000000009598,0.4500000000095797,0.4500000000093784,0.4500000000089807,0.45000000000081747,0.45,0.0,1.526963693816895e-14,49.83991193458932
391.0,49.54313220783107,8.84521207389051e-06,49.54313220783097,8.84521207394375e-06,49.26892721319448,4.42260603693012e-06,49.268927213194345,4.422606036984663e-06,49.2689272131946,4.422606036974714e-06,49.26892721319459,4.42260603697358e-06,0.0,49.102289470628214,2.2113030185348937e-06,49.102289470629245,2.2113030185225e-06,49.102289470629245,2.2113030184509706e-06,49.10228947062298,2.2113030185393983e-06,49.10228947062351,2.2113030184302064e-06,49.539130006195826,8.845212073899451e-06,49.53913000619563,8.845212073947354e-06,49.265914532458424,4.422606036919987e-06,49.265914532458154,4.4226060369798105e-06,49.265914532458524,4.422606036973818e-06,49.26591453245848,4.422606036973847e-06,49.102289470629174,49.102289470629174,2.2113030184648365e-06,49.10228947062873,2.2113030184382854e-06,0.4499999999647501,0.44999999997714235,0.4499999999762121,0.45000000000187856,0.45000000000151086,0.4500000000076749,0.45000000000649676,0.4500000000008993,0.4499999999997773,49.5471344094663,49.679823869179195,0.450000000003823,0.450000000001299,0.44999999999600254,0.4499999999959499,0.4499999999978785,0.4499999999962699,0.450000000007577,0.44999999999749607,0.4499999999994368,0.4499999999919962,0.45000000002789764,0.45000000001677043,0.45000000000736196,0.45000000000733054,0.4500000000092567,0.45000000000784296,0.4500000000004367,0.45,0.0,1.526963693815721e-14,49.8399119345896
392.0,49.543132207831995,8.845212073888025e-06,49.54313220783205,8.8452120739331e-06,49.26892721319464,4.4226060369303565e-06,49.268927213194594,4.42260603698864e-06,49.26892721319461,4.422606036984541e-06,49.26892721319456,4.422606036952178e-06,0.0,49.102289470628584,2.2113030185150067e-06,49.10228947062948,2.2113030185525044e-06,49.10228947062889,2.2113030184343323e-06,49.10228947062397,2.2113030185110544e-06,49.10228947062464,2.2113030184490893e-06,49.53913000619664,8.845212073903143e-06,49.539130006196764,8.84521207395356e-06,49.265914532458524,4.422606036921557e-06,49.26591453245844,4.422606036981607e-06,49.26591453245856,4.422606036987004e-06,49.26591453245843,4.422606036966957e-06,49.10228947062874,49.102289470628754,2.211303018466528e-06,49.10228947062867,2.211303018467538e-06,0.4500000000110906,0.44999999997485407,0.44999999997454954,0.4500000000015343,0.45000000000083795,0.4500000000088946,0.4500000000084695,0.45000000000023477,0.44999999999928475,49.547134409467326,49.67982386917997,0.45000000000507767,0.4500000000023806,0.449999999997071,0.44999999999557333,0.44999999999719503,0.4499999999956165,0.45000000000885443,0.45000000000494156,0.4500000000037945,0.4499999999915051,0.45000000000142537,0.4499999999963117,0.4500000000060493,0.4500000000051732,0.45000000000782847,0.45000000000651164,0.4500000000002376,0.45,0.0,1.526963693815107e-14,49.839911934589985
393.0,49.543132207833395,8.845212073844347e-06,49.543132207833565,8.845212073875238e-06,49.26892721319493,4.422606036927563e-06,49.268927213194964,4.422606036998492e-06,49.26892721319439,4.42260603700503e-06,49.268927213194274,4.422606036959573e-06,0.0,49.10228947062982,2.2113030184978695e-06,49.1022894706298,2.2113030186067615e-06,49.10228947062845,2.2113030183965e-06,49.10228947062271,2.211303018497717e-06,49.10228947062372,2.211303018449054e-06,49.53913000619796,8.845212073901694e-06,49.5391300061983,8.84521207395567e-06,49.265914532458766,4.422606036917239e-06,49.26591453245885,4.422606036984791e-06,49.26591453245837,4.422606037003093e-06,49.265914532458154,4.422606036952821e-06,49.1022894706281,49.10228947062812,2.211303018467515e-06,49.1022894706294,2.2113030184913025e-06,0.45000000004455415,0.44999999996601314,0.44999999996551676,0.4499999999986746,0.4499999999980046,0.45000000001278595,0.4500000000125012,0.44999999999979673,0.4499999999991456,49.547134409468796,49.67982386918105,0.4500000000070154,0.45000000000373325,0.4499999999964772,0.4499999999943737,0.44999999999474183,0.4499999999928308,0.4500000000143348,0.4500000000141595,0.45000000000850066,0.4499999999868875,0.4499999999649766,0.4499999999608347,0.45000000000467155,0.4500000000037525,0.45000000000633905,0.45000000000623613,0.450000000000145,0.45,0.0,1.5269636938148218e-14,49.839911934590525
394.0,49.543132207832656,8.84521207390493e-06,49.54313220783267,8.845212073933183e-06,49.268927213194466,4.422606036897585e-06,49.268927213194424,4.42260603697207e-06,49.26892721319397,4.422606037021232e-06,49.26892721319407,4.422606036882618e-06,0.0,49.10228947063102,2.2113030184840175e-06,49.102289470629124,2.211303018661901e-06,49.1022894706287,2.2113030183495036e-06,49.10228947062122,2.211303018538106e-06,49.102289470622715,2.2113030183605472e-06,49.5391300061974,8.84521207386043e-06,49.53913000619741,8.845212073894398e-06,49.26591453245832,4.422606036899006e-06,49.26591453245826,4.4226060369611275e-06,49.26591453245779,4.422606037011036e-06,49.265914532457984,4.422606036883815e-06,49.10228947062709,49.102289470627085,2.2113030184588056e-06,49.102289470630765,2.2113030184773184e-06,0.4500000000045447,0.45000000002552487,0.45000000002491414,0.449999999971688,0.4499999999716066,0.4500000000222815,0.4500000000211088,0.45000000000123813,0.4500000000006426,49.547134409467944,49.67982386918049,0.45000000000821055,0.45000000000476365,0.4500000000158191,0.45000000000940465,0.4500000000165763,0.45000000001443624,0.44999999998746587,0.449999999986753,0.45000000000894835,0.44999999997706086,0.45000000003220675,0.45000000001249496,0.45000000000353163,0.45000000000271395,0.44999999999488766,0.4499999999941103,0.45000000000004897,0.45,0.0,1.5269636938143018e-14,49.83991193459024
395.0,49.54313220783067,8.845212073873718e-06,49.54313220783059,8.845212074003716e-06,49.268927213194644,4.422606036926597e-06,49.268927213194594,4.4226060369580985e-06,49.268927213190544,4.422606036941353e-06,49.26892721319051,4.422606037071393e-06,0.0,49.10228947063049,2.2113030184744672e-06,49.1022894706265,2.211303018603256e-06,49.10228947062701,2.211303018328236e-06,49.1022894706098,2.211303018250894e-06,49.102289470609506,2.211303018841888e-06,49.539130006195485,8.845212073860893e-06,49.539130006195286,8.8452120740078e-06,49.265914532458545,4.422606036912975e-06,49.26591453245844,4.422606036947951e-06,49.26591453245436,4.422606036935492e-06,49.26591453245428,4.422606037072419e-06,49.10228947062728,49.10228947062733,2.2113030184532114e-06,49.10228947063047,2.2113030184730993e-06,0.4500000000106178,0.4500000000077747,0.4500000000067513,0.4499999999802253,0.4499999999801106,0.4500000000219006,0.4500000000218927,0.45000000000167084,0.4499999999989315,49.54713440946588,49.679823869178996,0.45000000000483326,0.4500000000033754,0.45000000000953017,0.4500000000035124,0.4500000000108455,0.45000000001059026,0.45000000000002405,0.44999999999971674,0.45000000001165075,0.44999999998338847,0.4500000000001201,0.4499999999421589,0.4500000000034794,0.4500000000029337,0.4500000000008996,0.45000000000088886,0.45000000000021806,0.45,0.0,1.5269636938148392e-14,49.83991193458952
396.0,49.543132207831036,8.84521207390505e-06,49.54313220783093,8.845212073888787e-06,49.268927213196335,4.422606036962986e-06,49.26892721319629,4.422606036962326e-06,49.2689272131954,4.422606036994776e-06,49.268927213195454,4.422606036882341e-06,0.0,49.10228947063052,2.2113030184856252e-06,49.10228947062817,2.2113030186042806e-06,49.10228947062898,2.2113030184014115e-06,49.102289470622985,2.211303018502335e-06,49.102289470622374,2.211303018390328e-06,49.53913000619601,8.84521207391621e-06,49.53913000619579,8.845212073899104e-06,49.26591453246018,4.422606036953487e-06,49.26591453246007,4.4226060369633095e-06,49.265914532459234,4.422606037003481e-06,49.26591453245935,4.422606036900242e-06,49.10228947062752,49.10228947062769,2.2113030184518125e-06,49.102289470630566,2.211303018488444e-06,0.4500000000015497,0.4500000000104537,0.4500000000099613,0.44999999996650286,0.44999999996636797,0.4500000000190136,0.45000000001890345,0.44999999999168905,0.4499999999913463,49.54713440946606,49.6798238691788,0.45000000001181717,0.45000000001178686,0.45000000000414325,0.44999999999893997,0.4500000000009118,0.44999999999549556,0.44999999999463214,0.44999999999284057,0.45000000001551865,0.4499999999955363,0.45000000003989166,0.4500000000282037,0.44999999999583495,0.44999999999567464,0.44999999999803764,0.44999999999779183,0.45000000000092044,0.45,0.0,1.5269636938187737e-14,49.83991193458944
397.0,49.54313220781744,8.84521207398245e-06,49.54313220781702,8.845212073900978e-06,49.268927213201415,4.422606037004858e-06,49.26892721320126,4.422606036980427e-06,49.268927213190224,4.422606036956533e-06,49.26892721319048,4.4226060370017495e-06,0.0,49.10228947063036,2.2113030184899883e-06,49.10228947062669,2.2113030185123093e-06,49.102289470628016,2.2113030184106658e-06,49.10228947061488,2.2113030184866954e-06,49.10228947061225,2.2113030185116516e-06,49.53913000618375,8.845212073970434e-06,49.53913000618289,8.845212073909528e-06,49.26591453246499,4.422606036994226e-06,49.265914532464684,4.422606036975538e-06,49.265914532454,4.422606036922973e-06,49.26591453245448,4.4226060369910185e-06,49.10228947062848,49.10228947062911,2.21130301847903e-06,49.10228947063079,2.21130301850071e-06,0.44999999996159856,0.450000000010154,0.4500000000067543,0.4499999999890826,0.44999999998888796,0.45000000000735907,0.4500000000066232,0.44999999994775247,0.44999999994603584,49.54713440945115,49.679823869164366,0.4500000000547694,0.45000000005363866,0.44999999999919654,0.4499999999971041,0.44999999998759804,0.44999999998467216,0.449999999965101,0.44999999996482787,0.4500000000502984,0.45000000004010987,0.44999999993588674,0.44999999993319756,0.450000000004421,0.44999999999963036,0.4499999999925988,0.44999999999176227,0.45000000001209167,0.45,0.0,1.526963693861351e-14,49.839911934582084
398.0,49.543132207800745,8.845212074029254e-06,49.543132207800795,8.845212073930385e-06,49.26892721320713,4.422606037027672e-06,49.268927213207064,4.4226060370365075e-06,49.268927213187105,4.422606036903858e-06,49.26892721318707,4.422606037027133e-06,0.0,49.102289470630836,2.2113030185088153e-06,49.10228947062875,2.211303018447883e-06,49.102289470629366,2.2113030184532364e-06,49.102289470610884,2.211303018643447e-06,49.10228947061049,2.2113030183895094e-06,49.53913000616531,8.845212074052497e-06,49.53913000616543,8.84521207393355e-06,49.26591453247146,4.42260603701952e-06,49.26591453247133,4.422606037033212e-06,49.26591453245137,4.422606036901232e-06,49.26591453245128,4.422606037032836e-06,49.10228947063392,49.10228947063348,2.2113030186217773e-06,49.10228947063103,2.2113030185251118e-06,0.45000000002216795,0.45000000000316515,0.45000000000059265,0.45000000000176715,0.4500000000012108,0.4500000000114987,0.45000000001016155,0.45000000004478213,0.4500000000426986,49.54713440943617,49.6798238691501,0.4499999998913717,0.4499999998909628,0.44999999996105544,0.44999999995535067,0.45000000004579205,0.4500000000235605,0.45000000005054297,0.4500000000489023,0.44999999997661144,0.44999999997563944,0.4500000000685169,0.4500000000424541,0.4500000000624052,0.4500000000497881,0.44999999999938045,0.44999999999849594,0.4500000000294992,0.45,0.0,1.526963693904005e-14,49.83991193457508
399.0,49.543132207807176,8.845212074013077e-06,49.543132207807275,8.845212073967402e-06,49.26892721319784,4.42260603700488e-06,49.26892721319785,4.422606037008643e-06,49.26892721318389,4.422606036901664e-06,49.268927213183716,4.4226060370116564e-06,0.0,49.102289470630986,2.211303018499211e-06,49.10228947062932,2.211303018443567e-06,49.10228947062926,2.211303018465447e-06,49.10228947061265,2.2113030186187695e-06,49.10228947061347,2.211303018403601e-06,49.53913000617157,8.845212074014956e-06,49.5391300061718,8.845212073932177e-06,49.26591453246234,4.422606037005438e-06,49.265914532462354,4.4226060370095295e-06,49.26591453244826,4.4226060369089825e-06,49.2659145324479,4.4226060370224875e-06,49.10228947063343,49.10228947063282,2.2113030185806547e-06,49.102289470630936,2.211303018510842e-06,0.450000000005685,0.4500000000045497,0.45000000000418844,0.45000000001034834,0.4500000000103179,0.45000000000710744,0.45000000000687207,0.45000000000252094,0.45000000000155826,49.54713440944278,49.67982386915644,0.4499999999436651,0.449999999943491,0.4499999999709647,0.44999999996587475,0.4500000000217131,0.4500000000057424,0.4500000000214962,0.45000000002049745,0.4499999999952063,0.44999999999338375,0.450000000027259,0.4500000000053281,0.4500000000376671,0.4500000000369628,0.44999999999992113,0.44999999999934137,0.4500000000213833,0.45,0.0,1.5269636938848437e-14,49.839911934578225
400.0,49.543132207803154,8.845212073860637e-06,49.543132207803126,8.845212073848494e-06,49.268927213191354,4.422606036532574e-06,49.26892721318972,4.4226060373251035e-06,49.26892721317741,4.422606036916255e-06,49.26892721317738,4.422606036940297e-06,0.0,49.102289470627696,2.211303018414028e-06,49.102289470628655,2.211303018437775e-06,49.10228947062869,2.211303018459529e-06,49.10228947061479,2.21130301854852e-06,49.10228947061532,2.211303018398183e-06,49.53913000616845,8.845212073860965e-06,49.53913000616839,8.84521207385222e-06,49.265914532455355,4.422606037106483e-06,49.26591453245281,4.422606036811152e-06,49.265914532441805,4.422606036915433e-06,49.26591453244173,4.422606036946573e-06,49.102289470630446,49.10228947062963,2.2113030184685295e-06,49.102289470627746,2.2113030184197964e-06,0.4500000000016893,0.45000000000734197,0.4500000000063371,0.45000000000627327,0.45000000000591256,0.450000000009629,0.45000000000685,0.4499999999672462,0.4499999999669902,49.54713440943785,49.67982386914978,0.45000000001771323,0.4499999999810378,0.4499999999687976,0.4499999999676849,0.45000000002479096,0.44999999999201373,0.45000000001613305,0.4500000000140363,0.4500000000114991,0.45000000001109286,0.45000000000259377,0.44999999998734597,0.4500000000289187,0.4500000000289047,0.4500000000038224,0.45000000000187673,0.4500000000301573,0.45,0.0,1.526963693920805e-14,49.83991193457488
401.0,49.543132207811084,8.845212074070406e-06,49.54313220781122,8.84521207385485e-06,49.268927213187254,4.422606032621666e-06,49.268927213177626,4.422606038349216e-06,49.2689272131794,4.422606036935291e-06,49.26892721317934,4.422606036968592e-06,0.0,49.10228947060949,2.211303018021379e-06,49.10228947062804,2.21130301843867e-06,49.10228947062806,2.211303018469218e-06,49.102289470617784,2.2113030185358577e-06,49.10228947061832,2.2113030184308497e-06,49.53913000617526,8.845212074066852e-06,49.53913000617555,8.845212073843247e-06,49.26591453245326,4.422606037259532e-06,49.265914532438714,4.422606036047694e-06,49.26591453244339,4.422606036949843e-06,49.26591453244326,4.422606036964204e-06,49.1022894706291,49.10228947062806,2.211303018296045e-06,49.102289470609655,2.211303018048619e-06,0.4500000000734483,0.4500000000725922,0.4500000000725103,0.450000000018283,0.45000000001550167,0.45000000000851753,0.4500000000064836,0.45000000005116236,0.45000000004662,49.54713440944691,49.6798238691603,0.4499999999979028,0.44999999973285304,0.45000000000003754,0.4499999999984963,0.44999999997992446,0.4499999999329106,0.450000000074652,0.45000000006434404,0.44999999993588424,0.4499999999342943,0.45000000001380236,0.4500000000016685,0.4500000000181073,0.4500000000153505,0.45000000001748397,0.450000000013563,0.45000000002133883,0.45,0.0,1.5269636938741994e-14,49.83991193458015
402.0,49.543132207806416,8.845212074876041e-06,49.543132207806984,8.845212073557934e-06,49.268927213168524,4.422606020391641e-06,49.268927213131526,4.422606044062141e-06,49.26892721317873,4.422606036811508e-06,49.26892721317841,4.4226060369663774e-06,0.0,49.102289470570035,2.2113030172334488e-06,49.102289470626594,2.211303018516523e-06,49.102289470626154,2.2113030184734373e-06,49.10228947062061,2.2113030185090334e-06,49.10228947062164,2.211303018464909e-06,49.539130006170744,8.845212074860842e-06,49.539130006171874,8.845212073545671e-06,49.26591453244434,4.422606036983881e-06,49.265914532387946,4.4226060348002025e-06,49.26591453244291,4.4226060368535205e-06,49.26591453244229,4.4226060369646e-06,49.10228947069456,49.102289470700015,2.2113030202678698e-06,49.102289470569374,2.211303017208771e-06,0.4500000003616311,0.4500000003726015,0.4500000003722308,0.45000000006876795,0.450000000061449,0.44999999997296464,0.4499999999726521,0.4500000000066402,0.44999999997886464,49.5471344094421,49.67982386915923,0.4500000000017448,0.4499999989063618,0.44999999998614026,0.44999999997897333,0.4500000000153516,0.449999999729434,0.4500000003135469,0.45000000029444365,0.4499999999376454,0.44999999992661366,0.45000000008394014,0.4500000000787975,0.45000000000735313,0.4499999999904329,0.4500000001140201,0.45000000011241403,0.45000000000971885,0.45,0.0,1.5269636938480616e-14,49.83991193457962
403.0,49.54313220782422,8.845212074008414e-06,49.54313220782405,8.84521207395297e-06,49.268927213191176,4.422606040340126e-06,49.26892721319193,4.422606033691248e-06,49.26892721318025,4.422606037016214e-06,49.26892721318023,4.42260603694719e-06,0.0,49.102289470558894,2.2113030168685644e-06,49.102289470620356,2.2113030185078823e-06,49.102289470620896,2.211303018427347e-06,49.102289470625266,2.211303018462635e-06,49.10228947062559,2.211303018495863e-06,49.53913000618895,8.845212074020955e-06,49.53913000618863,8.845212073948125e-06,49.26591453245449,4.422606040325308e-06,49.26591453245597,4.422606033690625e-06,49.26591453244411,4.4226060369489565e-06,49.26591453244405,4.4226060369723965e-06,49.10228947068737,49.102289470685996,2.2113030203084757e-06,49.10228947055886,2.2113030168234374e-06,0.4499999999634492,0.4499999999667653,0.44999999996396667,0.44999999996373125,0.4499999999442558,0.4499999999833632,0.4499999999779875,0.45000000000695517,0.4500000000057869,49.54713440945948,49.67982386917281,0.4500000001456996,0.44999999983801436,0.45000000001179563,0.4500000000086015,0.44999999954434783,0.44999999951638453,0.45000000047903105,0.4500000004749379,0.44999999999565526,0.44999999998830337,0.4499999999752772,0.44999999997244744,0.44999999999092016,0.449999999975033,0.44999999990207584,0.4499999998835471,0.45000000000617724,0.45,0.0,1.5269636938334194e-14,49.83991193458641
404.0,49.54313220782762,8.845212074230553e-06,49.54313220782234,8.845212073510407e-06,49.26892721319588,4.422606039733229e-06,49.268927213203305,4.422606034499922e-06,49.26892721317614,4.42260603677856e-06,49.268927213175985,4.422606036841743e-06,0.0,49.102289470596354,2.2113030172675008e-06,49.102289470617876,2.211303018450018e-06,49.10228947061861,2.2113030183959016e-06,49.10228947062281,2.2113030183980793e-06,49.10228947062263,2.211303018425798e-06,49.539130006195016,8.845212074257567e-06,49.53913000618441,8.845212073620733e-06,49.26591453245617,4.4226060397429786e-06,49.26591453247104,4.422606034507968e-06,49.26591453244014,4.422606036831044e-06,49.26591453243984,4.422606036809751e-06,49.102289470657325,49.102289470656565,2.211303020011876e-06,49.1022894705963,2.2113030172387076e-06,0.4500000001220763,0.450000000051798,0.45000000005153046,0.44999999997255163,0.44999999996935075,0.4499999999807833,0.44999999997878437,0.4500000000133821,0.449999999998207,49.54713440946023,49.67982386917407,0.450000000098297,0.44999999985611894,0.4500000000113661,0.4500000000084422,0.4499999996742155,0.44999999964361176,0.45000000032662335,0.4500000003231127,0.44999999996129303,0.4499999999552904,0.4499999999177588,0.4499999999152196,0.4499999999389183,0.44999999993575196,0.44999999989012307,0.449999999887422,0.4500000000034763,0.45,0.0,1.5269636938250915e-14,49.839911934587036
405.0,49.54313220782731,8.845212074895667e-06,49.54313220782883,8.84521207311292e-06,49.268927213209444,4.422606039348787e-06,49.26892721321436,4.422606035568006e-06,49.2689272131658,4.422606036555758e-06,49.26892721316587,4.422606036493928e-06,0.0,49.10228947063273,2.2113030177909985e-06,49.10228947061149,2.211303018264551e-06,49.10228947061191,2.211303018286559e-06,49.10228947061413,2.211303018247362e-06,49.10228947061398,2.2113030182561534e-06,49.539130006191215,8.845212074903887e-06,49.5391300061943,8.84521207305048e-06,49.26591453247122,4.422606039353379e-06,49.26591453248107,4.42260603555692e-06,49.26591453242927,4.422606036548907e-06,49.26591453242938,4.422606036502588e-06,49.10228947063567,49.10228947063514,2.2113030197926123e-06,49.10228947063267,2.2113030177674535e-06,0.45000000011111313,0.45000000014476377,0.45000000014338953,0.44999999996126633,0.44999999995990386,0.4499999999699644,0.44999999996967044,0.4500000000190814,0.4499999999815148,49.547134409463396,49.67982386917673,0.4500000000177591,0.4499999998427987,0.4500000000939323,0.45000000009107105,0.4499999997761331,0.44999999975328014,0.4500000002373682,0.4500000002349519,0.4500000000221416,0.4500000000206632,0.45000000004442103,0.4500000000432262,0.4499999998088989,0.44999999980795685,0.4499999997665461,0.44999999976562405,0.4500000000019543,0.45,0.0,1.5269636938203858e-14,49.83991193458837
406.0,49.54313220782771,8.845212074736332e-06,49.54313220782859,8.845212073163317e-06,49.26892721319889,4.422606038780021e-06,49.26892721320314,4.422606035981151e-06,49.26892721317859,4.422606036602004e-06,49.268927213178706,4.422606036572057e-06,0.0,49.10228947064625,2.2113030179913645e-06,49.1022894706143,2.21130301828472e-06,49.10228947061434,2.211303018317587e-06,49.102289470616654,2.2113030182923425e-06,49.10228947061648,2.211303018293243e-06,49.539130006191975,8.845212074753306e-06,49.53913000619374,8.845212073176805e-06,49.265914532461025,4.422606038778367e-06,49.265914532469544,4.4226060359731915e-06,49.26591453244191,4.422606036602717e-06,49.265914532442146,4.422606036574186e-06,49.10228947062012,49.10228947061962,2.211303019491957e-06,49.10228947064619,2.211303017982517e-06,0.4500000001870208,0.4500000001601662,0.4500000001577022,0.4499999999768662,0.4499999999765005,0.4499999999708481,0.44999999996925394,0.4500000000181091,0.44999999998496204,49.54713440946344,49.67982386917703,0.4499999999995607,0.4499999998700393,0.45000000007289903,0.45000000007151314,0.4499999998739561,0.449999999855369,0.4500000001115155,0.4500000001112619,0.4500000000175818,0.4500000000139862,0.4500000000161512,0.45000000001596,0.4499999997951982,0.4499999997948043,0.44999999977338706,0.44999999977303623,0.45000000000099943,0.45,0.0,1.526963693817394e-14,49.839911934588514
407.0,49.543132207829125,8.845212074719503e-06,49.54313220782851,8.845212073221207e-06,49.26892721319316,4.422606038185132e-06,49.26892721319801,4.422606036513384e-06,49.26892721318549,4.422606036625868e-06,49.26892721318567,4.422606036609677e-06,0.0,49.1022894706566,2.211303018256682e-06,49.10228947061694,2.211303018284195e-06,49.10228947061713,2.2113030183283337e-06,49.10228947061942,2.2113030183218014e-06,49.102289470619105,2.211303018299887e-06,49.53913000619415,8.845212074712408e-06,49.53913000619292,8.845212073220468e-06,49.26591453245483,4.4226060381981844e-06,49.26591453246455,4.422606036512095e-06,49.265914532449045,4.4226060366133045e-06,49.26591453244938,4.422606036607301e-06,49.10228947061037,49.102289470610195,2.2113030192119123e-06,49.1022894706563,2.211303018262622e-06,0.4500000001950119,0.45000000015836944,0.4500000001519136,0.44999999998466866,0.4499999999835953,0.4499999999779062,0.4499999999772817,0.450000000016645,0.44999999998507256,49.54713440946411,49.67982386917768,0.4499999999955652,0.449999999918203,0.450000000048179,0.4500000000474296,0.4499999999388123,0.4499999999188143,0.45000000002941015,0.45000000002907187,0.4500000000425388,0.45000000003762575,0.45000000002846957,0.45000000002811397,0.44999999978588834,0.449999999784679,0.44999999978773003,0.4499999997870389,0.45000000000033913,0.45,0.0,1.526963693815338e-14,49.83991193458885
