time,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__RBC_volume,inlet__q_C,VV_junc1__RBC_volume,VV_junc1__q_C,VV_junc1__q_C_d,PV1__H_link_R,PV1__H_link_L,PV1__H_down,PV1__RBC_volume,PV1__q_C,PV2__H_link_R,PV2__H_link_L,PV2__H_down,PV2__RBC_volume,PV2__q_C,V1__H_link_R,V1__H_link_L,V1__H_down,V1__RBC_volume,V1__q_C,V2__H_link_R,V2__H_link_L,V2__H_down,V2__RBC_volume,V2__q_C,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg
469.0,-2.3203071350092456e-250,0.45,0.45,1.5269639990296808e-14,3.3326530009128783e-18,5.0893801032816294e-17,2.7729719171963315e-18,2.7701280678067354e-18,0.4500000000210934,0.4500000000307229,0.45000000002113916,7.634818277635518e-16,1.662508974522423e-19,0.44999999997742174,0.44999999996330053,0.44999999997736456,7.634818276855562e-16,1.6625089745224356e-19,0.45,0.4500000000211163,0.44999999997950707,1.0692479341970964e-14,2.7707624892521975e-18,0.45,0.4499999999773931,0.45000000002165536,1.0692479342786785e-14,2.7707624892522402e-18,0.4500000000059805,0.44999999998803586,49.93951777789771,49.87903555579541,49.82890468968479,49.827392634132046,49.82739263413241,49.8258805785793,49.825880578580055
470.0,-1.2837287865954439e-250,0.45,0.45,1.5269639990296808e-14,3.332653000912877e-18,5.089380103290559e-17,2.7729719171963303e-18,2.770128067806733e-18,0.45000000004496893,0.4500000000588231,0.45000000004502666,7.634818278047391e-16,1.662508974522419e-19,0.44999999995318374,0.44999999993678724,0.449999999953121,7.634818276440696e-16,1.6625089745224373e-19,0.45,0.4500000000449978,0.4499999999842136,1.0692479342124265e-14,2.7707624892521863e-18,0.45,0.4499999999531523,0.45000000001677515,1.0692479342628948e-14,2.7707624892522475e-18,0.45000000000272555,0.4499999999928699,49.93951777789769,49.87903555579539,49.82890468968475,49.827392634131925,49.827392634132465,49.8258805785791,49.82588057858018
471.0,8.233159574269744e-251,0.45,0.45,1.5269639990296808e-14,3.332653000912876e-18,5.089380103301181e-17,2.772971917196328e-18,2.7701280678067296e-18,0.4500000000797329,0.4500000001026745,0.4500000000798176,7.634818278651848e-16,1.6625089745224132e-19,0.4499999999182082,0.44999999989483186,0.449999999918125,7.634818275836051e-16,1.66250897452244e-19,0.45,0.4500000000797752,0.44999999999200363,1.0692479342367722e-14,2.77076248925217e-18,0.45,0.4499999999181666,0.45000000000861207,1.0692479342376978e-14,2.7707624892522583e-18,0.4499999999999607,0.4499999999975131,49.93951777789768,49.879035555795355,49.82890468968469,49.827392634131755,49.82739263413254,49.82588057857882,49.825880578580374
472.0,9.81036563188815e-251,0.45,0.45,1.5269639990296808e-14,3.3326530009128764e-18,5.089380103275167e-17,2.772971917196329e-18,2.770128067806731e-18,0.45000000013364344,0.45000000016913044,0.4500000001337745,7.634818279586931e-16,1.6625089745224084e-19,0.44999999986211997,0.44999999982380817,0.44999999986198497,7.634818274860209e-16,1.6625089745224478e-19,0.45,0.45000000013370894,0.4500000000036679,1.0692479342736276e-14,2.7707624892521512e-18,0.45,0.4499999998620525,0.44999999999651774,1.0692479341994425e-14,2.7707624892522822e-18,0.4500000000081802,0.4499999999846934,49.939517777897684,49.879035555795376,49.82890468968471,49.82739263413161,49.82739263413277,49.825880578578484,49.825880578580794
473.0,4.385291988126772e-254,0.45,0.45,1.5269639990296808e-14,3.332653000912873e-18,5.089380103301072e-17,2.7729719171963226e-18,2.7701280678067223e-18,0.4500000000667483,0.45000000002414847,0.4500000000665911,7.634818278324856e-16,1.662508974522416e-19,0.44999999992999884,0.44999999997329315,0.4499999999301608,7.634818276144602e-16,1.6625089745224276e-19,0.45,0.45000000006666974,0.45000000002296703,1.0692479343008367e-14,2.770762489252187e-18,0.45,0.4499999999300798,0.44999999997638396,1.0692479341706434e-14,2.7707624892522256e-18,0.45000000001609103,0.4499999999813636,49.939517777897635,49.879035555795255,49.828904689684556,49.82739263413184,49.82739263413218,49.82588057857912,49.82588057857979
474.0,-1.3874584760407488e-253,0.45,0.45,1.5269639990296808e-14,3.3326530009128706e-18,5.089380103329202e-17,2.7729719171963187e-18,2.7701280678067165e-18,0.450000000002376,0.44999999993833545,0.4500000000021346,7.634818277197682e-16,1.662508974522423e-19,0.4499999999969834,0.45000000006404944,0.44999999999723533,7.634818277319825e-16,1.6625089745224122e-19,0.45,0.4500000000022553,0.4500000000319185,1.0692479343062432e-14,2.770762489252217e-18,0.45,0.4499999999971093,0.4499999999670441,1.0692479341649633e-14,2.770762489252181e-18,0.450000000018405,0.44999999998402407,49.9395177778976,49.87903555579519,49.82890468968446,49.827392634132046,49.827392634131726,49.82588057857964,49.82588057857901
475.0,-7.676226819395864e-254,0.45,0.45,1.5269639990296808e-14,3.3326530009128717e-18,5.089380103313515e-17,2.772971917196321e-18,2.7701280678067196e-18,0.45000000000258467,0.44999999998786777,0.4500000000025227,7.634818277281453e-16,1.6625089745224243e-19,0.44999999999715384,0.4500000000117809,0.449999999997218,7.634818277237489e-16,1.6625089745224153e-19,0.45,0.45000000000255364,0.4500000000309264,1.0692479343041456e-14,2.7707624892522175e-18,0.45,0.44999999999718593,0.4499999999681329,1.0692479341673518e-14,2.770762489252188e-18,0.45000000001699936,0.4499999999826556,49.93951777789762,49.87903555579523,49.828904689684514,49.82739263413208,49.82739263413182,49.82588057857965,49.82588057857913
476.0,4.923127142765529e-254,0.45,0.45,1.5269639990296808e-14,3.332653000912874e-18,5.0893801032743454e-17,2.772971917196325e-18,2.7701280678067257e-18,0.4500000000331048,0.4500000000712631,0.4500000000332404,7.634818277885393e-16,1.6625089745224223e-19,0.4499999999642335,0.44999999992148737,0.4499999999640873,7.634818276585593e-16,1.6625089745224257e-19,0.45,0.45000000003317253,0.45000000002642493,1.0692479343010265e-14,2.7707624892522044e-18,0.45,0.44999999996416046,0.4499999999728188,1.0692479341703502e-14,2.7707624892522156e-18,0.45000000001294216,0.4499999999797861,49.939517777897656,49.8790355557953,49.82890468968462,49.827392634132025,49.827392634132124,49.82588057857942,49.825880578579614
477.0,5.8662384576806125e-254,0.45,0.45,1.5269639990296808e-14,3.332653000912875e-18,5.089380103232029e-17,2.7729719171963265e-18,2.7701280678067277e-18,0.450000000059667,0.4500000000870391,0.4500000000597728,7.634818278318724e-16,1.66250897452242e-19,0.4499999999319458,0.44999999989816847,0.4499999999318217,7.63481827605214e-16,1.6625089745224317e-19,0.45,0.4500000000597199,0.45000000002484836,1.069247934303368e-14,2.770762489252194e-18,0.45,0.4499999999318837,0.4499999999742705,1.0692479341665003e-14,2.7707624892522333e-18,0.4500000000110857,0.44999999997415946,49.93951777789766,49.879035555795326,49.828904689684656,49.827392634131954,49.8273926341323,49.825880578579245,49.825880578579934
478.0,2.6222436017341998e-257,0.45,0.45,1.5269639990296808e-14,3.3326530009128694e-18,5.089380103307301e-17,2.7729719171963176e-18,2.770128067806715e-18,0.45000000001890794,0.4499999999948042,0.45000000001881774,7.634818277543264e-16,1.6625089745224192e-19,0.4499999999764143,0.4500000000037292,0.44999999997651574,7.634818276906052e-16,1.6625089745224156e-19,0.45,0.4500000000188629,0.4500000000294987,1.0692479343045937e-14,2.770762489252205e-18,0.45,0.449999999976465,0.4499999999684273,1.0692479341635009e-14,2.7707624892521932e-18,0.45000000001722446,0.4499999999813317,49.939517777897585,49.87903555579517,49.82890468968443,49.82739263413193,49.827392634131826,49.82588057857944,49.82588057857923
479.0,-8.296492277641584e-257,0.45,0.45,1.5269639990296808e-14,3.332653000912867e-18,5.089380103356809e-17,2.7729719171963137e-18,2.7701280678067096e-18,0.44999999997870216,0.4499999999496618,0.4499999999785864,7.634818276852919e-16,1.6625089745224216e-19,0.4500000000219537,0.45000000005766483,0.45000000002209134,7.634818277692469e-16,1.6625089745224057e-19,0.45,0.4499999999786443,0.4500000000296198,1.0692479342961571e-14,2.770762489252219e-18,0.45,0.45000000002202256,0.4499999999677389,1.0692479341718661e-14,2.7707624892521655e-18,0.4500000000174651,0.44999999998984597,49.93951777789755,49.8790355557951,49.828904689684336,49.827392634132,49.82739263413154,49.82588057857968,49.82588057857874
480.0,-4.590101803282536e-257,0.45,0.45,1.5269639990296808e-14,3.3326530009128687e-18,5.0893801033467264e-17,2.772971917196316e-18,2.770128067806713e-18,0.4499999999538671,0.44999999993482853,0.44999999995378925,7.634818276447864e-16,1.6625089745224264e-19,0.4500000000480413,0.45000000007070057,0.4500000000481278,7.634818278113765e-16,1.6625089745224048e-19,0.45,0.44999999995382817,0.4500000000245468,1.0692479342798276e-14,2.7707624892522317e-18,0.45,0.4500000000480846,0.44999999997305445,1.0692479341889904e-14,2.7707624892521593e-18,0.4500000000125358,0.44999999999299223,49.93951777789757,49.87903555579514,49.82890468968439,49.827392634132146,49.82739263413151,49.825880578579905,49.82588057857863
481.0,2.943849277446979e-257,0.45,0.45,1.5269639990296808e-14,3.332653000912871e-18,5.0893801033269766e-17,2.7729719171963195e-18,2.7701280678067184e-18,0.4499999999260961,0.44999999991351575,0.4499999999260456,7.634818275987288e-16,1.6625089745224324e-19,0.45000000007513646,0.45000000008849445,0.45000000007517943,7.634818278558116e-16,1.6625089745224057e-19,0.45,0.44999999992607087,0.45000000001525414,1.0692479342537496e-14,2.7707624892522456e-18,0.45,0.45000000007515795,0.4499999999829685,1.0692479342162643e-14,2.7707624892521566e-18,0.4500000000041071,0.4499999999979284,49.939517777897606,49.879035555795205,49.82890468968449,49.82739263413232,49.82739263413154,49.82588057858015,49.82588057857858
482.0,3.507795217182609e-257,0.45,0.45,1.5269639990296808e-14,3.332653000912871e-18,5.089380103347484e-17,2.77297191719632e-18,2.7701280678067184e-18,0.44999999987708256,0.4499999998489345,0.449999999876975,7.634818275130378e-16,1.6625089745224382e-19,0.45000000012369884,0.45000000015670444,0.4500000001238004,7.6348182794137e-16,1.6625089745224004e-19,0.45,0.44999999987702877,0.4500000000027163,1.069247934216067e-14,2.770762489252264e-18,0.45,0.4500000001237496,0.44999999999607565,1.0692479342550788e-14,2.770762489252139e-18,0.45000000000971097,0.4499999999959511,49.939517777897606,49.879035555795205,49.82890468968449,49.827392634132494,49.82739263413138,49.825880578580474,49.825880578578264
483.0,1.5680053974647423e-260,0.45,0.45,1.5269639990296808e-14,3.3326530009128725e-18,5.089380103324766e-17,2.7729719171963222e-18,2.7701280678067215e-18,0.44999999994216067,0.44999999998528195,0.44999999994231904,7.634818276350591e-16,1.6625089745224264e-19,0.45000000005878527,0.45000000001636997,0.45000000005862656,7.634818278190004e-16,1.6625089745224156e-19,0.45,0.44999999994223977,0.44999999998362644,1.0692479341889167e-14,2.7707624892522225e-18,0.45,0.450000000058706,0.45000000001552665,1.0692479342830447e-14,2.770762489252186e-18,0.4500000000134464,0.4499999999881982,49.93951777789763,49.87903555579525,49.82890468968454,49.827392634132146,49.827392634131826,49.82588057857974,49.825880578579095
484.0,-4.960997774105811e-260,0.45,0.45,1.5269639990296808e-14,3.3326530009128737e-18,5.089380103296978e-17,2.772971917196324e-18,2.7701280678067246e-18,0.4500000000099167,0.4500000000769415,0.45000000001016954,7.634818277539212e-16,1.6625089745224166e-19,0.44999999999054513,0.4499999999197999,0.4499999999902902,7.634818276986301e-16,1.662508974522429e-19,0.45,0.45000000001004303,0.44999999997507556,1.0692479341851075e-14,2.7707624892521875e-18,0.45,0.4499999999904178,0.45000000002432283,1.069247934287279e-14,2.770762489252227e-18,0.450000000011335,0.44999999998539564,49.93951777789765,49.879035555795284,49.8289046896846,49.827392634131854,49.827392634132224,49.825880578579124,49.82588057857982
485.0,-2.7447123515526204e-260,0.45,0.45,1.5269639990296808e-14,3.3326530009128737e-18,5.0893801033063583e-17,2.7729719171963238e-18,2.7701280678067238e-18,0.45000000001662005,0.450000000035377,0.4500000000166973,7.63481827757443e-16,1.662508974522416e-19,0.4499999999834059,0.4499999999630139,0.4499999999833275,7.634818276946927e-16,1.6625089745224283e-19,0.45,0.4500000000166587,0.4499999999769773,1.069247934190665e-14,2.7707624892521867e-18,0.45,0.4499999999833667,0.45000000002254276,1.0692479342818898e-14,2.7707624892522267e-18,0.4500000000104307,0.4499999999879587,49.93951777789765,49.87903555579528,49.828904689684585,49.82739263413184,49.8273926341322,49.82588057857911,49.82588057857981
486.0,1.76031378370293e-260,0.45,0.45,1.5269639990296808e-14,3.332653000912873e-18,5.0893801033290103e-17,2.7729719171963226e-18,2.7701280678067223e-18,0.449999999993408,0.4499999999591162,0.44999999999328527,7.634818277094157e-16,1.6625089745224202e-19,0.4500000000066668,0.4500000000432718,0.4500000000067908,7.634818277434173e-16,1.6625089745224223e-19,0.45,0.44999999999334667,0.4499999999830003,1.0692479341986513e-14,2.7707624892522017e-18,0.45,0.4500000000067287,0.45000000001657925,1.0692479342740424e-14,2.7707624892522083e-18,0.4500000000109682,0.44999999999142704,49.939517777897635,49.879035555795255,49.828904689684556,49.82739263413196,49.827392634132025,49.82588057857938,49.82588057857949
487.0,2.0975327502394497e-260,0.45,0.45,1.5269639990296808e-14,3.332653000912873e-18,5.089380103341042e-17,2.7729719171963226e-18,2.7701280678067223e-18,0.4499999999714179,0.44999999994668705,0.4499999999713164,7.634818276736309e-16,1.662508974522424e-19,0.45000000002962726,0.4500000000578335,0.4500000000297324,7.634818277810333e-16,1.6625089745224187e-19,0.45,0.4499999999713671,0.4499999999868131,1.0692479342021287e-14,2.7707624892522136e-18,0.45,0.4500000000296798,0.45000000001282514,1.0692479342709018e-14,2.7707624892521963e-18,0.45000000001150076,0.4499999999930221,49.939517777897635,49.879035555795255,49.828904689684556,49.827392634132075,49.82739263413192,49.82588057857959,49.82588057857928
488.0,9.37609657947288e-264,0.45,0.45,1.5269639990296808e-14,3.332653000912874e-18,5.089380103320179e-17,2.772971917196325e-18,2.7701280678067257e-18,0.44999999999066875,0.4500000000042172,0.4499999999907162,7.634818277125412e-16,1.6625089745224226e-19,0.4500000000101813,0.4499999999966311,0.4500000000101327,7.634818277412447e-16,1.6625089745224247e-19,0.45,0.44999999999069246,0.44999999998491275,1.0692479342021893e-14,2.770762489252205e-18,0.45,0.450000000010157,0.45000000001498547,1.0692479342713606e-14,2.770762489252212e-18,0.450000000009675,0.4499999999911585,49.939517777897656,49.8790355557953,49.82890468968462,49.82739263413203,49.827392634132096,49.82588057857944,49.825880578579564
489.0,-2.966494524558044e-263,0.45,0.45,1.5269639990296808e-14,3.332653000912874e-18,5.0893801033094004e-17,2.7729719171963245e-18,2.7701280678067253e-18,0.4500000000141942,0.450000000030397,0.45000000001426194,7.634818277529113e-16,1.6625089745224187e-19,0.4499999999861993,0.4499999999685387,0.44999999998612894,7.634818276998723e-16,1.6625089745224276e-19,0.45,0.45000000001422813,0.44999999998477497,1.0692479342069815e-14,2.7707624892521932e-18,0.45,0.4499999999861641,0.45000000001525414,1.0692479342667525e-14,2.7707624892522233e-18,0.4500000000061027,0.44999999999282475,49.939517777897656,49.87903555579529,49.82890468968461,49.82739263413192,49.82739263413218,49.82588057857923,49.825880578579756
490.0,-1.6412372133819887e-263,0.45,0.45,1.5269639990296808e-14,3.332653000912872e-18,5.0893801033123715e-17,2.7729719171963214e-18,2.7701280678067203e-18,0.4500000000359059,0.4500000000506985,0.45000000003596846,7.634818277895185e-16,1.6625089745224132e-19,0.449999999965211,0.44999999994873535,0.44999999996514967,7.634818276644664e-16,1.6625089745224271e-19,0.45,0.45000000003593715,0.4499999999876087,1.0692479342177988e-14,2.7707624892521794e-18,0.45,0.4499999999651803,0.45000000001244234,1.069247934256139e-14,2.7707624892522267e-18,0.45000000000293644,0.44999999999651635,49.93951777789762,49.879035555795234,49.82890468968453,49.827392634131755,49.82739263413217,49.82588057857898,49.82588057857981
491.0,1.0526030122639979e-263,0.45,0.45,1.5269639990296808e-14,3.3326530009128687e-18,5.0893801033209935e-17,2.772971917196316e-18,2.7701280678067126e-18,0.450000000065842,0.4500000000823931,0.45000000006590757,7.634818278405873e-16,1.662508974522405e-19,0.4499999999373546,0.44999999991852335,0.4499999999372956,7.634818276168464e-16,1.6625089745224255e-19,0.45,0.45000000006587476,0.4499999999937109,1.0692479342374544e-14,2.77076248925216e-18,0.45,0.44999999993732515,0.45000000000643464,1.0692479342371371e-14,2.7707624892522294e-18,0.45000000000288154,0.4499999999980959,49.93951777789757,49.87903555579514,49.828904689684386,49.82739263413152,49.82739263413212,49.82588057857864,49.82588057857986
492.0,1.254247573168487e-263,0.45,0.45,1.5269639990296808e-14,3.332653000912865e-18,5.0893801033271676e-17,2.7729719171963095e-18,2.7701280678067034e-18,0.45000000011404073,0.4500000001427521,0.45000000011415126,7.634818279243421e-16,1.6625089745223937e-19,0.4499999998927681,0.44999999985920486,0.4499999998926677,7.634818275388315e-16,1.6625089745224252e-19,0.45,0.45000000011409597,0.45000000000337836,1.0692479342687613e-14,2.7707624892521324e-18,0.45,0.44999999989271794,0.44999999999711554,1.0692479342073642e-14,2.7707624892522375e-18,0.4500000000117273,0.44999999999034207,49.939517777897514,49.87903555579503,49.82890468968422,49.827392634131186,49.82739263413211,49.82588057857816,49.825880578580005
493.0,5.606561508643497e-267,0.45,0.45,1.5269639990296808e-14,3.3326530009128752e-18,5.0893801033182214e-17,2.772971917196327e-18,2.7701280678067284e-18,0.45000000005789087,0.4500000000215746,0.4500000000577572,7.634818278184817e-16,1.6625089745224202e-19,0.4499999999459787,0.44999999997888945,0.4499999999461047,7.634818276398872e-16,1.6625089745224293e-19,0.45,0.45000000005782403,0.4500000000199034,1.0692479342923039e-14,2.7707624892521948e-18,0.45,0.4499999999460417,0.44999999998154716,1.069247934185252e-14,2.7707624892522264e-18,0.4500000000152899,0.4499999999851974,49.93951777789767,49.87903555579533,49.82890468968467,49.82739263413196,49.82739263413223,49.82588057857925,49.825880578579806
494.0,-1.7738548100497275e-266,0.45,0.45,1.5269639990296808e-14,3.3326530009128806e-18,5.0893801033121466e-17,2.772971917196336e-18,2.7701280678067415e-18,0.4500000000032428,0.44999999994786116,0.4500000000030334,7.634818277226485e-16,1.6625089745224373e-19,0.4499999999973176,0.4500000000515759,0.4499999999975138,7.634818277304453e-16,1.6625089745224286e-19,0.45,0.4500000000031381,0.4500000000276159,1.0692479342971383e-14,2.7707624892522383e-18,0.45,0.44999999999741563,0.44999999997431384,1.0692479341807364e-14,2.7707624892522106e-18,0.450000000014311,0.44999999998510204,49.93951777789775,49.8790355557955,49.8289046896849,49.827392634132465,49.82739263413221,49.82588057858002,49.825880578579536
495.0,-9.813995951413358e-267,0.45,0.45,1.5269639990296808e-14,3.3326530009128768e-18,5.089380103312427e-17,2.77297191719633e-18,2.7701280678067327e-18,0.4500000000056768,0.44999999999388296,0.4500000000056272,7.634818277338709e-16,1.6625089745224308e-19,0.4499999999947771,0.4500000000055712,0.4499999999948229,7.634818277190828e-16,1.6625089745224243e-19,0.45,0.45000000000565193,0.4500000000268439,1.0692479342959976e-14,2.770762489252226e-18,0.45,0.4499999999948,0.4499999999750481,1.0692479341817726e-14,2.7707624892522048e-18,0.45000000001410767,0.4499999999853549,49.939517777897684,49.87903555579538,49.82890468968474,49.82739263413227,49.82739263413208,49.8258805785798,49.82588057857943
496.0,6.294179547341318e-267,0.45,0.45,1.5269639990296808e-14,3.332653000912871e-18,5.0893801033154154e-17,2.7729719171963207e-18,2.7701280678067196e-18,0.45000000003595736,0.4500000000718392,0.4500000000360857,7.634818277930111e-16,1.6625089745224173e-19,0.4499999999659489,0.4499999999281061,0.4499999999658276,7.634818276622837e-16,1.6625089745224216e-19,0.45,0.4500000000360215,0.45000000002333146,1.0692479342949625e-14,2.770762489252195e-18,0.45,0.44999999996588835,0.44999999997833356,1.0692479341826317e-14,2.7707624892522094e-18,0.45000000001544377,0.44999999998454737,49.939517777897606,49.87903555579522,49.828904689684514,49.82739263413188,49.827392634132,49.82588057857926,49.825880578579515
497.0,7.499939987212877e-267,0.45,0.45,1.5269639990296808e-14,3.3326530009128717e-18,5.0893801033174646e-17,2.772971917196321e-18,2.7701280678067203e-18,0.45000000006484886,0.4500000000939293,0.45000000006495605,7.63481827840931e-16,1.6625089745224141e-19,0.4499999999384249,0.4499999999064113,0.4499999999383235,7.634818276165311e-16,1.662508974522426e-19,0.45,0.45000000006490243,0.4500000000228226,1.0692479343001139e-14,2.770762489252183e-18,0.45,0.4499999999383742,0.4499999999787537,1.0692479341775846e-14,2.7707624892522233e-18,0.45000000001824225,0.44999999998211115,49.93951777789762,49.87903555579523,49.82890468968453,49.82739263413178,49.82739263413213,49.825880578579046,49.825880578579756
498.0,3.3525179357681377e-270,0.45,0.45,1.5269639990296808e-14,3.3326530009128764e-18,5.089380103314785e-17,2.7729719171963284e-18,2.7701280678067307e-18,0.45000000002297524,0.4499999999975544,0.45000000002288154,7.634818277610159e-16,1.6625089745224276e-19,0.4499999999785926,0.4500000000023199,0.44999999997868234,7.634818276937205e-16,1.6625089745224252e-19,0.45,0.45000000002292845,0.4500000000286193,1.0692479343035743e-14,2.7707624892522183e-18,0.45,0.4499999999786375,0.4499999999731948,1.0692479341742685e-14,2.7707624892522094e-18,0.4500000000159926,0.44999999998388696,49.939517777897684,49.87903555579536,49.828904689684705,49.82739263413218,49.82739263413211,49.825880578579664,49.825880578579515
499.0,-1.060700048857424e-269,0.45,0.45,1.5269639990296808e-14,3.332653000912878e-18,5.0893801033135924e-17,2.7729719171963315e-18,2.7701280678067346e-18,0.44999999998185736,0.44999999994901557,0.4499999999817332,7.634818276900393e-16,1.662508974522436e-19,0.4500000000179481,0.45000000005064467,0.4500000000180672,7.634818277619431e-16,1.6625089745224218e-19,0.45,0.4499999999817953,0.4500000000294926,1.0692479342965647e-14,2.770762489252242e-18,0.45,0.4500000000180077,0.449999999972353,1.0692479341809647e-14,2.770762489252194e-18,0.4500000000128225,0.44999999998684626,49.939517777897706,49.87903555579541,49.82890468968478,49.82739263413242,49.82739263413201,49.82588057858009,49.825880578579245
500.0,-5.86840925546713e-270,0.45,0.45,1.5269639990296808e-14,3.3326530009128794e-18,5.089380103314856e-17,2.7729719171963338e-18,2.770128067806738e-18,0.4499999999607305,0.44999999994257117,0.4499999999606576,7.634818276565782e-16,1.6625089745224404e-19,0.4500000000380485,0.4500000000573424,0.4500000000381182,7.634818277938643e-16,1.6625089745224218e-19,0.45,0.44999999996069406,0.4500000000249072,1.0692479342820908e-14,2.7707624892522525e-18,0.45,0.4500000000380834,0.4499999999767334,1.0692479341947738e-14,2.7707624892521905e-18,0.45000000000941137,0.44999999999048074,49.93951777789773,49.879035555795454,49.82890468968484,49.82739263413256,49.82739263413201,49.825880578580275,49.82588057857918
501.0,3.7636882768298446e-270,0.45,0.45,1.5269639990296808e-14,3.332653000912881e-18,5.0893801033176865e-17,2.7729719171963365e-18,2.770128067806742e-18,0.44999999994033313,0.4499999999344413,0.44999999994030454,7.63481827623966e-16,1.6625089745224442e-19,0.4500000000574535,0.45000000006600316,0.4500000000574806,7.634818278250317e-16,1.6625089745224223e-19,0.45,0.44999999994031886,0.4500000000163757,1.0692479342592519e-14,2.7707624892522614e-18,0.45,0.45000000005746704,0.4499999999848837,1.069247934216575e-14,2.770762489252189e-18,0.4500000000047391,0.4499999999956536,49.93951777789775,49.879035555795504,49.828904689684904,49.82739263413267,49.827392634132025,49.82588057858043,49.82588057857915
502.0,4.484688750057028e-270,0.45,0.45,1.5269639990296808e-14,3.3326530009128833e-18,5.089380103321196e-17,2.77297191719634e-18,2.770128067806747e-18,0.44999999990140405,0.44999999988084605,0.4499999999013236,7.634818275555356e-16,1.6625089745224515e-19,0.4500000000947228,0.45000000012021696,0.4500000000947999,7.634818278909931e-16,1.6625089745224216e-19,0.45,0.44999999990136386,0.45000000000541057,1.0692479342271479e-14,2.7707624892522803e-18,0.45,0.45000000009476127,0.4499999999953518,1.0692479342472465e-14,2.7707624892521805e-18,0.4500000000053301,0.44999999999568324,49.939517777897784,49.87903555579556,49.82890468968499,49.827392634132885,49.827392634132,49.825880578580765,49.825880578579
503.0,2.004682636999071e-273,0.45,0.45,1.5269639990296808e-14,3.3326530009128756e-18,5.0893801033150826e-17,2.7729719171963272e-18,2.770128067806729e-18,0.44999999994733964,0.44999999997721113,0.44999999994744966,7.634818276416904e-16,1.662508974522431e-19,0.45000000005067925,0.45000000002273866,0.45000000005057317,7.634818278076019e-16,1.6625089745224202e-19,0.45,0.4499999999473946,0.44999999998978085,1.0692479342033294e-14,2.7707624892522306e-18,0.45,0.45000000005062624,0.4500000000103336,1.069247934270075e-14,2.770762489252194e-18,0.45000000000941587,0.4499999999905163,49.93951777789767,49.87903555579534,49.82890468968468,49.82739263413228,49.82739263413196,49.825880578579884,49.825880578579245
504.0,-6.342596853315109e-273,0.45,0.45,1.5269639990296808e-14,3.332653000912872e-18,5.089380103312461e-17,2.7729719171963214e-18,2.7701280678067203e-18,0.44999999999142215,0.45000000003907137,0.44999999999159923,7.634818277193792e-16,1.6625089745224182e-19,0.4500000000078197,0.44999999996041845,0.45000000000764845,7.634818277317328e-16,1.6625089745224223e-19,0.45,0.4499999999915106,0.44999999998185847,1.0692479341957558e-14,2.7707624892521967e-18,0.45,0.4500000000077341,0.4500000000178723,1.0692479342770847e-14,2.770762489252211e-18,0.4500000000090571,0.44999999999041146,49.93951777789762,49.879035555795234,49.82890468968453,49.827392634131904,49.827392634132025,49.82588057857929,49.82588057857954
505.0,-3.5090932745581776e-273,0.45,0.45,1.5269639990296808e-14,3.3326530009128752e-18,5.089380103314912e-17,2.772971917196327e-18,2.7701280678067284e-18,0.4499999999832797,0.44999999999140916,0.4499999999833098,7.634818276991287e-16,1.6625089745224247e-19,0.45000000001472745,0.45000000000853946,0.4500000000146968,7.634818277501351e-16,1.6625089745224257e-19,0.45,0.4499999999832947,0.44999999998108003,1.0692479341923129e-14,2.7707624892522098e-18,0.45,0.4500000000147121,0.4500000000184708,1.0692479342798717e-14,2.7707624892522136e-18,0.4500000000106132,0.4499999999892888,49.93951777789767,49.87903555579533,49.82890468968467,49.827392634132096,49.827392634132124,49.82588057857952,49.82588057857959
506.0,2.2505474047252086e-273,0.45,0.45,1.5269639990296808e-14,3.33265300091288e-18,5.089380103316143e-17,2.772971917196335e-18,2.77012806780674e-18,0.44999999994729273,0.44999999991114115,0.44999999994715606,7.634818276308564e-16,1.6625089745224375e-19,0.4500000000484521,0.4500000000890544,0.4500000000485819,7.634818278149415e-16,1.6625089745224271e-19,0.45,0.44999999994722445,0.4499999999820549,1.069247934186633e-14,2.770762489252241e-18,0.45,0.450000000048517,0.4500000000173079,1.0692479342846562e-14,2.770762489252206e-18,0.4500000000135502,0.4499999999865696,49.939517777897734,49.879035555795475,49.82890468968487,49.82739263413247,49.82739263413217,49.82588057858007,49.82588057857945
507.0,2.68167921599039e-273,0.45,0.45,1.5269639990296808e-14,3.332653000912881e-18,5.0893801033098595e-17,2.772971917196337e-18,2.7701280678067427e-18,0.44999999990784173,0.4499999998751839,0.44999999990771267,7.634818275644796e-16,1.662508974522444e-19,0.45000000008604335,0.450000000123916,0.45000000008616736,7.63481827878285e-16,1.6625089745224238e-19,0.45,0.4499999999077772,0.4499999999793926,1.069247934172348e-14,2.7707624892522603e-18,0.45,0.45000000008610536,0.4500000000195626,1.0692479342976585e-14,2.770762489252192e-18,0.45000000001817464,0.44999999998083395,49.93951777789775,49.87903555579551,49.82890468968492,49.827392634132664,49.82739263413207,49.82588057858041,49.82588057857921
