time,PV1__R_constriction,PV1__u_mmHg,PV2__R_constriction,PV2__u_mmHg,PV3__u_mmHg,PV4__u_mmHg,PV5__u_mmHg,PV6__u_mmHg,V1__u_mmHg,V2__u_mmHg,V3__u_mmHg,V4__u_mmHg,V5__u_mmHg,V6__u_mmHg,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
546.0,0.0,49.734328498428084,0.0,49.734328498428006,49.574876565261185,49.57487656526119,49.57487656525196,49.57487656525197,49.73200119294451,49.73200119294437,49.57312467241901,49.57312467241902,49.57312467240961,49.57312467240962,0.4499999999864292,0.44999999998392454,49.73665580391165,49.81381556130598,0.44999999999249857,0.44999999999199086,0.4500000000384601,0.450000000038315,0.4499999999955746,0.45,0.0,1.5269638990924884e-14,49.906907780652986
547.0,0.0,49.734328498427416,0.0,49.73432849842684,49.57487656526088,49.57487656526089,49.57487656525301,49.57487656525302,49.73200119294401,49.73200119294286,49.57312467241871,49.57312467241871,49.573124672410636,49.57312467241067,0.45000000000681273,0.4500000000001574,49.736655803910814,49.8138155613052,0.4499999999925859,0.4499999999918125,0.45000000003073826,0.4500000000302027,0.4499999999972755,0.45,0.0,1.5269638990960777e-14,49.9069077806526
548.0,0.0,49.73432849842664,0.0,49.734328498425626,49.57487656526146,49.57487656526147,49.57487656525389,49.574876565253916,49.732001192943414,49.732001192941375,49.573124672419226,49.573124672419226,49.573124672411474,49.57312467241153,0.45000000001266316,0.4499999999994755,49.73665580390987,49.8138155613044,0.44999999999879714,0.4499999999978642,0.4500000000509345,0.4500000000500434,0.44999999999813556,0.45,0.0,1.526963899098591e-14,49.906907780652205
549.0,0.0,49.73432849842558,0.0,49.73432849842538,49.5748765652613,49.57487656526131,49.5748765652546,49.574876565254606,49.732001192941986,49.73200119294157,49.573124672419134,49.573124672419134,49.57312467241227,49.57312467241228,0.45000000000655804,0.44999999999012685,49.73665580390918,49.8138155613038,0.44999999997453544,0.4499999999728843,0.4500000000277664,0.4500000000267429,0.44999999999863416,0.45,0.0,1.52696389910093e-14,49.9069077806519
550.0,0.0,49.73432849842503,0.0,49.734328498425455,49.57487656525966,49.574876565259665,49.574876565255586,49.57487656525558,49.73200119294112,49.732001192941986,49.57312467241756,49.57312467241756,49.57312467241335,49.57312467241332,0.45000000000533164,0.4499999999903513,49.73665580390893,49.81381556130354,0.4499999999620932,0.44999999996147205,0.45000000000245466,0.45000000000220985,0.44999999999912516,0.45,0.0,1.526963899102505e-14,49.906907780651764
551.0,0.0,49.73432849842463,0.0,49.734328498425214,49.57487656525795,49.574876565257966,49.57487656525659,49.574876565256574,49.73200119294066,49.7320011929418,49.57312467241582,49.57312467241583,49.57312467241438,49.57312467241435,0.4500000000028859,0.4499999999897532,49.7366558039086,49.81381556130319,0.4499999999822767,0.4499999999813349,0.4500000000034232,0.4500000000027613,0.4499999999998313,0.45,0.0,1.526963899104852e-14,49.906907780651586
552.0,0.0,49.734328498423864,0.0,49.73432849842449,49.574876565256965,49.574876565256986,49.57487656525719,49.574876565257185,49.73200119293988,49.73200119294113,49.57312467241467,49.573124672414686,49.57312467241504,49.57312467241503,0.449999999997029,0.44999999998892404,49.73665580390784,49.81381556130237,0.4500000000253056,0.4500000000243122,0.4500000000004636,0.45000000000027474,0.4500000000014276,0.45,0.0,1.526963899110148e-14,49.90690778065118
553.0,0.0,49.73432849842217,0.0,49.734328498423174,49.57487656525747,49.57487656525749,49.57487656525702,49.57487656525701,49.732001192938036,49.732001192940054,49.573124672414856,49.5731246724149,49.57312467241502,49.573124672415005,0.4499999999883008,0.44999999998572265,49.736655803906295,49.81381556130074,0.4500000000818436,0.45000000008179886,0.44999999996535905,0.4499999999646355,0.4500000000045891,0.45,0.0,1.5269638991205706e-14,49.90690778065037
554.0,0.0,49.73432849842234,0.0,49.73432849842274,49.57487656525801,49.574876565258016,49.574876565256446,49.574876565256446,49.73200119293844,49.73200119293924,49.573124672415645,49.573124672415666,49.57312467241439,49.573124672414366,0.4500000000042434,0.4500000000013989,49.736655803906245,49.813815561300686,0.4500000000005227,0.45000000000017576,0.44999999998538615,0.4499999999847499,0.4500000000050483,0.45,0.0,1.5269638991208388e-14,49.90690778065035
555.0,0.0,49.73432849842324,0.0,49.73432849842307,49.57487656525767,49.57487656525765,49.57487656525598,49.57487656525598,49.732001192939556,49.73200119293922,49.57312467241558,49.573124672415574,49.57312467241381,49.573124672413805,0.4500000000151329,0.4500000000104219,49.736655803906935,49.81381556130142,0.449999999946977,0.44999999994475975,0.4500000000099513,0.45000000000974866,0.4500000000038206,0.45,0.0,1.5269638991162284e-14,49.906907780650705
556.0,0.0,49.73432849842375,0.0,49.73432849842369,49.574876565256936,49.57487656525693,49.57487656525575,49.57487656525576,49.73200119294001,49.7320011929399,49.573124672414885,49.57312467241488,49.57312467241356,49.573124672413556,0.45000000001243273,0.4500000000073678,49.73665580390748,49.81381556130201,0.44999999996692963,0.4499999999664648,0.4500000000021381,0.450000000001013,0.4500000000025254,0.45,0.0,1.526963899112361e-14,49.906907780651004
557.0,0.0,49.73432849842454,0.0,49.73432849842488,49.57487656525557,49.57487656525557,49.57487656525616,49.574876565256154,49.7320011929406,49.732001192941276,49.5731246724135,49.57312467241349,49.57312467241396,49.57312467241396,0.4500000000097537,0.4500000000028622,49.73665580390848,49.813815561303066,0.45000000000001633,0.44999999999996637,0.44999999998848433,0.4499999999883834,0.4500000000002219,0.45,0.0,1.52696389910536e-14,49.90690778065153
558.0,0.0,49.734328498426294,0.0,49.734328498426926,49.574876565253305,49.574876565253305,49.57487656525761,49.574876565257604,49.73200119294218,49.73200119294343,49.573124672411296,49.573124672411296,49.57312467241533,49.573124672415325,0.4500000000201609,0.450000000008077,49.73665580391041,49.813815561305155,0.44999999998308365,0.4499999999827288,0.44999999999871065,0.4499999999985178,0.4499999999959695,0.45,0.0,1.5269638990913486e-14,49.906907780652574
559.0,0.0,49.734328498427516,0.0,49.73432849842756,49.57487656525353,49.57487656525364,49.5748765652582,49.574876565258194,49.73200119294378,49.73200119294384,49.57312467241136,49.573124672411524,49.57312467241598,49.573124672415965,0.450000000005274,0.4499999999909708,49.73665580391126,49.813815561305944,0.45000000001137824,0.450000000010153,0.4499999999850506,0.4499999999846206,0.44999999999449686,0.45,0.0,1.526963899087893e-14,49.90690778065297
560.0,0.0,49.73432849842717,0.0,49.73432849842675,49.57487656525459,49.574876565254634,49.57487656525729,49.57487656525729,49.73200119294373,49.73200119294289,49.573124672412305,49.57312467241238,49.57312467241513,49.57312467241513,0.44999999999198886,0.4499999999791246,49.7366558039106,49.81381556130522,0.45000000003382384,0.4500000000315629,0.4499999999738843,0.44999999997367546,0.44999999999576157,0.45,0.0,1.5269638990928184e-14,49.90690778065261
561.0,0.0,49.73432849842647,0.0,49.734328498425896,49.57487656525551,49.574876565255465,49.574876565256304,49.57487656525631,49.7320011929431,49.732001192941944,49.573124672413336,49.57312467241325,49.57312467241411,49.57312467241412,0.44999999999581614,0.44999999998658474,49.73665580390985,49.8138155613045,0.44999999999558893,0.44999999999294105,0.44999999999316886,0.4499999999929315,0.44999999999702234,0.45,0.0,1.5269638990963664e-14,49.90690778065225
562.0,0.0,49.73432849842601,0.0,49.734328498425256,49.57487656525758,49.57487656525756,49.574876565255835,49.57487656525584,49.732001192942676,49.73200119294119,49.57312467241557,49.57312467241555,49.5731246724135,49.57312467241351,0.45000000000370177,0.4499999999993085,49.736655803909336,49.81381556130401,0.4499999999239687,0.44999999992112033,0.45000000003090884,0.45000000003066926,0.4499999999980561,0.45,0.0,1.5269638990988535e-14,49.906907780652006
563.0,0.0,49.73432849842634,0.0,49.73432849842511,49.574876565262045,49.57487656526239,49.574876565256524,49.57487656525654,49.732001192943244,49.732001192940764,49.57312467242009,49.57312467242072,49.57312467241393,49.57312467241396,0.4500000000040722,0.45000000000177304,49.73665580390944,49.813815561304,0.4499999998452953,0.449999999843897,0.45000000007533686,0.4500000000749415,0.44999999999864,0.45,0.0,1.526963899100595e-14,49.906907780652006
564.0,0.0,49.73432849842284,0.0,49.73432849842258,49.57487656525395,49.574876565254044,49.57487656525646,49.57487656525646,49.732001192939244,49.73200119293871,49.573124672412014,49.5731246724122,49.57312467241409,49.5731246724141,0.450000000006877,0.4499999999909783,49.736655803906444,49.81381556130181,0.4499999999606243,0.44999999995069423,0.45000000001464757,0.450000000013827,0.4499999999989437,0.45,0.0,1.526963899101861e-14,49.906907780650904
565.0,0.0,49.734328498420815,0.0,49.73432849842135,49.57487656524802,49.57487656524782,49.5748765652562,49.57487656525619,49.73200119293682,49.732001192937865,49.57312467240599,49.57312467240566,49.573124672414075,49.57312467241407,0.4500000000098521,0.4499999999885894,49.736655803904824,49.81381556130061,0.45000000004728213,0.4500000000315758,0.44999999997279666,0.44999999997241075,0.44999999999924556,0.45,0.0,1.5269638991027925e-14,49.906907780650315
566.0,0.0,49.734328498421846,0.0,49.734328498422215,49.574876565249944,49.574876565249845,49.574876565256396,49.57487656525639,49.732001192937936,49.73200119293867,49.57312467240775,49.57312467240758,49.57312467241429,49.57312467241428,0.4500000000082501,0.449999999990559,49.73665580390576,49.81381556130124,0.45000000003346224,0.4500000000227971,0.4499999999875923,0.4499999999872476,0.4499999999994632,0.45,0.0,1.5269638991034633e-14,49.90690778065062
567.0,0.0,49.73432849842373,0.0,49.73432849842355,49.57487656525419,49.574876565254314,49.574876565256396,49.574876565256396,49.732001192940096,49.73200119293974,49.57312467241184,49.573124672412064,49.57312467241422,49.57312467241422,0.4500000000055986,0.4499999999934331,49.736655803907354,49.81381556130235,0.4499999999930987,0.44999999998721507,0.4500000000160145,0.4500000000159181,0.4499999999996159,0.45,0.0,1.5269638991039335e-14,49.906907780651174
568.0,0.0,49.73432849842425,0.0,49.734328498423736,49.57487656525521,49.57487656525541,49.57487656525555,49.574876565255565,49.73200119294077,49.73200119293976,49.57312467241283,49.57312467241321,49.57312467241337,49.57312467241338,0.4500000000059709,0.4499999999932119,49.7366558039077,49.813815561302576,0.4499999999993288,0.44999999998848317,0.45000000001600243,0.450000000015043,0.4499999999997226,0.45,0.0,1.526963899104263e-14,49.90690778065129
569.0,0.0,49.73432849842382,0.0,49.734328498423984,49.57487656525493,49.57487656525487,49.574876565255174,49.574876565255174,49.73200119294003,49.73200119294035,49.57312467241278,49.573124672412646,49.57312467241298,49.57312467241298,0.4500000000052277,0.4499999999914595,49.736655803907624,49.81381556130245,0.4499999999763451,0.44999999996533513,0.4500000000171143,0.45000000001675705,0.4500000000000784,0.45,0.0,1.5269638991055364e-14,49.90690778065122
570.0,0.0,49.734328498423274,0.0,49.73432849842364,49.57487656525408,49.57487656525388,49.57487656525579,49.57487656525579,49.73200119293942,49.73200119294017,49.57312467241203,49.57312467241162,49.57312467241356,49.57312467241356,0.4499999999941413,0.44999999998268503,49.73665580390713,49.81381556130187,0.44999999998787277,0.4499999999794203,0.4500000000163443,0.4500000000163048,0.45000000000118034,0.45,0.0,1.526963899110018e-14,49.90690778065093
571.0,0.0,49.73432849842072,0.0,49.73432849842119,49.57487656525293,49.57487656525267,49.57487656525661,49.5748765652566,49.732001192936956,49.73200119293789,49.573124672410906,49.5731246724104,49.57312467241438,49.573124672414366,0.4499999999754391,0.449999999968458,49.7366558039045,49.813815561298895,0.4499999999918801,0.44999999998744566,0.4500000000143681,0.4500000000135707,0.45000000000755785,0.45,0.0,1.5269638991318926e-14,49.906907780649455
572.0,0.0,49.734328498420986,0.0,49.73432849842123,49.57487656525273,49.574876565252644,49.57487656525679,49.57487656525677,49.73200119293714,49.732001192937595,49.57312467241061,49.57312467241043,49.57312467241461,49.5731246724146,0.45000000001511153,0.4500000000102661,49.73665580390484,49.813815561299286,0.44999999999643814,0.4499999999953965,0.4499999999941395,0.4499999999929842,0.4500000000079155,0.45,0.0,1.5269638991288893e-14,49.90690778064964
573.0,0.0,49.73432849842106,0.0,49.73432849842151,49.574876565252275,49.57487656525219,49.57487656525737,49.574876565257355,49.73200119293711,49.732001192938014,49.5731246724101,49.57312467240994,49.57312467241517,49.57312467241515,0.45000000000564483,0.4500000000047573,49.736655803905,49.813815561299464,0.4500000000127196,0.4500000000123537,0.45000000000329715,0.45000000000270696,0.45000000000740786,0.45,0.0,1.5269638991277432e-14,49.90690778064973
574.0,0.0,49.734328498417995,0.0,49.73432849841907,49.574876565251635,49.57487656525146,49.57487656525907,49.57487656525903,49.73200119293393,49.73200119293608,49.5731246724094,49.573124672409044,49.57312467241675,49.57312467241668,0.44999999996904205,0.44999999996120377,49.73665580390205,49.81381556129633,0.4500000000529882,0.45000000004731117,0.450000000031051,0.45000000003018525,0.45000000001276164,0.45,0.0,1.526963899147975e-14,49.90690778064817
575.0,0.0,49.73432849840884,0.0,49.7343284984109,49.57487656525092,49.574876565250555,49.57487656526254,49.574876565262464,49.732001192924635,49.73200119292875,49.57312467240855,49.57312467240784,49.57312467242005,49.5731246724199,0.44999999991995654,0.4499999998962273,49.73665580389305,49.81381556128682,0.45000000012459596,0.4500000001141743,0.4500000000655771,0.4500000000639,0.45000000003070373,0.45,0.0,1.5269638992091054e-14,49.906907780643415
576.0,0.0,49.734328498395655,0.0,49.73432849839807,49.57487656525056,49.57487656525016,49.57487656526692,49.574876565266834,49.73200119291142,49.73200119291627,49.57312467240805,49.573124672407246,49.57312467242443,49.57312467242424,0.44999999992795353,0.4499999998825625,49.7366558038799,49.813815561272925,0.4500000001683941,0.4500000001496904,0.4500000000360726,0.4500000000308258,0.4500000000589255,0.45,0.0,1.5269638992981195e-14,49.90690778063647
577.0,0.0,49.73432849840533,0.0,49.73432849840452,49.57487656525224,49.57487656525239,49.57487656526265,49.57487656526268,49.73200119292168,49.73200119292005,49.573124672410096,49.573124672410415,49.57312467242093,49.57312467242101,0.4500000001170855,0.45000000007645513,49.736655803889,49.813815561282496,0.44999999995199513,0.4499999999350369,0.44999999981350414,0.4499999998106968,0.4500000000441259,0.45,0.0,1.526963899237192e-14,49.90690778064125
578.0,0.0,49.734328498411266,0.0,49.734328498409745,49.57487656525342,49.574876565253724,49.57487656525804,49.5748765652581,49.73200119292778,49.732001192924734,49.57312467241136,49.573124672411964,49.573124672416455,49.57312467241659,0.4500000001218374,0.4500000000866423,49.73665580389476,49.813815561288564,0.44999999993615697,0.4499999999220728,0.44999999981879446,0.4499999998166194,0.4500000000320201,0.45,0.0,1.526963899198488e-14,49.906907780644275
579.0,0.0,49.734328498415266,0.0,49.73432849841439,49.57487656525418,49.57487656525439,49.57487656525373,49.57487656525377,49.73200119293169,49.73200119292994,49.57312467241206,49.573124672412476,49.573124672411964,49.57312467241206,0.4500000000461467,0.45000000001725604,49.736655803898834,49.813815561292856,0.45000000000649876,0.4499999999963429,0.4499999999214823,0.449999999920193,0.4500000000216557,0.45,0.0,1.5269638991712094e-14,49.90690778064643
580.0,0.0,49.734328498419146,0.0,49.73432849841909,49.57487656525458,49.57487656525464,49.57487656525037,49.574876565250385,49.732001192935414,49.73200119293529,49.573124672412405,49.57312467241253,49.5731246724084,49.573124672408426,0.4499999999947695,0.44999999997160955,49.73665580390287,49.81381556129709,0.4500000000494376,0.4500000000425943,0.4499999999926994,0.44999999999142365,0.4500000000120799,0.45,0.0,1.5269638991445595e-14,49.90690778064855
581.0,0.0,49.73432849842425,0.0,49.7343284984241,49.57487656525452,49.57487656525457,49.57487656524889,49.57487656524891,49.73200119294047,49.732001192940174,49.57312467241241,49.5731246724125,49.5731246724069,49.57312467240691,0.45000000004125706,0.45000000002237894,49.736655803908015,49.813815561302434,0.44999999998710477,0.4499999999812891,0.44999999994494105,0.4499999999431355,0.4500000000027712,0.45,0.0,1.526963899111466e-14,49.906907780651245
582.0,0.0,49.73432849842613,0.0,49.734328498425654,49.57487656525484,49.574876565254904,49.57487656524924,49.574876565249255,49.73200119294261,49.73200119294164,49.573124672412646,49.57312467241277,49.57312467240705,49.57312467240708,0.4500000000077205,0.44999999999233337,49.73665580390966,49.8138155613041,0.45000000001871326,0.45000000001650947,0.4500000000035435,0.4500000000026792,0.4499999999990919,0.45,0.0,1.526963899102339e-14,49.9069077806521
583.0,0.0,49.734328498427516,0.0,49.73432849842653,49.57487656525642,49.57487656525654,49.57487656524852,49.57487656524856,49.73200119294424,49.732001192942256,49.573124672414224,49.57312467241447,49.573124672406315,49.57312467240636,0.45000000000932405,0.4500000000006962,49.736655803910814,49.813815561305276,0.44999999999423845,0.44999999999370544,0.4500000000092779,0.45000000000739565,0.4499999999968976,0.45,0.0,1.5269638990950424e-14,49.90690778065266
584.0,0.0,49.73432849843159,0.0,49.734328498429775,49.574876565257426,49.57487656525763,49.57487656524711,49.57487656524716,49.73200119294859,49.73200119294495,49.57312467241547,49.57312467241591,49.57312467240492,49.573124672404994,0.4500000000380645,0.4500000000346329,49.736655803914616,49.81381556130919,0.44999999991196077,0.44999999990600575,0.4499999999965354,0.4499999999956221,0.44999999999009466,0.45,0.0,1.526963899071234e-14,49.90690778065462
585.0,0.0,49.73432849844153,0.0,49.73432849843844,49.57487656525604,49.57487656525638,49.574876565245354,49.574876565245425,49.732001192958876,49.73200119295268,49.573124672414636,49.57312467241538,49.57312467240311,49.57312467240323,0.4500000000947624,0.450000000072485,49.73665580392419,49.81381556131906,0.44999999976677213,0.4499999997499274,0.4500000000029071,0.4500000000024966,0.44999999997258927,0.45,0.0,1.5269638990125708e-14,49.90690778065967
586.0,0.0,49.734328498455525,0.0,49.73432849845191,49.574876565251,49.57487656525139,49.57487656524443,49.57487656524452,49.732001192973,49.732001192965726,49.57312467241013,49.573124672411005,49.57312467240195,49.5731246724021,0.45000000011092756,0.45000000006427154,49.73665580393807,49.81381556133335,0.44999999969588866,0.4499999996661763,0.4500000000729373,0.45000000007073304,0.44999999994576045,0.45,0.0,1.5269638989277613e-14,49.90690778066698
587.0,0.0,49.734328498446274,0.0,49.734328498447226,49.57487656524897,49.574876565248836,49.574876565249234,49.57487656524921,49.73200119296238,49.73200119296428,49.57312467240678,49.57312467240649,49.57312467240656,49.573124672406514,0.4499999999431855,0.449999999895757,49.73665580393017,49.81381556132511,0.4500000001337525,0.45000000011722185,0.45000000014891983,0.45000000014626174,0.4499999999565832,0.45,0.0,1.5269638989739756e-14,49.90690778066245
588.0,0.0,49.73432849844045,0.0,49.734328498442416,49.57487656524921,49.57487656524892,49.57487656525427,49.57487656525423,49.73200119295624,49.732001192960176,49.573124672406635,49.57312467240603,49.5731246724116,49.5731246724115,0.4499999999316891,0.44999999989007705,49.73665580392466,49.81381556131937,0.4500000001701793,0.4500000001582419,0.450000000132775,0.45000000013076563,0.44999999996757317,0.45,0.0,1.5269638990092033e-14,49.90690778065955
589.0,0.0,49.73432849843732,0.0,49.734328498438394,49.5748765652505,49.574876565250264,49.5748765652586,49.57487656525856,49.73200119295333,49.73200119295548,49.57312467240806,49.573124672407616,49.573124672416064,49.573124672416,0.4499999999929875,0.4499999999606968,49.736655803921316,49.813815561315884,0.4500000000194024,0.45000000000775847,0.450000000071238,0.4500000000697802,0.44999999997657397,0.45,0.0,1.526963899032804e-14,49.90690778065794
590.0,0.0,49.734328498436135,0.0,49.73432849843608,49.574876565251564,49.57487656525147,49.57487656526126,49.57487656526125,49.73200119295241,49.732001192952296,49.57312467240945,49.57312467240928,49.57312467241894,49.57312467241891,0.4500000000441763,0.4500000000205352,49.73665580391987,49.81381556131435,0.4499999998952556,0.449999999884693,0.45000000001064566,0.45000000000924,0.4499999999814291,0.45,0.0,1.5269638990441375e-14,49.90690778065728
591.0,0.0,49.73432849843565,0.0,49.734328498435744,49.57487656525144,49.574876565251394,49.57487656526135,49.57487656526135,49.73200119295184,49.73200119295202,49.57312467240937,49.57312467240928,49.57312467241917,49.57312467241917,0.45000000001176516,0.4499999999926197,49.736655803919476,49.81381556131394,0.4499999999844905,0.44999999997815476,0.4500000000063349,0.45000000000555396,0.44999999998125206,0.45,0.0,1.5269638990458222e-14,49.90690778065701
592.0,0.0,49.73432849843291,0.0,49.73432849843345,49.574876565251756,49.57487656525171,49.57487656526125,49.57487656526126,49.73200119294903,49.732001192950115,49.57312467240948,49.57312467240936,49.57312467241891,49.57312467241894,0.4499999999905838,0.44999999997633267,49.73665580391679,49.81381556131137,0.45000000002795354,0.45000000002397494,0.450000000053517,0.4500000000518642,0.44999999998520096,0.45,0.0,1.5269638990594922e-14,49.90690778065578
593.0,0.0,49.73432849843081,0.0,49.73432849843206,49.57487656525131,49.5748765652512,49.574876565262606,49.57487656526261,49.7320011929466,49.73200119294911,49.57312467240902,49.57312467240882,49.57312467242023,49.573124672420235,0.4499999999872459,0.4499999999815511,49.73665580391503,49.813815561309625,0.45000000003170465,0.45000000002940627,0.4500000000494188,0.4500000000476099,0.4499999999883493,0.45,0.0,1.526963899069216e-14,49.906907780654876
594.0,0.0,49.73432849842915,0.0,49.73432849843153,49.574876565249305,49.57487656524912,49.574876565265356,49.574876565265335,49.732001192944296,49.732001192949085,49.57312467240712,49.57312467240676,49.57312467242298,49.57312467242293,0.450000000001217,0.4499999999873926,49.73665580391398,49.81381556130865,0.45000000002644835,0.45000000002620577,0.45000000002372836,0.4500000000215651,0.44999999999038237,0.45,0.0,1.5269638990747352e-14,49.90690778065435
595.0,0.0,49.734328498427665,0.0,49.73432849843176,49.574876565244956,49.57487656524466,49.57487656526943,49.57487656526936,49.73200119294188,49.7320011929501,49.5731246724029,49.573124672402315,49.57312467242701,49.57312467242689,0.4500000000269065,0.4499999999780306,49.73665580391345,49.81381556130837,0.450000000047102,0.4500000000419177,0.4500000000057357,0.4500000000029014,0.4499999999909856,0.45,0.0,1.5269638990757904e-14,49.90690778065423
596.0,0.0,49.73432849842729,0.0,49.73432849843205,49.574876565239585,49.57487656523926,49.57487656527487,49.574876565274785,49.73200119294117,49.7320011929507,49.573124672397476,49.57312467239682,49.57312467243242,49.57312467243226,0.45000000004448226,0.4499999999515375,49.7366558039134,49.81381556130859,0.4500000001185609,0.4500000001052967,0.44999999998413936,0.44999999998129464,0.4499999999904122,0.45,0.0,1.5269638990742294e-14,49.9069077806544
597.0,0.0,49.734328498430784,0.0,49.73432849842932,49.5748765652457,49.574876565245795,49.57487656527587,49.57487656527587,49.7320011929479,49.732001192944935,49.573124672403075,49.573124672403274,49.57312467243387,49.57312467243387,0.4500000000287556,0.44999999995280504,49.736655803913685,49.813815561307806,0.45000000015063685,0.45000000013870906,0.4499999998468826,0.449999999846782,0.4499999999925341,0.45,0.0,1.5269638990824373e-14,49.90690778065388
598.0,0.0,49.734328498430514,0.0,49.734328498427686,49.57487656525152,49.57487656525173,49.574876565269946,49.57487656526997,49.73200119294831,49.73200119294263,49.573124672408795,49.573124672409214,49.57312467242811,49.57312467242814,0.4500000000242627,0.4499999999593793,49.73665580391273,49.81381556130673,0.45000000013255376,0.45000000012234814,0.4499999998502873,0.44999999985006606,0.4499999999945323,0.45,0.0,1.5269638990887448e-14,49.90690778065331
599.0,0.0,49.73432849842837,0.0,49.73432849842679,49.57487656525641,49.57487656525655,49.57487656526124,49.574876565261256,49.7320011929455,49.73200119294233,49.57312467241383,49.57312467241412,49.573124672419326,49.57312467241937,0.45000000002526513,0.44999999996839163,49.736655803911255,49.81381556130564,0.45000000009013785,0.450000000082864,0.4499999999283057,0.44999999992650525,0.44999999999606294,0.45,0.0,1.52696389909285e-14,49.90690778065279
600.0,0.0,49.73432849842625,0.0,49.73432849842625,49.57487656525974,49.57487656525977,49.574876565253895,49.574876565253916,49.73200119294255,49.73200119294254,49.57312467241737,49.57312467241744,49.57312467241175,49.57312467241181,0.4500000000268438,0.44999999997615414,49.73665580390997,49.81381556130479,0.45000000005041046,0.45000000004571156,0.4500000000154167,0.45000000001093104,0.4499999999967823,0.45,0.0,1.5269638990944507e-14,49.906907780652396
601.0,0.0,49.73432849842636,0.0,49.73432849842615,49.574876565261185,49.57487656526121,49.57487656525307,49.574876565253106,49.73200119294277,49.73200119294234,49.57312467241891,49.57312467241896,49.57312467241067,49.57312467241079,0.45000000002221907,0.4499999999793771,49.73665580390996,49.81381556130472,0.4500000000393657,0.45000000003554175,0.4500000000279243,0.45000000002104457,0.4499999999965818,0.45,0.0,1.5269638990940396e-14,49.90690778065237
602.0,0.0,49.73432849842808,0.0,49.734328498427395,49.574876565262606,49.57487656526265,49.574876565257526,49.57487656525751,49.73200119294476,49.73200119294338,49.573124672420334,49.57312467242042,49.57312467241534,49.57312467241529,0.4500000000107477,0.44999999998163376,49.73665580391142,49.813815561305574,0.4500000000351151,0.4500000000312814,0.4499999999478856,0.4499999999452589,0.44999999999731904,0.45,0.0,1.5269638990970007e-14,49.90690778065279
603.0,0.0,49.734328498427956,0.0,49.734328498426954,49.574876565263196,49.57487656526325,49.57487656525642,49.57487656525638,49.73200119294479,49.73200119294278,49.573124672420946,49.57312467242106,49.573124672414316,49.573124672414224,0.45000000000669516,0.44999999998600315,49.73665580391114,49.81381556130525,0.45000000002105883,0.45000000001875845,0.44999999994711437,0.44999999994565854,0.4499999999980745,0.45,0.0,1.526963899099403e-14,49.90690778065263
604.0,0.0,49.73432849842711,0.0,49.73432849842576,49.57487656526383,49.57487656526389,49.574876565252445,49.574876565252424,49.7320011929441,49.7320011929414,49.5731246724216,49.573124672421734,49.57312467241033,49.57312467241029,0.45000000000476126,0.44999999999303464,49.73665580391014,49.813815561304466,0.45000000000372076,0.45000000000248386,0.44999999998629747,0.44999999998425333,0.4499999999986454,0.45,0.0,1.526963899100906e-14,49.90690778065224
605.0,0.0,49.734328498426656,0.0,49.734328498424745,49.57487656526534,49.57487656526543,49.574876565248324,49.57487656524833,49.73200119294389,49.73200119294007,49.57312467242311,49.573124672423276,49.57312467240617,49.57312467240618,0.45000000000327744,0.4499999999996456,49.73665580390942,49.81381556130395,0.44999999998856266,0.44999999998803075,0.450000000025722,0.45000000002345203,0.4499999999988289,0.45,0.0,1.52696389910117e-14,49.906907780651984
606.0,0.0,49.734328498427054,0.0,49.734328498424915,49.57487656526764,49.574876565267736,49.574876565246925,49.57487656524694,49.732001192944395,49.73200119294012,49.573124672425394,49.573124672425585,49.5731246724047,49.573124672404724,0.4500000000141158,0.44999999998792595,49.73665580390971,49.81381556130418,0.449999999974376,0.4499999999718238,0.45000000003504986,0.45000000003328516,0.4499999999986679,0.45,0.0,1.526963899100709e-14,49.9069077806521
607.0,0.0,49.734328498425455,0.0,49.73432849842584,49.57487656526488,49.574876565264866,49.5748765652488,49.574876565248786,49.73200119294159,49.73200119294232,49.57312467242286,49.573124672422814,49.57312467240649,49.57312467240645,0.4500000000109233,0.4499999999848066,49.736655803909336,49.81381556130381,0.4499999999423494,0.4499999999401234,0.45000000005454727,0.4500000000524991,0.4499999999991793,0.45,0.0,1.526963899102725e-14,49.906907780651906
608.0,0.0,49.73432849842505,0.0,49.734328498425945,49.574876565262144,49.5748765652621,49.5748765652512,49.57487656525118,49.73200119294092,49.732001192942704,49.573124672420164,49.57312467242007,49.57312467240886,49.57312467240881,0.4500000000096262,0.4499999999856918,49.73665580390918,49.81381556130369,0.44999999994464146,0.44999999994195894,0.4500000000530251,0.45000000005135865,0.4499999999992769,0.45,0.0,1.526963899103065e-14,49.90690778065184
