time,H_VV_out_alpha,H_VV_out_beta
935.0,0.4499999999989608,0.44999999999583384
936.0,0.4499999999981015,0.44999999999739304
937.0,0.44999999999897344,0.44999999999759976
938.0,0.44999999999879214,0.44999999999844886
939.0,0.44999999999949114,0.4499999999981945
940.0,0.4499999999992067,0.44999999999891005
941.0,0.44999999999944157,0.44999999999899637
942.0,0.449999999999739,0.4499999999990168
943.0,0.44999999999963647,0.44999999999939566
944.0,0.4499999999996123,0.4499999999994822
945.0,0.4500000000000073,0.4499999999993214
946.0,0.4499999999998614,0.44999999999958296
947.0,0.45000000000016427,0.44999999999941553
948.0,0.4499999999999119,0.4499999999996771
949.0,0.44999999999993984,0.4499999999998085
950.0,0.4499999999998992,0.44999999999984003
951.0,0.4499999999999121,0.44999999999989887
952.0,0.44999999999991547,0.4499999999999127
953.0,0.4500000000000458,0.4499999999998323
954.0,0.4499999999999931,0.44999999999991563
955.0,0.44999999999996526,0.44999999999994783
956.0,0.44999999999996776,0.449999999999964
957.0,0.449999999999985,0.4499999999999779
958.0,0.44999999999999035,0.44999999999998214
959.0,0.45000000000040585,0.44999999999957174
960.0,0.449999999999993,0.44999999999998846
961.0,0.44999999999999385,0.4499999999999911
962.0,0.4499999999999944,0.4499999999999932
963.0,0.4499999999999951,0.4499999999999947
