time,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__RBC_volume,inlet__q_C,VV_junc1__RBC_volume,VV_junc1__q_C,VV_junc1__q_C_d,PV1__H_link_R,PV1__H_link_L,PV1__H_down,PV1__RBC_volume,PV1__q_C,PV2__H_link_R,PV2__H_link_L,PV2__H_down,PV2__RBC_volume,PV2__q_C,V1__H_link_R,V1__H_link_L,V1__H_down,V1__RBC_volume,V1__q_C,V2__H_link_R,V2__H_link_L,V2__H_down,V2__RBC_volume,V2__q_C,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta
389.0,-2.1198598283433927e-220,0.45,0.4499999999999673,1.5269639990295827e-14,3.3326530009128737e-18,5.0893801033147276e-17,2.7729719171963253e-18,2.7701280678067253e-18,0.4499999999851826,0.4499999999292044,0.4499999999849626,7.634818276918907e-16,1.6625089745224324e-19,0.45000000001477286,0.45000000007066887,0.4500000000149926,7.63481827760367e-16,1.6625089745224141e-19,0.45,0.44999999998507256,0.4500000000408136,1.0692479343217349e-14,2.7707624892522383e-18,0.45,0.45000000001488266,0.449999999959208,1.0692479341518879e-14,2.770762489252179e-18,49.93951777789765,49.879035555795305,49.82890468968461,49.82739263413232,49.82739263413178,49.82588057858002,49.825880578578975,0.4500000000210944,0.44999999997877504
390.0,-1.5850478291272961e-220,0.45,0.4499999999999751,1.5269639990296073e-14,3.3326530009128737e-18,5.089380103314657e-17,2.772971917196325e-18,2.7701280678067253e-18,0.44999999996713197,0.44999999994535345,0.4499999999670403,7.634818276668375e-16,1.6625089745224336e-19,0.45000000003277635,0.45000000005450663,0.45000000003286783,7.634818277853457e-16,1.6625089745224127e-19,0.45,0.44999999996708606,0.45000000003626917,1.0692479343080148e-14,2.770762489252243e-18,0.45,0.45000000003282215,0.449999999963747,1.069247934165586e-14,2.770762489252174e-18,49.93951777789765,49.8790355557953,49.82890468968461,49.82739263413236,49.82739263413174,49.825880578580104,49.82588057857889,0.45000000001690427,0.44999999998295265
391.0,-3.516287786731036e-221,0.45,0.4499999999999899,1.5269639990296537e-14,3.3326530009128737e-18,5.0893801033146105e-17,2.7729719171963245e-18,2.7701280678067253e-18,0.449999999963995,0.44999999997508494,0.44999999996403445,7.634818276668881e-16,1.662508974522432e-19,0.450000000035866,0.45000000002476587,0.45000000003582646,7.634818277852209e-16,1.6625089745224141e-19,0.45,0.4499999999640147,0.4500000000267217,1.0692479342867159e-14,2.770762489252238e-18,0.45,0.4500000000358463,0.4499999999732804,1.0692479341868444e-14,2.7707624892521786e-18,49.93951777789765,49.87903555579529,49.82890468968461,49.82739263413231,49.82739263413178,49.82588057858001,49.82588057857897,0.45000000001146523,0.44999999998838347
392.0,-1.2831111645052672e-220,0.45,0.450000000000014,1.5269639990297323e-14,3.3326530009128737e-18,5.089380103313979e-17,2.772971917196324e-18,2.7701280678067246e-18,0.44999999994333406,0.4499999999360571,0.44999999994331563,7.634818276288671e-16,1.6625089745224334e-19,0.45000000005644597,0.4500000000636864,0.4500000000564642,7.634818278231003e-16,1.6625089745224125e-19,0.45,0.4499999999433249,0.45000000001648655,1.0692479342601406e-14,2.7707624892522433e-18,0.45,0.4500000000564551,0.4499999999834955,1.0692479342133588e-14,2.7707624892521724e-18,49.93951777789765,49.879035555795284,49.8289046896846,49.82739263413235,49.82739263413173,49.825880578580104,49.82588057857886,0.4500000000035119,0.4499999999962251
393.0,-5.83113326561483e-221,0.45,0.45000000000002777,1.5269639990297692e-14,3.3326530009128737e-18,5.0893801033153476e-17,2.772971917196324e-18,2.7701280678067246e-18,0.4499999999625263,0.4499999999764926,0.44999999996257667,7.634818276648653e-16,1.6625089745224286e-19,0.45000000003737506,0.450000000023488,0.450000000037325,7.63481827787327e-16,1.662508974522417e-19,0.45,0.44999999996255147,0.45000000000511875,1.069247934239741e-14,2.7707624892522275e-18,0.45,0.45000000003735,0.449999999994831,1.0692479342337149e-14,2.7707624892521882e-18,49.93951777789765,49.879035555795284,49.8289046896846,49.82739263413221,49.82739263413187,49.82588057857983,49.82588057857914,0.450000000000528,0.4499999999994512
394.0,5.70370951833422e-221,0.45,0.4500000000000266,1.5269639990297607e-14,3.3326530009128737e-18,5.089380103316294e-17,2.772971917196324e-18,2.7701280678067246e-18,0.4499999999809171,0.4500000000080079,0.4499999999810118,7.634818276981946e-16,1.6625089745224247e-19,0.4500000000191088,0.4499999999921365,0.4500000000190146,7.634818277542154e-16,1.662508974522421e-19,0.45,0.4499999999809644,0.44999999999830187,1.0692479342289968e-14,2.770762489252215e-18,0.45,0.4500000000190617,0.4500000000016371,1.0692479342444628e-14,2.770762489252201e-18,49.93951777789765,49.879035555795284,49.8289046896846,49.827392634132096,49.82739263413198,49.82588057857961,49.825880578579365,0.4500000000027888,0.4499999999973577
395.0,-6.66489121713142e-222,0.45,0.4500000000000252,1.526963999029759e-14,3.3326530009128737e-18,5.089380103315728e-17,2.772971917196324e-18,2.7701280678067246e-18,0.4499999999618842,0.44999999995845713,0.4499999999618703,7.634818276609444e-16,1.6625089745224276e-19,0.45000000003814283,0.4500000000415916,0.4500000000381569,7.634818277914518e-16,1.662508974522418e-19,0.45,0.4499999999618773,0.44999999999518064,1.0692479342181382e-14,2.770762489252224e-18,0.45,0.4500000000381498,0.4500000000047671,1.0692479342553405e-14,2.7707624892521917e-18,49.93951777789765,49.879035555795284,49.8289046896846,49.82739263413218,49.8273926341319,49.82588057857976,49.8258805785792,0.4500000000057622,0.44999999999428414
396.0,-1.6725525475905772e-220,0.45,0.4500000000000303,1.5269639990297818e-14,3.3326530009128733e-18,5.089380103314558e-17,2.772971917196324e-18,2.7701280678067246e-18,0.4499999999160046,0.44999999987599343,0.4499999999158578,7.634818275771534e-16,1.6625089745224341e-19,0.45000000008393887,0.4500000001238565,0.4500000000840853,7.63481827875082e-16,1.6625089745224115e-19,0.45,0.44999999991593126,0.44999999999145085,1.0692479342001569e-14,2.770762489252246e-18,0.45,0.45000000008401203,0.45000000000851026,1.0692479342733327e-14,2.7707624892521697e-18,49.93951777789764,49.879035555795284,49.8289046896846,49.82739263413237,49.82739263413171,49.825880578580154,49.82588057857881,0.4500000000115902,0.4499999999882493
397.0,-3.4257195834392524e-220,0.45,0.45000000000004886,1.5269639990298468e-14,3.3326530009128733e-18,5.089380103313698e-17,2.7729719171963238e-18,2.7701280678067246e-18,0.449999999853855,0.4499999998087699,0.44999999985367983,7.634818274708607e-16,1.6625089745224418e-19,0.45000000014595865,0.4500000001909347,0.45000000014613345,7.634818279811521e-16,1.6625089745224036e-19,0.45,0.4499999998537675,0.4499999999828085,1.0692479341680457e-14,2.7707624892522714e-18,0.45,0.450000000146046,0.45000000001715595,1.069247934305423e-14,2.770762489252144e-18,49.93951777789764,49.87903555579528,49.8289046896846,49.82739263413259,49.82739263413147,49.82588057858061,49.82588057857836,0.4500000000203126,0.4499999999793748
398.0,-5.126607969778627e-221,0.45,0.45000000000005586,1.5269639990298553e-14,3.3326530009128733e-18,5.0893801033157365e-17,2.7729719171963238e-18,2.770128067806724e-18,0.4499999999321486,0.4499999999817443,0.44999999993233136,7.634818276191276e-16,1.6625089745224267e-19,0.45000000006780827,0.45000000001830637,0.45000000006762586,7.634818278331613e-16,1.6625089745224192e-19,0.45,0.44999999993223994,0.44999999996384016,1.069247934144017e-14,2.77076248925222e-18,0.45,0.4500000000677171,0.4500000000361026,1.0692479343294359e-14,2.770762489252195e-18,49.93951777789764,49.87903555579528,49.82890468968459,49.82739263413215,49.82739263413193,49.8258805785797,49.82588057857926,0.45000000002425306,0.4499999999757948
399.0,1.512209288805514e-220,0.45,0.45000000000004864,1.526963999029824e-14,3.3326530009128733e-18,5.0893801033169204e-17,2.772971917196324e-18,2.770128067806724e-18,0.4500000000088044,0.45000000007903,0.45000000000907564,7.634818277525701e-16,1.6625089745224144e-19,0.44999999999130397,0.4499999999212212,0.44999999999103335,7.634818276999837e-16,1.6625089745224317e-19,0.45,0.45000000000893997,0.44999999995616285,1.0692479341440198e-14,2.7707624892521786e-18,0.45,0.4499999999911687,0.4500000000437753,1.0692479343294558e-14,2.7707624892522368e-18,49.93951777789764,49.879035555795284,49.82890468968459,49.82739263413179,49.8273926341323,49.82588057857897,49.82588057857999,0.4500000000224041,0.44999999997785317
400.0,1.3588136570752012e-220,0.45,0.45000000000003815,1.5269639990297925e-14,3.3326530009128733e-18,5.089380103316719e-17,2.772971917196324e-18,2.7701280678067246e-18,0.4500000000206493,0.4500000000426023,0.45000000002074186,7.634818277648074e-16,1.662508974522414e-19,0.44999999997950574,0.4499999999576153,0.4499999999794135,7.634818276878126e-16,1.6625089745224322e-19,0.45,0.4500000000206956,0.44999999995981815,1.069247934154477e-14,2.770762489252177e-18,0.45,0.4499999999794596,0.45000000004013546,1.0692479343190423e-14,2.7707624892522387e-18,49.93951777789764,49.879035555795284,49.8289046896846,49.827392634131776,49.827392634132316,49.82588057857894,49.825880578580026,0.4500000000197708,0.4499999999804508
401.0,1.0404598874168824e-220,0.45,0.45000000000002177,1.5269639990297433e-14,3.3326530009128733e-18,5.089380103316399e-17,2.772971917196324e-18,2.770128067806725e-18,0.4500000000062638,0.4499999999789251,0.45000000000616497,7.63481827732355e-16,1.662508974522418e-19,0.4499999999939168,0.4500000000212398,0.44999999999401563,7.634818277202955e-16,1.662508974522428e-19,0.45,0.45000000000621443,0.44999999996855494,1.0692479341702341e-14,2.770762489252191e-18,0.45,0.44999999999396617,0.4500000000314261,1.06924793430335e-14,2.7707624892522252e-18,49.93951777789764,49.879035555795284,49.828904689684606,49.8273926341319,49.827392634132195,49.82588057857919,49.825880578579785,0.45000000001603885,0.44999999998412615
402.0,2.570455559416247e-220,0.45,0.44999999999999707,1.5269639990296603e-14,3.3326530009128737e-18,5.089380103317228e-17,2.7729719171963245e-18,2.7701280678067253e-18,0.450000000004228,0.4499999999944622,0.4500000000041796,7.634818277317286e-16,1.6625089745224192e-19,0.4499999999960405,0.4500000000058456,0.44999999999608903,7.6348182772108e-16,1.6625089745224271e-19,0.45,0.45000000000420376,0.44999999997612183,1.0692479341861365e-14,2.770762489252195e-18,0.45,0.4499999999960648,0.45000000002388996,1.069247934287533e-14,2.7707624892522217e-18,49.93951777789765,49.87903555579529,49.82890468968461,49.82739263413193,49.82739263413217,49.82588057857926,49.82588057857973,0.4500000000125765,0.44999999998773516
403.0,1.7456673334408547e-221,0.45,0.4499999999999869,1.5269639990296398e-14,3.332653000912874e-18,5.089380103315435e-17,2.772971917196325e-18,2.7701280678067253e-18,0.4500000000134838,0.4500000000174311,0.4500000000134994,7.634818277496953e-16,1.6625089745224187e-19,0.4499999999866148,0.44999999998256285,0.4499999999865987,7.634818277028014e-16,1.662508974522428e-19,0.45,0.45000000001349155,0.4499999999809046,1.0692479341984686e-14,2.7707624892521925e-18,0.45,0.4499999999866067,0.4500000000191459,1.0692479342752476e-14,2.7707624892522244e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413192,49.827392634132195,49.825880578579216,49.82588057857977,0.4500000000085592,0.44999999999143536
404.0,-1.7378708435009707e-220,0.45,0.449999999999989,1.5269639990296546e-14,3.332653000912874e-18,5.0893801033141545e-17,2.772971917196325e-18,2.7701280678067253e-18,0.45000000002283175,0.4500000000206033,0.45000000002283375,7.634818277645709e-16,1.662508974522418e-19,0.44999999997710527,0.44999999997916723,0.4499999999771026,7.634818276876415e-16,1.6625089745224288e-19,0.45,0.4500000000228328,0.4499999999851462,1.0692479342096518e-14,2.7707624892521905e-18,0.45,0.4499999999771039,0.4500000000149181,1.0692479342640593e-14,2.7707624892522267e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.8273926341319,49.82739263413222,49.82588057857918,49.82588057857981,0.4500000000056805,0.4499999999940876
405.0,-7.552515364374589e-221,0.45,0.4499999999999901,1.5269639990296537e-14,3.332653000912874e-18,5.089380103314856e-17,2.7729719171963245e-18,2.7701280678067253e-18,0.4500000000469632,0.45000000005859014,0.45000000004701185,7.63481827807758e-16,1.6625089745224149e-19,0.4499999999529718,0.44999999994130024,0.449999999952923,7.634818276444709e-16,1.662508974522432e-19,0.45,0.45000000004698754,0.4499999999897505,1.0692479342248167e-14,2.7707624892521805e-18,0.45,0.44999999995294737,0.45000000001030416,1.0692479342488731e-14,2.7707624892522368e-18,49.939517777897656,49.87903555579529,49.82890468968461,49.827392634131805,49.82739263413231,49.825880578579,49.82588057857999,0.45000000000231066,0.44999999999758145
406.0,1.0365675579523194e-220,0.45,0.4499999999999884,1.5269639990296408e-14,3.332653000912874e-18,5.089380103316017e-17,2.7729719171963245e-18,2.7701280678067253e-18,0.4500000000892983,0.4500000001208003,0.45000000008941426,7.634818278828064e-16,1.6625089745224096e-19,0.4499999999107041,0.4499999998792882,0.4499999999105884,7.634818275695582e-16,1.6625089745224373e-19,0.45,0.45000000008935626,0.4499999999968721,1.0692479342493566e-14,2.7707624892521624e-18,0.45,0.4499999999106463,0.4500000000031646,1.069247934224309e-14,2.7707624892522545e-18,49.939517777897656,49.87903555579529,49.82890468968461,49.82739263413165,49.827392634132465,49.82588057857868,49.8258805785803,0.450000000004746,0.4499999999953515
407.0,1.5517293430860535e-220,0.45,0.4499999999999824,1.52696399902962e-14,3.332653000912874e-18,5.089380103316113e-17,2.772971917196325e-18,2.7701280678067253e-18,0.45000000015325703,0.4500000001966426,0.4500000001534216,7.634818279932658e-16,1.662508974522402e-19,0.44999999984679195,0.4499999998034571,0.44999999984662753,7.634818274591721e-16,1.6625089745224447e-19,0.45,0.4500000001533393,0.45000000000866597,1.0692479342886655e-14,2.770762489252137e-18,0.45,0.44999999984670974,0.44999999999135987,1.0692479341849864e-14,2.77076248925228e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413143,49.827392634132686,49.82588057857823,49.82588057858076,0.4500000000167283,0.4499999999833862
408.0,-1.2011743250914773e-221,0.45,0.4499999999999828,1.526963999029628e-14,3.332653000912874e-18,5.089380103315126e-17,2.772971917196325e-18,2.7701280678067253e-18,0.4500000000754579,0.45000000002539126,0.45000000007527385,7.634818278460489e-16,1.6625089745224175e-19,0.44999999992451334,0.44999999997454576,0.4499999999246972,7.634818276062433e-16,1.662508974522429e-19,0.45,0.45000000007536595,0.4500000000301763,1.0692479343182915e-14,2.7707624892521894e-18,0.45,0.44999999992460515,0.4499999999698505,1.069247934155346e-14,2.7707624892522275e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413189,49.827392634132224,49.82588057857916,49.82588057857983,0.45000000002158885,0.449999999978351
409.0,-6.301313099089672e-221,0.45,0.4499999999999874,1.5269639990296445e-14,3.332653000912874e-18,5.0893801033150155e-17,2.7729719171963245e-18,2.770128067806725e-18,0.4499999999991976,0.4499999999252704,0.4499999999989161,7.634818277127579e-16,1.66250897452243e-19,0.4500000000007392,0.45000000007465346,0.4500000000010206,7.634818277394792e-16,1.6625089745224163e-19,0.45,0.44999999999905693,0.4500000000397694,1.0692479343225119e-14,2.770762489252232e-18,0.45,0.45000000000087986,0.44999999996025164,1.0692479341511057e-14,2.7707624892521848e-18,49.939517777897656,49.87903555579529,49.828904689684606,49.827392634132245,49.82739263413185,49.82588057857991,49.82588057857908,0.4500000000200624,0.4499999999798579
410.0,-1.336597164544808e-221,0.45,0.44999999999998885,1.5269639990296467e-14,3.332653000912874e-18,5.0893801033153476e-17,2.7729719171963245e-18,2.770128067806725e-18,0.44999999999559936,0.44999999997690165,0.44999999999552054,7.634818277156407e-16,1.6625089745224296e-19,0.45000000000436347,0.45000000002307716,0.45000000000444235,7.634818277366453e-16,1.6625089745224168e-19,0.45,0.44999999999555995,0.4500000000377087,1.0692479343172827e-14,2.77076248925223e-18,0.45,0.45000000000440293,0.44999999996230333,1.069247934156321e-14,2.770762489252187e-18,49.939517777897656,49.87903555579529,49.828904689684606,49.82739263413223,49.82739263413186,49.82588057857987,49.82588057857912,0.45000000001941654,0.4499999999805626
411.0,7.481007612868734e-221,0.45,0.4499999999999855,1.526963999029633e-14,3.332653000912874e-18,5.0893801033157513e-17,2.7729719171963245e-18,2.770128067806725e-18,0.45000000002580753,0.4500000000656316,0.4500000000259522,7.634818277764364e-16,1.6625089745224235e-19,0.4499999999742039,0.44999999993441187,0.4499999999740593,7.634818276759347e-16,1.6625089745224228e-19,0.45,0.45000000002587986,0.45000000003126595,1.0692479343099034e-14,2.770762489252209e-18,0.45,0.44999999997413165,0.4499999999687383,1.0692479341636943e-14,2.7707624892522075e-18,49.939517777897656,49.87903555579529,49.828904689684606,49.82739263413206,49.82739263413204,49.82588057857951,49.82588057857948,0.4500000000189813,0.4499999999810692
412.0,1.393953536747661e-220,0.45,0.44999999999997575,1.5269639990295997e-14,3.332653000912874e-18,5.089380103315858e-17,2.772971917196325e-18,2.7701280678067253e-18,0.45000000005096635,0.4500000000768069,0.45000000005107615,7.6348182781688365e-16,1.6625089745224197e-19,0.44999999994907813,0.4499999999232528,0.4499999999489684,7.634818276355409e-16,1.662508974522427e-19,0.45,0.45000000005102125,0.45000000002771334,1.0692479343076734e-14,2.770762489252196e-18,0.45,0.44999999994902323,0.44999999997228934,1.0692479341659279e-14,2.7707624892522206e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413195,49.82739263413216,49.82588057857927,49.82588057857971,0.45000000001892865,0.44999999998114065
413.0,5.1372900249528755e-221,0.45,0.44999999999997053,1.5269639990295877e-14,3.332653000912874e-18,5.089380103315454e-17,2.772971917196325e-18,2.7701280678067253e-18,0.45000000001346513,0.44999999999141754,0.4500000000133829,7.634818277454277e-16,1.6625089745224262e-19,0.4499999999865497,0.45000000000857976,0.44999999998663187,7.634818277069412e-16,1.6625089745224204e-19,0.45,0.45000000001342405,0.4500000000305644,1.0692479343057178e-14,2.7707624892522183e-18,0.45,0.44999999998659074,0.44999999996944506,1.0692479341678917e-14,2.7707624892521986e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413214,49.82739263413197,49.825880578579664,49.82588057857932,0.4500000000172864,0.4499999999827115
414.0,-4.3984851136372147e-222,0.45,0.44999999999997253,1.5269639990295963e-14,3.332653000912874e-18,5.089380103315267e-17,2.7729719171963245e-18,2.7701280678067253e-18,0.4499999999765264,0.449999999952455,0.44999999997642376,7.634818276823975e-16,1.6625089745224315e-19,0.4500000000234597,0.4500000000475136,0.4500000000235622,7.634818277699227e-16,1.6625089745224153e-19,0.45,0.44999999997647505,0.45000000002965396,1.0692479342957599e-14,2.7707624892522356e-18,0.45,0.450000000023511,0.44999999997035683,1.069247934177846e-14,2.7707624892521813e-18,49.939517777897656,49.87903555579529,49.82890468968461,49.827392634132295,49.82739263413182,49.82588057857997,49.82588057857902,0.45000000001400425,0.4499999999859606
415.0,1.139246742198142e-221,0.45,0.4499999999999748,1.5269639990296026e-14,3.332653000912874e-18,5.089380103315329e-17,2.772971917196325e-18,2.7701280678067253e-18,0.4499999999507123,0.4499999999323558,0.44999999995063517,7.634818276395408e-16,1.6625089745224341e-19,0.4500000000492673,0.45000000006762353,0.45000000004934443,7.634818278127711e-16,1.6625089745224125e-19,0.45,0.44999999995067375,0.45000000002417945,1.0692479342783516e-14,2.770762489252245e-18,0.45,0.4500000000493059,0.4499999999758279,1.0692479341952454e-14,2.770762489252172e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413237,49.82739263413173,49.82588057858013,49.825880578578854,0.45000000000859053,0.4499999999913853
416.0,5.741738021014244e-221,0.45,0.4499999999999753,1.5269639990296023e-14,3.3326530009128744e-18,5.0893801033155405e-17,2.772971917196325e-18,2.7701280678067253e-18,0.4499999999187888,0.44999999990121614,0.4499999999187235,7.634818275855268e-16,1.662508974522437e-19,0.45000000008120694,0.4500000000988002,0.4500000000812722,7.634818278668159e-16,1.662508974522409e-19,0.45,0.44999999991875617,0.4500000000145887,1.0692479342507314e-14,2.7707624892522556e-18,0.45,0.45000000008123964,0.4499999999854141,1.0692479342228593e-14,2.7707624892521616e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413246,49.827392634131634,49.825880578580325,49.82588057857867,0.45000000000135676,0.4499999999986565
417.0,9.234787560460383e-221,0.45,0.44999999999997187,1.52696399902959e-14,3.332653000912874e-18,5.089380103315802e-17,2.772971917196325e-18,2.7701280678067253e-18,0.44999999986352157,0.4499999998291323,0.4499999998633954,7.634818274890241e-16,1.6625089745224433e-19,0.45000000013651303,0.45000000017093444,0.45000000013663927,7.634818279633865e-16,1.6625089745224028e-19,0.45,0.4499999998634585,0.4500000000013292,1.0692479342101375e-14,2.7707624892522764e-18,0.45,0.4500000001365761,0.4499999999986713,1.0692479342634568e-14,2.7707624892521405e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.827392634132636,49.82739263413145,49.825880578580694,49.82588057857829,0.4500000000103888,0.4499999999896706
418.0,-1.2472838396832926e-221,0.45,0.44999999999997387,1.5269639990296007e-14,3.332653000912874e-18,5.089380103315111e-17,2.772971917196325e-18,2.7701280678067253e-18,0.4499999999362572,0.4499999999844015,0.4499999999364342,7.634818276258612e-16,1.6625089745224288e-19,0.45000000006371876,0.4500000000155375,0.4500000000635416,7.634818278264387e-16,1.6625089745224178e-19,0.45,0.44999999993634565,0.44999999998036666,1.0692479341805993e-14,2.7707624892522267e-18,0.45,0.4500000000636303,0.45000000001963963,1.069247934292995e-14,2.7707624892521898e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413222,49.82739263413189,49.82588057857981,49.82588057857917,0.45000000001552176,0.44999999998441553
419.0,-6.766490144834999e-221,0.45,0.4499999999999817,1.5269639990296275e-14,3.332653000912874e-18,5.089380103314739e-17,2.772971917196325e-18,2.7701280678067253e-18,0.450000000012062,0.4500000000867997,0.45000000001234275,7.634818277588155e-16,1.6625089745224163e-19,0.44999999998785917,0.4499999999130688,0.4499999999875781,7.634818276933889e-16,1.6625089745224303e-19,0.45,0.4500000000122023,0.4499999999711597,1.0692479341771142e-14,2.7707624892521848e-18,0.45,0.4499999999877187,0.4500000000288441,1.0692479342964629e-14,2.7707624892522317e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413185,49.82739263413226,49.82588057857908,49.825880578579905,0.45000000001406415,0.4499999999858073
420.0,-3.69981900619232e-221,0.45,0.4499999999999888,1.526963999029648e-14,3.3326530009128737e-18,5.089380103315011e-17,2.772971917196325e-18,2.7701280678067253e-18,0.45000000002012186,0.45000000004117796,0.45000000002020785,7.634818277637593e-16,1.662508974522416e-19,0.44999999997980455,0.44999999995874085,0.44999999997971846,7.634818276884612e-16,1.6625089745224303e-19,0.45,0.4500000000201649,0.449999999973618,1.0692479341841671e-14,2.7707624892521844e-18,0.45,0.4499999999797615,0.450000000026376,1.0692479342893897e-14,2.7707624892522317e-18,49.93951777789765,49.8790355557953,49.82890468968461,49.82739263413184,49.82739263413226,49.825880578579074,49.825880578579905,0.4500000000127708,0.44999999998714885
421.0,2.5479608013554507e-221,0.45,0.44999999999999335,1.5269639990296594e-14,3.3326530009128737e-18,5.089380103315518e-17,2.772971917196325e-18,2.770128067806725e-18,0.4499999999945639,0.4499999999565173,0.44999999999442775,7.634818277107667e-16,1.6625089745224216e-19,0.4500000000054058,0.4500000000434953,0.4500000000055421,7.634818277415353e-16,1.6625089745224247e-19,0.45,0.44999999999449586,0.4499999999806693,1.069247934193867e-14,2.7707624892522032e-18,0.45,0.45000000000547385,0.4500000000193141,1.0692479342796763e-14,2.770762489252213e-18,49.93951777789765,49.8790355557953,49.828904689684606,49.827392634132,49.827392634132096,49.82588057857941,49.82588057857958,0.4500000000113083,0.4499999999887008
422.0,6.572080502919014e-221,0.45,0.4499999999999934,1.5269639990296575e-14,3.3326530009128737e-18,5.0893801033158475e-17,2.772971917196325e-18,2.770128067806725e-18,0.44999999996951523,0.4499999999417987,0.44999999996940054,7.634818276699119e-16,1.6625089745224257e-19,0.45000000003051366,0.4500000000582737,0.45000000003062846,7.634818277824907e-16,1.6625089745224206e-19,0.45,0.4499999999694579,0.44999999998524143,1.0692479341983226e-14,2.7707624892522167e-18,0.45,0.45000000003057106,0.4500000000147372,1.0692479342752231e-14,2.7707624892521994e-18,49.93951777789765,49.8790355557953,49.828904689684606,49.827392634132124,49.827392634131975,49.825880578579635,49.82588057857934,0.4500000000106049,0.4499999999894626
423.0,7.503317547406315e-222,0.45,0.44999999999999235,1.526963999029657e-14,3.3326530009128744e-18,5.089380103307003e-17,2.7729719171963253e-18,2.770128067806726e-18,0.4499999999896956,0.45000000000364626,0.44999999998974566,7.634818277109582e-16,1.6625089745224226e-19,0.4500000000093312,0.44999999999485457,0.4500000000092796,7.634818277396525e-16,1.662508974522425e-19,0.45,0.44999999998972057,0.4499999999833216,1.069247934198542e-14,2.770762489252205e-18,0.45,0.4500000000093054,0.4500000000166176,1.0692479342747017e-14,2.7707624892522136e-18,49.939517777897656,49.879035555795305,49.82890468968463,49.82739263413203,49.8273926341321,49.82588057857944,49.82588057857959,0.45000000000892865,0.4499999999895748
424.0,-2.37396769878969e-221,0.45,0.44999999999999346,1.5269639990296616e-14,3.3326530009128744e-18,5.0893801033040786e-17,2.7729719171963253e-18,2.770128067806726e-18,0.4500000000142476,0.4500000000310245,0.4500000000143195,7.634818277531e-16,1.6625089745224192e-19,0.4499999999843578,0.44999999996696144,0.44999999998428436,7.634818276967815e-16,1.6625089745224286e-19,0.45,0.4500000000142836,0.4499999999832189,1.069247934203632e-14,2.7707624892521932e-18,0.45,0.4499999999843211,0.4500000000166379,1.0692479342693427e-14,2.770762489252226e-18,49.939517777897656,49.879035555795305,49.82890468968463,49.82739263413193,49.82739263413221,49.82588057857923,49.8258805785798,0.45000000000589563,0.44999999999209067
425.0,-1.313416929768621e-221,0.45,0.44999999999999485,1.5269639990296654e-14,3.332653000912874e-18,5.089380103304939e-17,2.772971917196325e-18,2.7701280678067253e-18,0.45000000003587903,0.4500000000515475,0.45000000003594276,7.634818277896107e-16,1.6625089745224158e-19,0.4499999999629421,0.44999999994660317,0.449999999962878,7.634818276606315e-16,1.6625089745224308e-19,0.45,0.4500000000359109,0.44999999998621193,1.069247934214776e-14,2.7707624892521836e-18,0.45,0.44999999996291007,0.4500000000135424,1.069247934258024e-14,2.770762489252234e-18,49.939517777897656,49.8790355557953,49.82890468968461,49.82739263413183,49.82739263413227,49.82588057857906,49.82588057857994,0.4500000000036902,0.4499999999944482
426.0,8.423563671116932e-222,0.45,0.4499999999999961,1.5269639990296682e-14,3.3326530009128737e-18,5.089380103299068e-17,2.772971917196324e-18,2.7701280678067246e-18,0.4500000000654101,0.4500000000833562,0.4500000000654739,7.634818278400655e-16,1.662508974522412e-19,0.44999999993338796,0.4499999999137741,0.44999999993332396,7.634818276099841e-16,1.662508974522434e-19,0.45,0.450000000065442,0.4499999999925102,1.0692479342347678e-14,2.7707624892521717e-18,0.45,0.449999999933356,0.4500000000071265,1.0692479342377732e-14,2.7707624892522445e-18,49.93951777789765,49.879035555795284,49.8289046896846,49.82739263413172,49.827392634132366,49.82588057857885,49.825880578580126,0.44999999999953644,0.4499999999975638
