time,PV1__R_constriction,PV1__u_mmHg,PV1__v_mm3_s,PV2__R_constriction,PV2__u_mmHg,PV2__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
550.0,1e+21,49.80997556467585,1.599203232781547e-11,0.0,49.86765216319196,5.0801353370751086e-06,49.75000034198112,1.5992032331257577e-11,49.86535353902099,5.080135337071633e-06,0.4500014165739929,0.6306141609712432,49.869950787362946,49.908055161202995,0.4499999999975976,0.45,0.0,1.526964043483848e-14,49.95402758060164
551.0,1e+21,49.80997556414397,1.5992032186466486e-11,0.0,49.86765216211121,5.080135378543929e-06,49.750000341980964,1.5992032290449668e-11,49.865353537921486,5.0801353785439655e-06,0.4500014165648277,0.6306141609583995,49.869950786300926,49.90805516045205,0.449999999998792,0.45,0.0,1.526964043487892e-14,49.954027580226054
552.0,1e+21,49.809975563724976,1.5992032075130823e-11,0.0,49.86765216125999,5.080135411192648e-06,49.7500003419808,1.5992031930719983e-11,49.865353537055604,5.080135411186153e-06,0.4500014165477174,0.6306141609344218,49.86995078546437,49.908055159860325,0.45000000000183016,0.45,0.0,1.5269640434980433e-14,49.954027579930376
553.0,1e+21,49.80997556339156,1.599203198653798e-11,0.0,49.8676521605824,5.080135437164902e-06,49.750000341980645,1.5992031890082522e-11,49.86535353636612,5.080135437175033e-06,0.45000141656941817,0.6306141609648324,49.86995078479868,49.908055159389576,0.45000000000274853,0.45,0.0,1.5269640435002127e-14,49.954027579694944
554.0,1e+21,49.80997556312935,1.5992031916879e-11,0.0,49.86765216004965,5.080135457626398e-06,49.75000034198049,1.5992031849530355e-11,49.86535353582412,5.080135457619299e-06,0.45000141657839016,0.6306141609774053,49.8699507842752,49.90805515901943,0.4500000000027275,0.45,0.0,1.5269640434995926e-14,49.95402757950983
555.0,1e+21,49.809975562920144,1.5992031861319003e-11,0.0,49.86765215962466,5.0801354739528436e-06,49.75000034198034,1.5992032128070983e-11,49.86535353539174,5.080135473936633e-06,0.45000141658346976,0.6306141609845237,49.869950783857604,49.908055158724224,0.4500000000034466,0.45,0.0,1.526964043501727e-14,49.954027579362254
556.0,1e+21,49.80997556275397,1.5992031817189535e-11,0.0,49.867652159287196,5.080135486851923e-06,49.75000034198018,1.5992032087689592e-11,49.86535353504848,5.080135486859174e-06,0.45000141656728604,0.6306141609618445,49.86995078352591,49.90805515848946,0.4500000000059811,0.45,0.0,1.5269640435107263e-14,49.954027579244794
557.0,1e+21,49.809975562623436,1.5992031782537e-11,0.0,49.86765215902213,5.080135496981662e-06,49.75000034198003,1.5992032047393524e-11,49.86535353477887,5.080135496983194e-06,0.45000141655224557,0.6306141609407674,49.86995078326539,49.90805515830488,0.45000000000940354,0.45,0.0,1.5269640435227388e-14,49.954027579152296
558.0,1e+21,49.809975562521174,1.599203175539871e-11,0.0,49.86765215881438,5.080135504894544e-06,49.75000034197987,1.5992032007182763e-11,49.86535353456743,5.080135504902854e-06,0.45000141656075476,0.6306141609526918,49.86995078306133,49.90805515816022,0.4500000000127865,0.45,0.0,1.5269640435339128e-14,49.9540275790796
559.0,1e+21,49.80997556244096,1.5992031734126665e-11,0.0,49.86765215865141,5.080135511190801e-06,49.7500003419797,1.599203164804928e-11,49.8653535344015,5.080135511189678e-06,0.45000141658968723,0.6306141609932366,49.86995078290131,49.908055158047354,0.4500000000132883,0.45,0.0,1.5269640435324673e-14,49.9540275790236
560.0,1e+21,49.80997556237696,1.5992031717158347e-11,0.0,49.86765215852147,5.080135516221062e-06,49.75000034197954,1.5992031608009038e-11,49.865353534269296,5.080135516217126e-06,0.45000141659747966,0.6306141610041566,49.86995078277366,49.90805515795741,0.4500000000117776,0.45,0.0,1.5269640435261713e-14,49.954027578978966
561.0,1e+21,49.80997556232609,1.5992031703684302e-11,0.0,49.86765215841825,5.08013552019675e-06,49.75000034197939,1.5992031568054124e-11,49.86535353416429,5.080135520191479e-06,0.4500014165928455,0.6306141609976624,49.86995078267222,49.90805515788578,0.45000000000987284,0.45,0.0,1.5269640435208266e-14,49.95402757894304
562.0,1e+21,49.80997556228609,1.5992031693096995e-11,0.0,49.86765215833714,5.080135523309858e-06,49.75000034197923,1.599203152818454e-11,49.86535353408178,5.0801355233075865e-06,0.4500014165849278,0.630614160986567,49.8699507825925,49.90805515782942,0.4500000000080472,0.45,0.0,1.5269640435163048e-14,49.95402757891463
563.0,1e+21,49.80997556225472,1.5992031684803436e-11,0.0,49.867652158273536,5.080135525767454e-06,49.75000034197908,1.5992031807408925e-11,49.86535353401708,5.080135525760896e-06,0.4500014165828697,0.6306141609836828,49.86995078252999,49.90805515778533,0.45000000000677354,0.45,0.0,1.526964043512479e-14,49.95402757889255
564.0,1e+21,49.80997556222985,1.5992031678247012e-11,0.0,49.86765215822319,5.080135527709438e-06,49.75000034197892,1.5992031448701345e-11,49.86535353396586,5.080135527711426e-06,0.45000141658492854,0.630614160986568,49.869950782480515,49.90805515775048,0.45000000000589174,0.45,0.0,1.5269640435092338e-14,49.95402757887524
565.0,1e+21,49.80997556220994,1.5992031673002076e-11,0.0,49.867652158182885,5.080135529259492e-06,49.75000034197876,1.5992031409087746e-11,49.86535353392486,5.080135529268111e-06,0.45000141658415066,0.6306141609854778,49.86995078244091,49.90805515772255,0.4500000000049961,0.45,0.0,1.5269640435064706e-14,49.95402757886127
566.0,1e+21,49.80997556219415,1.5992031668844896e-11,0.0,49.86765215815093,5.080135530478639e-06,49.75000034197861,1.599203168856855e-11,49.86535353389234,5.080135530502392e-06,0.45000141658335074,0.6306141609843569,49.8699507824095,49.90805515770041,0.45000000000423546,0.45,0.0,1.5269640435041248e-14,49.9540275788502
567.0,1e+21,49.80997556218173,1.5992031665588118e-11,0.0,49.86765215812582,5.080135531470884e-06,49.75000034197846,1.5992031968134975e-11,49.86535353386681,5.080135531472463e-06,0.4500014165826245,0.6306141609833391,49.86995078238484,49.90805515768303,0.4500000000035919,0.45,0.0,1.5269640435021403e-14,49.954027578841504
568.0,1e+21,49.80997556217194,1.5992031663038925e-11,0.0,49.86765215810611,5.080135532249783e-06,49.75000034197831,1.5992031928777634e-11,49.86535353384676,5.080135532235018e-06,0.45000141658206766,0.6306141609825588,49.86995078236547,49.908055157669374,0.4500000000030476,0.45,0.0,1.5269640435004613e-14,49.95402757883468
569.0,1e+21,49.80997556216417,1.599203166102088e-11,0.0,49.867652158090465,5.08013553286022e-06,49.750000341978144,1.5992031570496104e-11,49.86535353383085,5.080135532840178e-06,0.45000141658164255,0.6306141609819631,49.8699507823501,49.90805515765854,0.4500000000025859,0.45,0.0,1.5269640434990373e-14,49.95402757882927
570.0,1e+21,49.80997556215793,1.599203165941574e-11,0.0,49.86765215807797,5.080135533349233e-06,49.750000341977994,1.599203185031894e-11,49.86535353381812,5.080135533324092e-06,0.4500014165812492,0.6306141609814119,49.869950782337824,49.90805515764988,0.4500000000021927,0.45,0.0,1.5269640434978243e-14,49.95402757882494
571.0,1e+21,49.80997556215297,1.599203165814348e-11,0.0,49.867652158068054,5.0801355337168185e-06,49.75000034197783,1.599203181121757e-11,49.86535353380804,5.080135533708605e-06,0.4500014165809135,0.6306141609809415,49.86995078232807,49.90805515764301,0.4500000000018589,0.45,0.0,1.5269640434967947e-14,49.9540275788215
572.0,1e+21,49.80997556214906,1.5992031657149522e-11,0.0,49.86765215806025,5.080135534023295e-06,49.750000341977675,1.5992031772201527e-11,49.86535353380012,5.080135534010646e-06,0.450001416580629,0.6306141609805427,49.86995078232041,49.90805515763762,0.4500000000015766,0.45,0.0,1.5269640434959238e-14,49.95402757881882
573.0,1e+21,49.80997556214597,1.5992031656375662e-11,0.0,49.867652158054135,5.080135534253594e-06,49.75000034197752,1.5992031733270798e-11,49.865353533793886,5.080135534248349e-06,0.45000141658038884,0.6306141609802062,49.86995078231439,49.908055157633385,0.4500000000013376,0.45,0.0,1.526964043495187e-14,49.95402757881669
574.0,1e+21,49.80997556214349,1.5992031655769148e-11,0.0,49.867652158049275,5.0801355344379645e-06,49.75000034197736,1.59920316944254e-11,49.86535353378894,5.080135534436951e-06,0.45000141658018583,0.6306141609799217,49.869950782309616,49.908055157630024,0.45000000000113494,0.45,0.0,1.526964043494562e-14,49.954027578815015
575.0,1e+21,49.80997556214151,1.599203165528633e-11,0.0,49.86765215804539,5.0801355345916875e-06,49.750000341977206,1.5992031655665308e-11,49.86535353378498,5.080135534587898e-06,0.4500014165800126,0.6306141609796789,49.86995078230579,49.908055157627345,0.45000000000096235,0.45,0.0,1.5269640434940296e-14,49.95402757881367
576.0,1e+21,49.80997556213991,1.599203165491083e-11,0.0,49.867652158042304,5.0801355347148215e-06,49.75000034197705,1.599203161699055e-11,49.86535353378184,5.080135534707901e-06,0.45000141657986553,0.6306141609794729,49.869950782302766,49.90805515762521,0.45000000000081586,0.45,0.0,1.5269640434935777e-14,49.9540275788126
577.0,1e+21,49.80997556213864,1.5992031654619002e-11,0.0,49.867652158039874,5.080135534792343e-06,49.75000034197689,1.59920315784011e-11,49.865353533779384,5.080135534802515e-06,0.4500014165797411,0.6306141609792985,49.86995078230037,49.908055157623544,0.4500000000006919,0.45,0.0,1.5269640434931956e-14,49.95402757881176
578.0,1e+21,49.80997556213763,1.599203165439629e-11,0.0,49.86765215803797,5.080135534884609e-06,49.75000034197674,1.599203153989696e-11,49.865353533777444,5.080135534876997e-06,0.45000141657963577,0.6306141609791509,49.8699507822985,49.90805515762222,0.45000000000058704,0.45,0.0,1.5269640434928722e-14,49.95402757881111
579.0,1e+21,49.809975562136806,1.5992031654226337e-11,0.0,49.86765215803645,5.080135534946444e-06,49.75000034197659,1.599203182048913e-11,49.8653535337759,5.080135534936048e-06,0.4500014165795464,0.6306141609790257,49.86995078229702,49.90805515762117,0.4500000000004981,0.45,0.0,1.5269640434925977e-14,49.95402757881059
580.0,1e+21,49.809975562136124,1.599203165409458e-11,0.0,49.86765215803524,5.080135534977902e-06,49.75000034197643,1.599203178215577e-11,49.865353533774666,5.080135534983329e-06,0.4500014165794704,0.6306141609789191,49.86995078229582,49.90805515762034,0.45000000000042245,0.45,0.0,1.526964043492364e-14,49.95402757881017
581.0,1e+21,49.80997556213557,1.5992031653997382e-11,0.0,49.867652158034275,5.0801355350242375e-06,49.75000034197627,1.5992031424896447e-11,49.865353533773686,5.0801355350208545e-06,0.45000141657940584,0.6306141609788287,49.86995078229487,49.908055157619664,0.4500000000003581,0.45,0.0,1.526964043492166e-14,49.954027578809836
582.0,1e+21,49.80997556213512,1.5992031653925653e-11,0.0,49.86765215803352,5.0801355350704025e-06,49.75000034197611,1.5992031705744977e-11,49.86535353377292,5.080135535050509e-06,0.4500014165793513,0.6306141609787522,49.86995078229413,49.90805515761915,0.45000000000030377,0.45,0.0,1.526964043491998e-14,49.95402757880957
583.0,1e+21,49.80997556213475,1.5992031653873932e-11,0.0,49.867652158032925,5.080135535071199e-06,49.750000341975955,1.5992031667667556e-11,49.86535353377231,5.080135535073883e-06,0.45000141657930504,0.6306141609786874,49.86995078229354,49.90805515761873,0.4500000000002577,0.45,0.0,1.526964043491856e-14,49.95402757880937
584.0,1e+21,49.80997556213444,1.599203165383858e-11,0.0,49.86765215803245,5.080135535102022e-06,49.7500003419758,1.5992031629675448e-11,49.865353533771824,5.080135535092401e-06,0.45000141657926584,0.6306141609786325,49.86995078229308,49.908055157618406,0.4500000000002186,0.45,0.0,1.526964043491736e-14,49.95402757880921
585.0,1e+21,49.80997556213418,1.599203165381778e-11,0.0,49.867652158032065,5.080135535132747e-06,49.75000034197564,1.5992031591768646e-11,49.86535353377143,5.080135535107222e-06,0.45000141657923254,0.6306141609785858,49.86995078229271,49.90805515761815,0.45000000000018536,0.45,0.0,1.5269640434916333e-14,49.95402757880908
586.0,1e+21,49.80997556213395,1.5992031653804258e-11,0.0,49.86765215803176,5.080135535148307e-06,49.750000341975486,1.5992031553947134e-11,49.86535353377113,5.0801355351191205e-06,0.4500014165792042,0.6306141609785462,49.86995078229241,49.908055157617945,0.4500000000001572,0.45,0.0,1.5269640434915463e-14,49.954027578808976
587.0,1e+21,49.80997556213376,1.599203165379801e-11,0.0,49.867652158031525,5.080135535133642e-06,49.75000034197533,1.5992031516210944e-11,49.865353533770886,5.080135535128345e-06,0.45000141657918025,0.6306141609785125,49.86995078229217,49.90805515761778,0.45000000000013335,0.45,0.0,1.5269640434914724e-14,49.95402757880889
588.0,1e+21,49.80997556213358,1.5992031653802675e-11,0.0,49.86765215803134,5.080135535133991e-06,49.75000034197517,1.5992031478560055e-11,49.865353533770694,5.080135535135745e-06,0.45000141657915993,0.630614160978484,49.86995078229199,49.908055157617646,0.4500000000001131,0.45,0.0,1.5269640434914103e-14,49.95402757880882
