time,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,inlet__u_mmHg,V1__u_mmHg,V2__u_mmHg,V3__u_mmHg,V4__u_mmHg,V5__u_mmHg,V6__u_mmHg,V7__u_mmHg,V8__u_mmHg,V9__u_mmHg,V10__u_mmHg,V11__u_mmHg,V12__u_mmHg,V13__u_mmHg,V14__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__v_mm3_s,PV2__v_mm3_s,PV3__v_mm3_s,PV4__v_mm3_s,PV5__v_mm3_s,PV6__v_mm3_s,V1__v_mm3_s,V2__v_mm3_s,V3__v_mm3_s,V4__v_mm3_s,V5__v_mm3_s,V6__v_mm3_s,V7__v_mm3_s,V8__v_mm3_s,V9__v_mm3_s,V10__v_mm3_s,V11__v_mm3_s,V12__v_mm3_s,V13__v_mm3_s,V14__v_mm3_s,PV7__R_constriction
579.0,0.4558775070657194,0.4437264225504881,0.4749328398109301,0.4166268677682883,0.45005542422147343,0.4500554236996594,0.4496686935643802,0.1054105067627524,0.4502495380563246,0.45024951778785915,0.4500007510048657,0.450000750904743,0.45000075681331825,0.4500007558225985,49.87897582191278,49.651785862193364,49.651391344552025,49.452599397003226,49.45134359155755,49.43811215677041,49.43811215750319,49.250000487680154,49.34702771411064,49.314626023001544,49.314626023029014,49.31038212268258,49.310382122682704,49.31038212306751,49.31038212306877,49.757951643825535,49.65764040030644,6.468889433357665e-06,6.904806175084584e-06,2.7735631221293545e-06,3.695326311253637e-06,3.4524030831451095e-06,3.4524030919471447e-06,6.468889433360151e-06,6.9048061750948605e-06,2.773563122078746e-06,3.6953263111936235e-06,3.452403083146481e-06,3.4524030919451127e-06,1.3724325235536375e-11,2.773549397758585e-06,1.8476632381031103e-06,1.8476630730918932e-06,1.7262015419478534e-06,1.7262015411984243e-06,1.7262015497409525e-06,1.7262015422041849e-06,1e+21
580.0,0.45587750706544955,0.4437264225493836,0.4749328397859542,0.4166268677438373,0.45005542421904715,0.4500554236978271,0.44966869356258643,0.1054105067623319,0.45024953805678963,0.45024951778832417,0.45000075100238174,0.4500007509039409,0.45000075681087726,0.4500007558201575,49.87897582191298,49.651785862193954,49.65139134455259,49.45259939700481,49.45134359155917,49.43811215677072,49.438112157503504,49.25000048768024,49.34702771411133,49.31462602300204,49.314626023029504,49.31038212268269,49.310382122682825,49.310382123067605,49.310382123068855,49.75795164382595,49.65764040030702,6.468889433342589e-06,6.90480617509966e-06,2.7735631220993115e-06,3.695326311223594e-06,3.4524030831451095e-06,3.4524030919371306e-06,6.4688894333277045e-06,6.9048061751029725e-06,2.7735631221037e-06,3.6953263112245762e-06,3.4524030831519997e-06,3.452403091951351e-06,1.3724325156651042e-11,2.7735493977785005e-06,1.8476632381177039e-06,1.8476630731063317e-06,1.7262015419505057e-06,1.7262015412013978e-06,1.726201549744122e-06,1.726201542207233e-06,1e+21
581.0,0.45587750706515673,0.44372642254906586,0.4749328397861597,0.4166268677434995,0.4500554242193972,0.45005542369817714,0.44966869356247097,0.10541050676230483,0.45024953805693524,0.4502495177884698,0.45000075100237913,0.4500007509039383,0.45000075681169693,0.45000075582097754,49.87897582191298,49.65178586219396,49.65139134455261,49.45259939700481,49.45134359155917,49.43811215677073,49.43811215750351,49.25000048768033,49.34702771411133,49.314626023002035,49.31462602302949,49.3103821226827,49.310382122682825,49.31038212306758,49.31038212306885,49.757951643825955,49.657640400307024,6.468889433327515e-06,6.904806175084584e-06,2.7735631220993115e-06,3.6953263112336086e-06,3.4524030831451095e-06,3.4524030919371306e-06,6.4688894333277045e-06,6.9048061751032715e-06,2.7735631221037e-06,3.695326311224816e-06,3.4524030831517595e-06,3.452403091951591e-06,1.3724325077769304e-11,2.773549397778685e-06,1.8476632381178364e-06,1.8476630731062545e-06,1.7262015419503594e-06,1.7262015412012426e-06,1.7262015497441e-06,1.726201542207646e-06,1e+21
582.0,0.45587750706558017,0.44372642254864875,0.47493283978693224,0.41662686774423924,0.4500554242196285,0.4500554236978145,0.44966869356243855,0.10541050676229724,0.45024953805721907,0.4502495177895394,0.4500007510018541,0.4500007509034133,0.4500007568110223,0.4500007558203026,49.87897582191298,49.65178586219398,49.65139134455262,49.45259939700482,49.45134359155917,49.43811215677073,49.43811215750352,49.250000487680424,49.34702771411133,49.314626023002035,49.31462602302949,49.31038212268271,49.31038212268284,49.310382123067576,49.310382123068834,49.75795164382597,49.657640400307045,6.468889433312439e-06,6.90480617509966e-06,2.7735631220993115e-06,3.6953263112336086e-06,3.4524030831451095e-06,3.4524030919471447e-06,6.468889433328306e-06,6.904806175103572e-06,2.7735631221037e-06,3.6953263112250557e-06,3.45240308315152e-06,3.452403091952071e-06,1.3724325190870294e-11,2.773549397778868e-06,1.847663238118162e-06,1.8476630731065736e-06,1.7262015419504257e-06,1.7262015412013089e-06,1.726201549744326e-06,1.7262015422076984e-06,1e+21
583.0,0.45587750706552976,0.4437264225490309,0.474932839788117,0.41662686774483904,0.45005542421943323,0.4500554236976192,0.44966869356242106,0.10541050676229313,0.450249538058104,0.4502495177904244,0.4500007510011562,0.4500007509027154,0.45000075680942514,0.4500007558195466,49.87897582191299,49.65178586219401,49.65139134455265,49.45259939700483,49.45134359155918,49.438112156770735,49.43811215750353,49.250000487680516,49.347027714111334,49.314626023002035,49.31462602302949,49.310382122682725,49.31038212268285,49.31038212306757,49.310382123068834,49.75795164382598,49.65764040030707,6.468889433327515e-06,6.90480617509966e-06,2.7735631220993115e-06,3.695326311243623e-06,3.4524030831451095e-06,3.4524030919471447e-06,6.468889433328906e-06,6.904806175104174e-06,2.77356312210394e-06,3.695326311225296e-06,3.45240308315152e-06,3.4524030919527906e-06,1.3724325303974813e-11,2.773549397779215e-06,1.8476632381185011e-06,1.8476630731068986e-06,1.726201541950514e-06,1.726201541201389e-06,1.7262015497444112e-06,1.7262015422080137e-06,1e+21
584.0,0.4558775070655887,0.44372642254908934,0.4749328397886536,0.41662686774570973,0.45005542421939476,0.4500554236975807,0.4496686935623507,0.10541050676227665,0.45024953805887463,0.450249517791195,0.4500007510006352,0.4500007509021944,0.4500007568087394,0.4500007558188609,49.878975821913,49.65178586219404,49.65139134455268,49.45259939700484,49.45134359155919,49.43811215677076,49.43811215750354,49.25000048768061,49.347027714111334,49.31462602300203,49.31462602302948,49.31038212268273,49.31038212268286,49.310382123067576,49.31038212306883,49.757951643826004,49.6576404003071,6.468889433327515e-06,6.90480617509966e-06,2.773563122089297e-06,3.695326311223594e-06,3.4524030831451095e-06,3.4524030919471447e-06,6.468889433329808e-06,6.904806175104474e-06,2.77356312210394e-06,3.695326311225296e-06,3.4524030831517595e-06,3.4524030919527906e-06,1.3724325225103784e-11,2.7735493977795068e-06,1.8476632381186767e-06,1.8476630731070322e-06,1.7262015419504344e-06,1.726201541201274e-06,1.7262015497447443e-06,1.7262015422080463e-06,1e+21
585.0,0.45587750706550806,0.44372642254903655,0.47493283978675616,0.41662686774407054,0.45005542421948685,0.4500554236976728,0.4496686935624778,0.10541050676230644,0.4502495380577015,0.45024951778923605,0.4500007510017711,0.4500007509033303,0.4500007568106128,0.4500007558198931,49.87897582191298,49.651785862193975,49.65139134455261,49.4525993970048,49.451343591559144,49.43811215677072,49.438112157503504,49.250000487680694,49.34702771411131,49.314626023002,49.31462602302947,49.310382122682725,49.31038212268285,49.31038212306756,49.31038212306881,49.75795164382596,49.65764040030703,6.468889433342589e-06,6.904806175114735e-06,2.7735631220993115e-06,3.6953263112336086e-06,3.4524030831451095e-06,3.4524030919471447e-06,6.468889433328906e-06,6.9048061751032715e-06,2.77356312210394e-06,3.6953263112245762e-06,3.4524030831510396e-06,3.452403091952071e-06,1.3724325146236357e-11,2.7735493977787423e-06,1.847663238118126e-06,1.8476630731066263e-06,1.7262015419500934e-06,1.7262015412008324e-06,1.7262015497445224e-06,1.7262015422079076e-06,1e+21
586.0,0.45587750706571206,0.4437264225488066,0.4749328397849019,0.41662686774336455,0.45005542421976313,0.45005542369735546,0.4496686935626335,0.10541050676234294,0.4502495380566715,0.45024951778742023,0.45000075100316406,0.45000075090388214,0.45000075681207513,0.45000075582051463,49.87897582191296,49.65178586219391,49.651391344552536,49.45259939700477,49.451343591559116,49.43811215677069,49.438112157503475,49.250000487680786,49.347027714111285,49.31462602300198,49.314626023029454,49.310382122682725,49.31038212268284,49.31038212306755,49.3103821230688,49.75795164382591,49.65764040030697,6.468889433327515e-06,6.904806175114735e-06,2.7735631220993115e-06,3.695326311213579e-06,3.4524030831551235e-06,3.4524030919671736e-06,6.468889433327404e-06,6.904806175102371e-06,2.7735631221037e-06,3.6953263112240964e-06,3.45240308315056e-06,3.452403091952071e-06,1.3724325067372526e-11,2.7735493977779584e-06,1.8476632381175808e-06,1.8476630731062928e-06,1.7262015419500197e-06,1.7262015412003234e-06,1.7262015497443953e-06,1.7262015422077774e-06,1e+21
587.0,0.4558775070659177,0.44372642254857836,0.47493283978538264,0.41662686774329005,0.4500554242200641,0.45005542369706303,0.44966869356260486,0.10541050676233622,0.4502495380569132,0.4502495177876619,0.4500007510025879,0.4500007509041471,0.45000075681188983,0.45000075582032933,49.87897582191296,49.651785862193925,49.65139134455254,49.45259939700477,49.45134359155912,49.43811215677069,49.438112157503475,49.25000048768088,49.34702771411129,49.314626023001985,49.314626023029454,49.310382122682725,49.310382122682846,49.31038212306754,49.31038212306879,49.75795164382592,49.657640400306974,6.468889433312439e-06,6.904806175114735e-06,2.7735631220993115e-06,3.695326311223594e-06,3.4524030831451095e-06,3.4524030919671736e-06,6.468889433328005e-06,6.904806175102371e-06,2.7735631221034603e-06,3.6953263112240964e-06,3.45240308315032e-06,3.452403091952071e-06,1.3724325180491242e-11,2.7735493977781536e-06,1.847663238117786e-06,1.847663073106355e-06,1.7262015419499348e-06,1.7262015412004504e-06,1.7262015497444332e-06,1.7262015422077841e-06,1e+21
588.0,0.4558775070655256,0.44372642254902667,0.4749328397864322,0.41662686774376023,0.4500554242200763,0.45005542369707524,0.44966869356251604,0.1054105067623154,0.45024953805731066,0.4502495177888452,0.4500007510020544,0.4500007509036136,0.4500007568104572,0.4500007558205787,49.878975821912974,49.651785862193954,49.651391344552586,49.45259939700478,49.45134359155914,49.43811215677071,49.4381121575035,49.25000048768098,49.347027714111306,49.31462602300199,49.31462602302946,49.310382122682725,49.31038212268285,49.310382123067534,49.31038212306879,49.75795164382594,49.65764040030701,6.468889433327515e-06,6.90480617509966e-06,2.7735631220993115e-06,3.6953263112336086e-06,3.4524030831451095e-06,3.4524030919671736e-06,6.468889433328306e-06,6.9048061751032715e-06,2.7735631221034603e-06,3.695326311224816e-06,3.45240308315032e-06,3.4524030919527906e-06,1.3724325293613482e-11,2.7735493977785407e-06,1.8476632381179722e-06,1.8476630731066125e-06,1.7262015419498628e-06,1.7262015412005953e-06,1.7262015497444468e-06,1.7262015422079315e-06,1e+21
589.0,0.4558775070655202,0.44372642254902145,0.4749328397864785,0.4166268677443395,0.45005542421948597,0.45005542369767193,0.44966869356249123,0.10541050676230958,0.4502495380571405,0.4502495177894609,0.4500007510014722,0.4500007509038725,0.4500007568102802,0.45000075582040167,49.87897582191298,49.65178586219396,49.6513913445526,49.452599397004796,49.451343591559144,49.438112156770714,49.4381121575035,49.25000048768106,49.34702771411131,49.314626023002,49.31462602302947,49.31038212268273,49.31038212268286,49.310382123067534,49.310382123068784,49.75795164382595,49.65764040030702,6.468889433327515e-06,6.90480617509966e-06,2.7735631220993115e-06,3.695326311223594e-06,3.4524030831551235e-06,3.4524030919571596e-06,6.4688894333286066e-06,6.904806175103572e-06,2.7735631221037e-06,3.695326311224816e-06,3.45240308315056e-06,3.4524030919527906e-06,1.3724325214760369e-11,2.773549397778732e-06,1.8476632381181568e-06,1.8476630731068654e-06,1.726201541950024e-06,1.7262015412007223e-06,1.7262015497446354e-06,1.726201542207834e-06,1e+21
590.0,0.4558775070653028,0.44372642254923816,0.47493283978579676,0.416626867744399,0.4500554242194793,0.45005542369766527,0.44966869356253636,0.10541050676232018,0.4502495380567075,0.45024951778902805,0.4500007510021876,0.4500007509037468,0.45000075681105145,0.45000075582033205,49.878975821912974,49.65178586219395,49.65139134455258,49.45259939700478,49.45134359155913,49.43811215677071,49.43811215750349,49.25000048768115,49.347027714111306,49.31462602300199,49.31462602302946,49.31038212268273,49.31038212268286,49.310382123067534,49.310382123068784,49.75795164382594,49.657640400307,6.468889433342589e-06,6.90480617509966e-06,2.773563122109326e-06,3.695326311223594e-06,3.4524030831551235e-06,3.4524030919571596e-06,6.468889433328306e-06,6.9048061751032715e-06,2.7735631221037e-06,3.695326311224336e-06,3.45240308315056e-06,3.452403091952551e-06,1.3724324943932e-11,2.773549397778537e-06,1.8476632381179796e-06,1.847663073106691e-06,1.726201541950029e-06,1.7262015412006308e-06,1.7262015497447604e-06,1.7262015422079449e-06,1e+21
591.0,0.4558775070653009,0.4437264225492364,0.47493283978604,0.41662686774391955,0.4500554242194795,0.4500554236976655,0.4496686935625375,0.10541050676232044,0.4502495380570915,0.45024951778862604,0.4500007510026207,0.4500007509033388,0.4500007568110896,0.45000075582036986,49.878975821912974,49.65178586219395,49.65139134455257,49.45259939700478,49.45134359155913,49.43811215677071,49.438112157503475,49.25000048768124,49.347027714111306,49.31462602300199,49.31462602302946,49.31038212268274,49.31038212268286,49.31038212306753,49.31038212306878,49.75795164382594,49.657640400307,6.468889433342589e-06,6.90480617509966e-06,2.7735631220993115e-06,3.695326311223594e-06,3.4524030831451095e-06,3.4524030919471447e-06,6.468889433328306e-06,6.9048061751029725e-06,2.7735631221037e-06,3.6953263112245762e-06,3.45240308315056e-06,3.452403091952311e-06,1.3724325057064915e-11,2.7735493977785407e-06,1.8476632381180137e-06,1.8476630731066883e-06,1.7262015419502014e-06,1.7262015412005842e-06,1.726201549744651e-06,1.7262015422078627e-06,1e+21
592.0,0.45587750706530833,0.4437264225492436,0.47493283978599854,0.4166268677438798,0.4500554242194797,0.45005542369766566,0.44966869356254097,0.10541050676232125,0.4502495380571035,0.45024951778863803,0.45000075100260634,0.4500007509033244,0.45000075681107515,0.4500007558203554,49.878975821912974,49.65178586219395,49.65139134455257,49.452599397004775,49.45134359155913,49.43811215677071,49.438112157503475,49.25000048768134,49.347027714111306,49.31462602300199,49.31462602302946,49.31038212268273,49.31038212268286,49.31038212306752,49.31038212306878,49.75795164382594,49.657640400307,6.468889433342589e-06,6.90480617509966e-06,2.7735631220993115e-06,3.695326311223594e-06,3.4524030831451095e-06,3.4524030919471447e-06,6.468889433328306e-06,6.9048061751029725e-06,2.7735631221034603e-06,3.6953263112245762e-06,3.45240308315056e-06,3.452403091952311e-06,1.3724325170201353e-11,2.7735493977785424e-06,1.847663238118043e-06,1.8476630731066864e-06,1.7262015419499632e-06,1.7262015412005658e-06,1.7262015497445423e-06,1.7262015422079364e-06,1e+21
593.0,0.45587750706551555,0.44372642254901673,0.47493283978597384,0.41662686774385604,0.4500554242194787,0.45005542369766466,0.44966869356254435,0.10541050676232204,0.45024953805711637,0.4502495177886509,0.4500007510025913,0.4500007509033094,0.4500007568110476,0.4500007558203279,49.878975821912974,49.65178586219395,49.65139134455258,49.452599397004775,49.45134359155913,49.43811215677071,49.43811215750349,49.25000048768143,49.3470277141113,49.314626023002,49.31462602302946,49.31038212268273,49.31038212268286,49.31038212306752,49.31038212306878,49.75795164382593,49.657640400307,6.468889433327515e-06,6.90480617509966e-06,2.7735631220993115e-06,3.695326311223594e-06,3.4524030831451095e-06,3.4524030919471447e-06,6.468889433328306e-06,6.9048061751032715e-06,2.7735631221034603e-06,3.695326311224336e-06,3.45240308315056e-06,3.452403091953031e-06,1.3724325283341324e-11,2.7735493977783497e-06,1.8476632381182616e-06,1.8476630731066864e-06,1.7262015419499198e-06,1.7262015412005603e-06,1.726201549744627e-06,1.726201542207984e-06,1e+21
594.0,0.4558775070657076,0.443726422548775,0.4749328397860089,0.41662686774388974,0.4500554242197723,0.4500554236973646,0.4496686935625455,0.1054105067623223,0.45024953805711015,0.4502495177886447,0.45000075100260206,0.45000075090332015,0.450000756811046,0.4500007558203266,49.878975821912974,49.65178586219395,49.65139134455258,49.452599397004775,49.45134359155914,49.43811215677071,49.43811215750349,49.250000487681525,49.3470277141113,49.314626023002,49.31462602302946,49.31038212268273,49.31038212268286,49.31038212306752,49.31038212306878,49.75795164382593,49.657640400307,6.468889433312439e-06,6.90480617509966e-06,2.7735631220993115e-06,3.695326311223594e-06,3.4524030831551235e-06,3.4524030919671736e-06,6.468889433328306e-06,6.9048061751032715e-06,2.7735631221034603e-06,3.695326311224816e-06,3.45240308315056e-06,3.452403091953031e-06,1.3724325204506108e-11,2.7735493977783565e-06,1.8476632381182813e-06,1.8476630731066847e-06,1.7262015419498948e-06,1.7262015412005463e-06,1.7262015497447015e-06,1.7262015422080181e-06,1e+21
595.0,0.45587750706549973,0.4437264225490011,0.47493283978599227,0.4166268677440515,0.45005542421977596,0.4500554236973683,0.4496686935625385,0.10541050676232067,0.450249538057468,0.4502495177882167,0.4500007510017819,0.4500007509041822,0.45000075681106555,0.45000075582034615,49.878975821912974,49.65178586219395,49.65139134455258,49.452599397004775,49.45134359155914,49.43811215677071,49.43811215750349,49.25000048768161,49.3470277141113,49.31462602300199,49.314626023029454,49.31038212268273,49.31038212268285,49.31038212306752,49.31038212306878,49.75795164382593,49.657640400307,6.468889433327515e-06,6.90480617509966e-06,2.773563122109326e-06,3.6953263112336086e-06,3.4524030831551235e-06,3.4524030919671736e-06,6.468889433328306e-06,6.9048061751032715e-06,2.7735631221034603e-06,3.695326311224816e-06,3.45240308315056e-06,3.452403091953031e-06,1.3724325125674497e-11,2.773549397778359e-06,1.8476632381180687e-06,1.847663073106516e-06,1.7262015419499105e-06,1.7262015412003064e-06,1.7262015497447407e-06,1.7262015422080721e-06,1e+21
596.0,0.4558775070653095,0.44372642254924477,0.4749328397860396,0.41662686774391916,0.4500554242194837,0.45005542369766965,0.449668693562535,0.10541050676231986,0.4502495380574527,0.45024951778820144,0.4500007510017794,0.4500007509041797,0.4500007568110636,0.4500007558203439,49.878975821912974,49.65178586219394,49.65139134455258,49.45259939700478,49.45134359155914,49.43811215677069,49.43811215750349,49.2500004876817,49.3470277141113,49.31462602300199,49.314626023029454,49.31038212268273,49.31038212268285,49.31038212306752,49.31038212306878,49.75795164382594,49.657640400307,6.468889433342589e-06,6.90480617509966e-06,2.7735631220993115e-06,3.695326311223594e-06,3.4524030831551235e-06,3.4524030919571596e-06,6.468889433328005e-06,6.904806175103572e-06,2.7735631221037e-06,3.695326311224816e-06,3.45240308315008e-06,3.4524030919527906e-06,1.3724325238825101e-11,2.773549397778355e-06,1.8476632381180475e-06,1.8476630731065416e-06,1.7262015419499094e-06,1.7262015412002838e-06,1.726201549744753e-06,1.7262015422081333e-06,1e+21
597.0,0.45587750706551927,0.44372642254902034,0.47493283978601214,0.4166268677438928,0.4500554242194821,0.45005542369766804,0.44966869356253775,0.10541050676232049,0.450249538057061,0.45024951778859557,0.4500007510021981,0.4500007509037573,0.4500007568110621,0.4500007558203424,49.878975821912974,49.65178586219395,49.65139134455258,49.45259939700478,49.45134359155914,49.43811215677069,49.43811215750349,49.250000487681795,49.3470277141113,49.31462602300199,49.314626023029454,49.31038212268274,49.31038212268286,49.31038212306752,49.31038212306878,49.75795164382594,49.657640400307,6.468889433327515e-06,6.90480617509966e-06,2.7735631220993115e-06,3.695326311223594e-06,3.4524030831551235e-06,3.4524030919571596e-06,6.468889433328306e-06,6.9048061751032715e-06,2.7735631221037e-06,3.695326311224816e-06,3.45240308314984e-06,3.452403091953031e-06,1.372432516000064e-11,2.7735493977783544e-06,1.847663238118049e-06,1.8476630731065424e-06,1.7262015419500807e-06,1.7262015412004832e-06,1.7262015497447627e-06,1.7262015422081835e-06,1e+21
598.0,0.45587750706551977,0.443726422549021,0.4749328397859182,0.4166268677439805,0.4500554242194783,0.45005542369766427,0.44966869356254147,0.10541050676232136,0.4502495380570639,0.45024951778859845,0.4500007510026209,0.45000075090333896,0.45000075681106494,0.4500007558203452,49.87897582191297,49.65178586219395,49.65139134455257,49.45259939700478,49.45134359155914,49.43811215677071,49.438112157503475,49.25000048768188,49.347027714111306,49.31462602300199,49.314626023029454,49.31038212268274,49.31038212268286,49.31038212306752,49.31038212306877,49.75795164382594,49.657640400307,6.468889433327515e-06,6.90480617509966e-06,2.773563122109326e-06,3.6953263112336086e-06,3.4524030831551235e-06,3.4524030919571596e-06,6.468889433328306e-06,6.9048061751029725e-06,2.7735631221037e-06,3.695326311224816e-06,3.45240308315032e-06,3.452403091952551e-06,1.3724325081179765e-11,2.773549397778547e-06,1.8476632381180655e-06,1.8476630731065297e-06,1.7262015419500536e-06,1.726201541200494e-06,1.726201549744771e-06,1.726201542208029e-06,1e+21
