time,PV1__R_constriction,PV1__u_mmHg,PV1__v_mm3_s,PV2__R_constriction,PV2__u_mmHg,PV2__v_mm3_s,PV3__u_mmHg,PV3__v_mm3_s,PV4__u_mmHg,PV4__v_mm3_s,PV5__u_mmHg,PV5__v_mm3_s,PV6__u_mmHg,PV6__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,V3__u_mmHg,V3__v_mm3_s,V4__u_mmHg,V4__v_mm3_s,V5__u_mmHg,V5__v_mm3_s,V6__u_mmHg,V6__v_mm3_s,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
233.0,0.0,49.734328498425306,5.1435465876887704e-06,0.0,49.7343284984259,5.143546587622958e-06,49.57487656525282,2.5717732937797185e-06,49.57487656525269,2.5717732939100544e-06,49.57487656525655,2.5717732938266255e-06,49.57487656525657,2.5717732938201707e-06,49.73200119294131,5.143546587687393e-06,49.73200119294249,5.14354658764232e-06,49.57312467241071,2.5717732937777292e-06,49.57312467241043,2.5717732939096296e-06,49.573124672414345,2.5717732938228824e-06,49.57312467241436,2.5717732938191487e-06,0.450000000001153,0.4499999999987681,49.73665580390931,49.81381556130367,0.4500000000083684,0.4499999999979961,0.45000000001306006,0.4500000000125465,0.45000000000000007,0.45,7.32056933090761e-127,1.5269638991051187e-14,49.90690778065184
234.0,0.0,49.7343284984253,5.1435465875613165e-06,0.0,49.734328498426514,5.143546587752997e-06,49.5748765652513,2.571773293717736e-06,49.57487656525121,2.5717732938312075e-06,49.57487656525755,2.57177329388754e-06,49.574876565257576,2.5717732938814594e-06,49.732001192941,5.143546587557598e-06,49.732001192943414,5.1435465877614814e-06,49.57312467240919,2.571773293721861e-06,49.57312467240901,2.571773293835803e-06,49.57312467241547,2.571773293879643e-06,49.57312467241551,2.5717732938813925e-06,0.450000000003361,0.449999999996415,49.736655803909606,49.813815561303876,0.4500000000074765,0.4499999999984465,0.4499999999629162,0.44999999996243256,0.45000000000000007,0.45,6.442609118371987e-128,1.5269638991051184e-14,49.90690778065194
235.0,0.0,49.73432849842561,5.143546587308324e-06,0.0,49.73432849842771,5.143546587938109e-06,49.57487656524869,2.5717732936357517e-06,49.57487656524867,2.5717732937209035e-06,49.5748765652578,2.5717732939823453e-06,49.57487656525785,2.571773293976353e-06,49.73200119294087,5.143546587339066e-06,49.73200119294506,5.1435465879517504e-06,49.5731246724066,2.571773293621239e-06,49.57312467240656,2.571773293717725e-06,49.573124672416014,2.5717732939707625e-06,49.573124672416085,2.5717732939812454e-06,0.45000000001115714,0.4499999999883354,49.736655803910345,49.8138155613044,0.45000000001161233,0.450000000004836,0.44999999989171985,0.4499999998912429,0.45000000000000007,0.45,-4.57933345157697e-127,1.5269638991051184e-14,49.9069077806522
236.0,0.0,49.73432849842645,5.143546587053633e-06,0.0,49.73432849842883,5.14354658820061e-06,49.574876565245624,2.571773293512426e-06,49.574876565245596,2.5717732935810452e-06,49.574876565256616,2.571773294083776e-06,49.57487656525665,2.5717732941148746e-06,49.73200119294158,5.1435465870538845e-06,49.73200119294634,5.143546588197697e-06,49.57312467240353,2.5717732934864194e-06,49.57312467240346,2.5717732935676583e-06,49.57312467241506,2.57177329408823e-06,49.57312467241515,2.571773294109614e-06,0.4500000000204271,0.4499999999788636,49.736655803911326,49.81381556130509,0.45000000003993523,0.4500000000344746,0.449999999861078,0.449999999858603,0.45,0.45,-9.84596013524321e-130,1.5269638991051184e-14,49.906907780652546
237.0,0.0,49.73432849842726,5.143546587041778e-06,0.0,49.734328498426905,5.143546588211682e-06,49.574876565248154,2.5717732935074906e-06,49.57487656524809,2.5717732935590677e-06,49.574876565254925,2.571773294096359e-06,49.57487656525492,2.5717732941184025e-06,49.73200119294374,5.143546587056372e-06,49.73200119294304,5.143546588217387e-06,49.573124672405825,2.571773293497263e-06,49.573124672405676,2.5717732935591947e-06,49.57312467241288,2.571773294098403e-06,49.57312467241287,2.571773294119304e-06,0.4500000000212171,0.4499999999788228,49.736655803910764,49.8138155613047,0.4500000000872639,0.4500000000831594,0.44999999999103635,0.449999999989282,0.45,0.45,3.034844801813446e-130,1.5269638991051184e-14,49.90690778065236
238.0,0.0,49.73432849842743,5.143546587046368e-06,0.0,49.73432849842655,5.143546588219116e-06,49.574876565250726,2.5717732935037628e-06,49.574876565250605,2.5717732935531685e-06,49.57487656525371,2.5717732940984705e-06,49.57487656525369,2.5717732941225055e-06,49.73200119294416,5.143546587072085e-06,49.73200119294244,5.143546588205605e-06,49.57312467240836,2.571773293517798e-06,49.57312467240813,2.5717732935548694e-06,49.573124672411545,2.5717732940928107e-06,49.57312467241151,2.571773294112336e-06,0.45000000002130097,0.4499999999788035,49.73665580391068,49.81381556130464,0.45000000008556873,0.4500000000816369,0.4499999999957352,0.4499999999938223,0.44999999999999996,0.45,4.377431683226692e-130,1.5269638991051184e-14,49.906907780652325
239.0,0.0,49.734328498427345,5.143546587063086e-06,0.0,49.734328498427104,5.143546588177624e-06,49.57487656525301,2.5717732935334606e-06,49.57487656525283,2.571773293542146e-06,49.57487656525255,2.571773294076581e-06,49.57487656525254,2.5717732941015376e-06,49.732001192943756,5.143546587092072e-06,49.732001192943315,5.143546588176749e-06,49.573124672410714,2.5717732935474167e-06,49.57312467241038,2.571773293545339e-06,49.57312467241052,2.5717732940797316e-06,49.57312467241049,2.571773294097272e-06,0.4500000000200887,0.449999999979701,49.73665580391091,49.8138155613048,0.45000000005887997,0.45000000005818896,0.4499999999413159,0.44999999993932993,0.44999999999999996,0.45,3.852443710673769e-131,1.5269638991051184e-14,49.906907780652396
240.0,0.0,49.73432849842741,5.143546587087613e-06,0.0,49.734328498427885,5.143546588147444e-06,49.574876565254655,2.5717732935887354e-06,49.5748765652544,2.5717732935248187e-06,49.574876565251024,2.571773294057223e-06,49.574876565251024,2.571773294079929e-06,49.73200119294348,5.143546587107381e-06,49.732001192944445,5.143546588145507e-06,49.573124672412504,2.5717732935864683e-06,49.57312467241199,2.571773293521023e-06,49.5731246724092,2.571773294064565e-06,49.5731246724092,2.5717732940812385e-06,0.45000000001890317,0.44999999998049767,49.736655803911326,49.8138155613051,0.45000000003870594,0.45000000003361956,0.44999999989431894,0.44999999989251205,0.45,0.45,-2.738273272593631e-130,1.5269638991051184e-14,49.90690778065254
241.0,0.0,49.73432849842784,5.143546587108128e-06,0.0,49.73432849842801,5.143546588115653e-06,49.57487656525556,2.571773293623975e-06,49.57487656525526,2.571773293482067e-06,49.57487656524913,2.5717732940591225e-06,49.57487656524913,2.5717732940805185e-06,49.73200119294408,5.143546587120522e-06,49.732001192944416,5.143546588121971e-06,49.573124672413456,2.571773293633075e-06,49.57312467241286,2.5717732934866425e-06,49.573124672407324,2.5717732940523297e-06,49.573124672407324,2.571773294069011e-06,0.45000000001796414,0.4499999999814541,49.7366558039116,49.81381556130529,0.45000000004766527,0.4500000000363723,0.44999999992983325,0.4499999999281306,0.45,0.45,-5.887522663823905e-133,1.5269638991051184e-14,49.906907780652645
242.0,0.0,49.73432849842774,5.143546587191992e-06,0.0,49.734328498427026,5.143546588043532e-06,49.574876565257206,2.5717732936902295e-06,49.57487656525725,2.571773293544747e-06,49.57487656524889,2.5717732940134335e-06,49.57487656524888,2.57177329402893e-06,49.73200119294441,5.143546587204714e-06,49.73200119294298,5.143546588058406e-06,49.57312467241488,2.5717732936740007e-06,49.57312467241497,2.571773293530364e-06,49.5731246724067,2.571773294022292e-06,49.57312467240667,2.571773294036046e-06,0.45000000001552476,0.44999999998466733,49.73665580391106,49.81381556130491,0.4500000000571056,0.4500000000455281,0.450000000010069,0.4500000000088358,0.45,0.45,1.814725766348384e-133,1.5269638991051184e-14,49.90690778065245
243.0,0.0,49.73432849842776,5.1435465873268095e-06,0.0,49.73432849842645,5.143546587934857e-06,49.57487656525945,2.5717732937357494e-06,49.574876565259565,2.571773293604118e-06,49.57487656524822,2.5717732939555418e-06,49.574876565248196,2.5717732939665786e-06,49.73200119294471,5.143546587332126e-06,49.732001192942114,5.143546587940855e-06,49.573124672417066,2.571773293734304e-06,49.573124672417286,2.5717732935975823e-06,49.573124672405896,2.571773293965296e-06,49.57312467240586,2.571773293975636e-06,0.4500000000112037,0.4499999999891697,49.73665580391079,49.81381556130472,0.450000000048439,0.4500000000379636,0.4500000000288431,0.4500000000279648,0.45,0.45,2.6175434279981908e-133,1.5269638991051184e-14,49.90690778065236
244.0,0.0,49.73432849842771,5.143546587562521e-06,0.0,49.73432849842579,5.143546587732292e-06,49.57487656526262,2.5717732938370474e-06,49.57487656526265,2.5717732937103164e-06,49.57487656524737,2.571773293863656e-06,49.57487656524734,2.5717732938807293e-06,49.732001192944985,5.143546587547241e-06,49.73200119294113,5.143546587739258e-06,49.57312467242027,2.571773293839087e-06,49.57312467242034,2.5717732937077266e-06,49.573124672405015,2.5717732938676757e-06,49.57312467240496,2.571773293871719e-06,0.45000000000324575,0.44999999999709367,49.736655803910445,49.813815561304466,0.4500000000280456,0.4500000000179602,0.45000000003599794,0.45000000003463936,0.45,0.45,2.3036198954849996e-134,1.5269638991051184e-14,49.90690778065223
245.0,0.0,49.734328498427445,5.143546587903851e-06,0.0,49.73432849842452,5.1435465874388085e-06,49.57487656526706,2.571773294010555e-06,49.57487656526698,2.5717732938834284e-06,49.57487656524663,2.5717732937159873e-06,49.57487656524658,2.571773293728606e-06,49.732001192945205,5.143546587892123e-06,49.73200119293935,5.143546587423557e-06,49.57312467242476,2.5717732940132074e-06,49.57312467242462,2.571773293878785e-06,49.57312467240413,2.571773293714329e-06,49.57312467240405,2.5717732937091933e-06,0.4500000000086595,0.4499999999918076,49.73665580390969,49.813815561303926,0.4500000000011108,0.4499999999909941,0.45000000008018093,0.4500000000791765,0.45,0.45,-1.63738688057768e-133,1.5269638991051184e-14,49.90690778065197
246.0,0.0,49.73432849842652,5.1435465883298024e-06,0.0,49.7343284984231,5.143546587024694e-06,49.57487656527164,2.5717732942425064e-06,49.574876565271566,2.571773294104515e-06,49.57487656524686,2.571773293513552e-06,49.57487656524681,2.5717732935053006e-06,49.73200119294451,5.1435465883288715e-06,49.73200119293767,5.143546587032313e-06,49.573124672429394,2.571773294237601e-06,49.57312467242926,2.5717732940913898e-06,49.573124672404084,2.571773293524641e-06,49.573124672403985,2.5717732935077222e-06,0.4500000000240295,0.4499999999767358,49.73665580390852,49.81381556130311,0.4499999999627433,0.4499999999517621,0.45000000015817115,0.45000000015751446,0.45,0.45,-3.520522390999733e-136,1.5269638991051184e-14,49.90690778065155
247.0,0.0,49.734328498424745,5.143546588323075e-06,0.0,49.73432849842546,5.143546587033586e-06,49.57487656526771,2.571773294232474e-06,49.574876565267814,2.571773294102199e-06,49.57487656525058,2.5717732935192207e-06,49.574876565250584,2.5717732935094684e-06,49.73200119294068,5.143546588318206e-06,49.73200119294211,5.143546587031946e-06,49.57312467242569,2.5717732942202218e-06,49.5731246724259,2.571773294098063e-06,49.573124672408134,2.5717732935235702e-06,49.573124672408156,2.5717732935083723e-06,0.4500000000232788,0.44999999997655116,49.73665580390882,49.813815561303315,0.4499999999073153,0.44999999989694806,0.4500000000417917,0.45000000004101554,0.45,0.45,1.0851393801351664e-136,1.5269638991051184e-14,49.90690778065166
248.0,0.0,49.73432849842429,5.143546588267552e-06,0.0,49.73432849842583,5.14354658707504e-06,49.57487656526369,2.5717732941823365e-06,49.57487656526385,2.5717732940762643e-06,49.574876565253625,2.5717732935325564e-06,49.57487656525364,2.571773293536043e-06,49.73200119293982,5.143546588272994e-06,49.732001192942896,5.143546587079169e-06,49.57312467242172,2.5717732941834495e-06,49.57312467242202,2.571773294089204e-06,49.573124672411296,2.5717732935456045e-06,49.57312467241134,2.571773293533141e-06,0.4500000000214866,0.44999999997827306,49.73665580390877,49.81381556130329,0.44999999990989414,0.4499999999014529,0.45000000002403245,0.450000000023755,0.45,0.45,1.5651948661368954e-136,1.5269638991051184e-14,49.90690778065164
249.0,0.0,49.73432849842455,5.143546588202032e-06,0.0,49.73432849842515,5.1435465871257985e-06,49.57487656526019,2.571773294142087e-06,49.57487656526032,2.571773294080718e-06,49.574876565255806,2.5717732935807848e-06,49.57487656525582,2.5717732935755844e-06,49.73200119294055,5.143546588222815e-06,49.732001192941745,5.143546587136898e-06,49.57312467241815,2.5717732941427877e-06,49.573124672418416,2.5717732940800327e-06,49.573124672413485,2.571773293572765e-06,49.57312467241351,2.571773293564115e-06,0.45000000001955115,0.44999999998055135,49.736655803908555,49.813815561303144,0.4499999999385997,0.4499999999337159,0.4500000000514585,0.4500000000510446,0.45,0.45,1.3774801194803017e-137,1.5269638991051184e-14,49.90690778065157
250.0,0.0,49.73432849842494,5.143546588195465e-06,0.0,49.73432849842436,5.143546587162608e-06,49.57487656525777,2.571773294111646e-06,49.57487656525788,2.571773294069424e-06,49.57487656525696,2.571773293590984e-06,49.57487656525696,2.571773293588614e-06,49.73200119294152,5.1435465881975475e-06,49.73200119294035,5.143546587170446e-06,49.57312467241564,2.571773294112781e-06,49.57312467241585,2.5717732940843323e-06,49.57312467241462,2.5717732935882696e-06,49.57312467241463,2.5717732935824246e-06,0.45000000001891693,0.4499999999814891,49.736655803908356,49.813815561303,0.44999999996354395,0.44999999996018397,0.4500000000695101,0.4500000000693212,0.44999999999999996,0.45,-9.790972374888523e-137,1.5269638991051184e-14,49.90690778065151
251.0,0.0,49.73432849842462,5.14354658822577e-06,0.0,49.73432849842436,5.143546587152949e-06,49.57487656525684,2.571773294101194e-06,49.57487656525693,2.5717732941107305e-06,49.57487656525698,2.5717732935864353e-06,49.57487656525697,2.571773293589663e-06,49.73200119294105,5.143546588209613e-06,49.7320011929405,5.143546587161658e-06,49.573124672414664,2.571773294102472e-06,49.57312467241487,2.5717732941076054e-06,49.573124672414735,2.5717732935931574e-06,49.573124672414714,2.571773293586845e-06,0.450000000019517,0.4499999999806408,49.7366558039082,49.81381556130286,0.4499999999548866,0.44999999995412765,0.4500000000442752,0.4500000000440182,0.45000000000014406,0.45,-1.5187170977070425e-139,1.5269638991055727e-14,49.90690778065144
252.0,0.0,49.73432849842566,5.1435465881608405e-06,0.0,49.73432849842658,5.143546587152423e-06,49.57487656525538,2.571773294078082e-06,49.57487656525539,2.571773294105501e-06,49.57487656526206,2.5717732933049248e-06,49.574876565261945,2.5717732934256197e-06,49.73200119294149,5.143546588162217e-06,49.732001192943315,5.143546587156936e-06,49.57312467241328,2.5717732940744233e-06,49.573124672413314,2.571773294087976e-06,49.57312467241948,2.5717732937131146e-06,49.57312467241932,2.571773293699689e-06,0.45000000002049767,0.44999999998395535,49.736655803909834,49.813815561304104,0.44999999995527207,0.4499999999530899,0.45000000010472063,0.45000000009511587,0.44999999999963136,0.45,8.531964041048868e-140,1.5269638991037877e-14,49.90690778065205
253.0,0.0,49.73432849842477,5.143546588026153e-06,0.0,49.73432849842602,5.143546587354289e-06,49.574876565252666,2.5717732939876634e-06,49.5748765652527,2.5717732940142026e-06,49.57487656526196,2.5717732934026046e-06,49.57487656526202,2.571773293076579e-06,49.732001192940444,5.143546588002709e-06,49.732001192942924,5.14354658735278e-06,49.573124672410515,2.5717732939909507e-06,49.57312467241058,2.5717732940114815e-06,49.573124672419844,2.5717732936863454e-06,49.57312467241977,2.571773293654945e-06,0.4500000000095982,0.4499999999852516,49.73665580390911,49.81381556130364,0.4499999999863626,0.4499999999842505,0.4499999999634586,0.44999999993751344,0.44999999999917656,0.45,-5.875751843189839e-140,1.5269638991027202e-14,49.90690778065183
254.0,0.0,49.73432849842368,5.143546587856951e-06,0.0,49.73432849842433,5.143546587508265e-06,49.574876565251394,2.5717732939364636e-06,49.57487656525141,2.571773293942399e-06,49.57487656526045,2.571773293789164e-06,49.57487656526043,2.571773293609974e-06,49.73200119293965,5.143546587867921e-06,49.732001192940956,5.143546587514223e-06,49.573124672409214,2.5717732939221653e-06,49.573124672409214,2.5717732939454837e-06,49.573124672418544,2.571773293775504e-06,49.57312467241845,2.5717732936977287e-06,0.45000000000386814,0.4499999999912327,49.736655803907695,49.813815561302434,0.4499999999950758,0.4499999999946034,0.44999999999355267,0.4499999999792925,0.45000000000048396,0.45,-4.015017531896989e-143,1.526963899106823e-14,49.90690778065122
255.0,0.0,49.7343284984245,5.143546587824856e-06,0.0,49.734328498424524,5.143546587532954e-06,49.57487656525171,2.57177329390973e-06,49.574876565251685,2.5717732939122525e-06,49.57487656526159,2.571773293661856e-06,49.57487656526134,2.571773293871992e-06,49.732001192940785,5.1435465878303545e-06,49.732001192940835,5.143546587525179e-06,49.573124672409506,2.5717732939057235e-06,49.57312467240945,2.57177329392463e-06,49.57312467241933,2.571773293882252e-06,49.57312467241905,2.5717732937842056e-06,0.45000000000663526,0.4499999999960576,49.736655803908214,49.813815561302754,0.44999999999089596,0.44999999999069523,0.450000000089857,0.4500000000731344,0.45000000000088414,0.45,1.2131707128605773e-142,1.5269638991077992e-14,49.90690778065137
256.0,0.0,49.73432849842378,5.143546587781787e-06,0.0,49.734328498423714,5.1435465875906595e-06,49.57487656525197,2.5717732938847573e-06,49.57487656525195,2.5717732938813192e-06,49.57487656525918,2.5717732935355096e-06,49.574876565258855,2.571773293625395e-06,49.73200119294011,5.1435465877862775e-06,49.73200119293999,5.14354658759246e-06,49.573124672409755,2.571773293886566e-06,49.5731246724097,2.5717732938994585e-06,49.573124672417094,2.5717732938677426e-06,49.57312467241658,2.5717732937369094e-06,0.4500000000027885,0.4499999999958624,49.73665580390745,49.813815561302164,0.4499999999999963,0.44999999999972273,0.45000000002289325,0.4500000000157402,0.45000000000115126,0.45,6.779682803524461e-143,1.5269638991087998e-14,49.90690778065108
257.0,0.0,49.73432849842212,5.143546587730714e-06,0.0,49.73432849842218,5.143546587671159e-06,49.57487656525247,2.571773293867913e-06,49.574876565252445,2.571773293880134e-06,49.574876565255366,2.5717732935398222e-06,49.574876565254826,2.5717732933418456e-06,49.732001192938384,5.143546587747478e-06,49.732001192938526,5.143546587669482e-06,49.57312467241021,2.5717732938699758e-06,49.57312467241018,2.5717732938774436e-06,49.57312467241372,2.5717732938453834e-06,49.57312467241266,2.5717732936060644e-06,0.4499999999950569,0.44999999999289886,49.73665580390584,49.81381556130085,0.4500000000150407,0.45000000001406815,0.4499999999200657,0.4499999999043105,0.45000000000213136,0.45,-4.262835424325858e-143,1.5269638991122982e-14,49.90690778065042
258.0,0.0,49.7343284984201,5.143546587734927e-06,0.0,49.73432849842019,5.143546587719009e-06,49.57487656525342,2.57177329386557e-06,49.57487656525342,2.5717732938691334e-06,49.57487656525223,2.5717732939046474e-06,49.57487656525113,2.571773293523055e-06,49.732001192936394,5.143546587726642e-06,49.73200119293657,5.143546587711148e-06,49.57312467241111,2.571773293861953e-06,49.5731246724111,2.5717732938646246e-06,49.573124672411055,2.571773293927147e-06,49.573124672408916,2.5717732934430953e-06,0.44999999998808277,0.4499999999875058,49.73665580390381,49.81381556129897,0.4500000000275456,0.4500000000272618,0.449999999887596,0.44999999985722894,0.4500000000046704,0.45,-5.187592472130082e-143,1.5269638991207687e-14,49.90690778064948
259.0,0.0,49.73432849842103,5.1435465877150615e-06,0.0,49.73432849842105,5.143546587656565e-06,49.57487656525421,2.5717732938684935e-06,49.57487656525421,2.571773293863587e-06,49.57487656525377,2.5717732941402072e-06,49.57487656525348,2.5717732935525616e-06,49.7320011929373,5.1435465877372825e-06,49.73200119293735,5.14354658766076e-06,49.573124672411986,2.571773293868004e-06,49.57312467241198,2.571773293869293e-06,49.57312467241192,2.5717732941120133e-06,49.57312467241135,2.5717732935087836e-06,0.4500000000031466,0.45000000000102686,49.736655803904746,49.81381556129962,0.44999999999313295,0.4499999999927425,0.45000000000685386,0.44999999996008916,0.4500000000051269,0.45,-2.400797387204748e-146,1.5269638991211442e-14,49.90690778064981
260.0,0.0,49.73432849842213,5.143546587726594e-06,0.0,49.734328498422066,5.143546587620966e-06,49.57487656525464,2.571773293873106e-06,49.57487656525464,2.571773293866984e-06,49.57487656525476,2.5717732941146196e-06,49.574876565255146,2.5717732934088362e-06,49.7320011929384,5.143546587747133e-06,49.7320011929383,5.143546587625253e-06,49.573124672412476,2.5717732938729035e-06,49.573124672412476,2.571773293873355e-06,49.573124672412405,2.5717732941676206e-06,49.57312467241307,2.571773293580591e-06,0.4500000000097668,0.450000000005939,49.73665580390584,49.81381556130051,0.44999999997847917,0.449999999977992,0.4500000000615992,0.450000000005433,0.45000000000450396,0.45,7.254207550643358e-146,1.526963899118756e-14,49.90690778065026
261.0,0.0,49.73432849842192,5.143546587767173e-06,0.0,49.73432849842164,5.143546587604909e-06,49.57487656525529,2.571773293884689e-06,49.57487656525528,2.5717732938787244e-06,49.57487656525393,2.5717732941181247e-06,49.57487656525406,2.571773293440734e-06,49.73200119293834,5.143546587766579e-06,49.7320011929378,5.143546587598583e-06,49.5731246724131,2.571773293883949e-06,49.573124672413094,2.5717732938823954e-06,49.57312467241165,2.571773294144527e-06,49.57312467241186,2.5717732935354685e-06,0.45000000000201795,0.44999999999613777,49.73665580390549,49.81381556130011,0.4499999999928582,0.4499999999923834,0.4500000000479434,0.4499999999940365,0.45000000000525375,0.45,4.053941085185501e-146,1.5269638991217797e-14,49.90690778065006
262.0,0.0,49.73432849842088,5.143546587819787e-06,0.0,49.734328498420275,5.143546587524101e-06,49.57487656525636,2.5717732939163665e-06,49.57487656525634,2.5717732939113093e-06,49.57487656525236,2.57177329413208e-06,49.57487656525181,2.5717732934482567e-06,49.73200119293754,5.143546587818946e-06,49.73200119293633,5.143546587536277e-06,49.57312467241411,2.571773293912152e-06,49.573124672414075,2.5717732939059243e-06,49.57312467241046,2.5717732941132703e-06,49.57312467240938,2.571773293404481e-06,0.4499999999916882,0.44999999998097334,49.73665580390422,49.813815561298775,0.45000000000936247,0.4500000000089599,0.4500000000214333,0.4499999999670146,0.4500000000076439,0.45,-2.5489812303510865e-146,1.5269638991302726e-14,49.90690778064939
263.0,0.0,49.734328498419515,5.143546587942812e-06,0.0,49.73432849841847,5.143546587399774e-06,49.57487656525807,2.571773293971245e-06,49.574876565258045,2.5717732939471905e-06,49.574876565251145,2.5717732941578755e-06,49.574876565250015,2.57177329326144e-06,49.732001192936465,5.143546587928455e-06,49.73200119293437,5.143546587394165e-06,49.573124672415815,2.5717732939701993e-06,49.57312467241574,2.5717732939556066e-06,49.57312467240955,2.5717732941419885e-06,49.57312467240732,2.5717732932196573e-06,0.44999999999001983,0.44999999997034157,49.73665580390257,49.81381556129689,0.4500000000018817,0.4499999999999674,0.4500000000372182,0.4499999999658798,0.45000000001194224,0.45,-3.1019438427391097e-146,1.5269638991442903e-14,49.90690778064845
264.0,0.0,49.73432849841969,5.143546587975323e-06,0.0,49.73432849841949,5.143546587335399e-06,49.57487656525808,2.5717732939871526e-06,49.57487656525807,2.571773293967429e-06,49.57487656525116,2.5717732941503763e-06,49.57487656525117,2.5717732931790523e-06,49.73200119293608,5.143546587980393e-06,49.73200119293567,5.143546587333267e-06,49.573124672415965,2.571773293999503e-06,49.57312467241594,2.5717732939814995e-06,49.57312467240895,2.5717732941512695e-06,49.57312467240896,2.5717732931867416e-06,0.4500000000188819,0.44999999999569257,49.736655803903304,49.813815561297545,0.4499999999584938,0.4499999999569243,0.4500000000623425,0.44999999998504453,0.4500000000116915,0.45,-1.4355886483119684e-149,1.526963899141481e-14,49.90690778064877
265.0,0.0,49.73432849842058,5.143546587961381e-06,0.0,49.73432849842101,5.143546587354821e-06,49.57487656525682,2.571773293982458e-06,49.57487656525683,2.5717732939748414e-06,49.574876565251756,2.5717732940885e-06,49.57487656525269,2.57177329326912e-06,49.73200119293657,5.143546587969452e-06,49.73200119293744,5.1435465873528744e-06,49.57312467241477,2.5717732939943956e-06,49.5731246724148,2.5717732939776074e-06,49.57312467240907,2.5717732940864253e-06,49.57312467241093,2.5717732932655055e-06,0.45000000002832397,0.45000000000634377,49.73665580390458,49.81381556129889,0.44999999995002393,0.44999999994941775,0.4500000000571006,0.44999999999189433,0.4500000000092505,0.45,4.337749690074138e-149,1.5269638991330377e-14,49.90690778064944
266.0,0.0,49.734328498421014,5.143546587954716e-06,0.0,49.73432849842131,5.143546587376357e-06,49.5748765652559,2.5717732939893007e-06,49.57487656525591,2.5717732939704127e-06,49.57487656525245,2.5717732939808456e-06,49.57487656525356,2.5717732933703835e-06,49.73200119293712,5.143546587961427e-06,49.73200119293773,5.1435465873575916e-06,49.5731246724138,2.5717732939887073e-06,49.573124672413826,2.571773293973173e-06,49.57312467240967,2.5717732939850427e-06,49.573124672411886,2.571773293368381e-06,0.4500000000156559,0.44999999999469764,49.73665580390491,49.813815561299194,0.4499999999712751,0.44999999996977186,0.45000000004751284,0.44999999999893225,0.4500000000085207,0.45,2.424107962403914e-149,1.526963899131644e-14,49.90690778064959
267.0,0.0,49.73432849842065,5.1435465879749295e-06,0.0,49.734328498420574,5.143546587335149e-06,49.57487656525571,2.5717732939910862e-06,49.57487656525571,2.5717732939773605e-06,49.574876565252836,2.5717732938271227e-06,49.5748765652539,2.5717732935020492e-06,49.73200119293707,5.143546587963053e-06,49.73200119293688,5.1435465873434275e-06,49.57312467241348,2.5717732939871293e-06,49.573124672413485,2.5717732939725117e-06,49.57312467241009,2.571773293833594e-06,49.57312467241222,2.5717732935013576e-06,0.4499999999987331,0.4499999999755492,49.736655803904256,49.813815561298455,0.45000000000168916,0.4500000000005966,0.4500000000334975,0.45000000000762796,0.4500000000098353,0.45,-1.5241969535807926e-149,1.5269638991371303e-14,49.90690778064923
268.0,0.0,49.734328498419174,5.143546588011471e-06,0.0,49.73432849841888,5.143546587332178e-06,49.57487656525662,2.5717732939912497e-06,49.574876565256616,2.5717732939788386e-06,49.5748765652525,2.5717732936270446e-06,49.57487656525383,2.571773293683325e-06,49.73200119293576,5.1435465879792545e-06,49.73200119293516,5.143546587305189e-06,49.57312467241424,2.571773293994113e-06,49.573124672414224,2.5717732939794577e-06,49.57312467240965,2.5717732936175917e-06,49.573124672412305,2.5717732936706672e-06,0.4499999999918602,0.44999999996724444,49.73665580390261,49.81381556129664,0.4500000000230987,0.45000000002211116,0.45000000001945123,0.45000000001497237,0.4500000000135274,0.45,-1.8548481801381675e-149,1.5269638991493264e-14,49.906907780648325
269.0,0.0,49.73432849841965,5.14354658797e-06,0.0,49.73432849841987,5.143546587345963e-06,49.57487656525652,2.571773293983289e-06,49.574876565256524,2.571773293969371e-06,49.57487656525381,2.571773293523538e-06,49.57487656525431,2.5717732937933176e-06,49.73200119293582,5.143546587959238e-06,49.73200119293625,5.1435465873291075e-06,49.57312467241432,2.571773293985911e-06,49.57312467241433,2.5717732939726434e-06,49.57312467241136,2.571773293534645e-06,49.573124672412376,2.5717732937925934e-06,0.45000000002056084,0.44999999999794726,49.73665580390349,49.813815561297524,0.4499999999645505,0.4499999999634428,0.4500000000295326,0.45000000000806334,0.45000000001261753,0.45,-8.583972262803916e-153,1.5269638991442566e-14,49.906907780648766
