time,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg,PV1__v_mm3_s,PV2__v_mm3_s,V1__v_mm3_s,V2__v_mm3_s,PV1__R_constriction,PV2__R_constriction,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__q_C
493.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133163e-06,3.3394837369564622e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
494.0,0.4500000306457475,0.44999998924627016,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133256e-06,3.3394837369564525e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
495.0,0.4500000306457475,0.44999998924627016,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713314e-06,3.339483736956465e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
496.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713314e-06,3.339483736956465e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
497.0,0.4500000306457476,0.44999998924627027,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133184e-06,3.339483736956461e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
498.0,0.4500000306457476,0.44999998924627027,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133184e-06,3.339483736956161e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
499.0,0.45000003064616756,0.44999998924585033,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713328e-06,3.3394837369561497e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
500.0,0.45000003064616756,0.44999998924585033,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133646e-06,3.3394837369561133e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
501.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133214e-06,3.3394837369564525e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
502.0,0.4500000306465875,0.4499999892454303,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713287e-06,3.33948373695649e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
503.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132926e-06,3.3394837369564864e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
504.0,0.4500000306457476,0.44999998924627027,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133036e-06,3.3394837369564732e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
505.0,0.45000003064574756,0.4499999892462702,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713297e-06,3.3394837369561823e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
506.0,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713241e-06,3.339483736956538e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
507.0,0.45000003064658745,0.4499999892454302,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787132074e-06,3.339483736956572e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
508.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787132015e-06,3.3394837369565774e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
509.0,0.4500000306457476,0.44999998924627027,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713227e-06,3.3394837369565516e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
510.0,0.4500000306457476,0.44999998924627027,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132854e-06,3.339483736956194e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
511.0,0.45000003064574756,0.4499999892462702,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133184e-06,3.339483736956461e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
512.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713328e-06,3.3394837369564495e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
513.0,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133383e-06,3.3394837369564415e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
514.0,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133455e-06,3.3394837369564334e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
515.0,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133506e-06,3.3394837369561277e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
516.0,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133574e-06,3.3394837369564224e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
517.0,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787133633e-06,3.339483736956417e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
518.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713367e-06,3.3394837369561133e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
519.0,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787133692e-06,3.33948373695611e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
520.0,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133718e-06,3.3394837369561073e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
521.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133116e-06,3.339483736956465e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
522.0,0.4500000306465875,0.4499999892454303,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787132786e-06,3.3394837369565008e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
523.0,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132854e-06,3.339483736956494e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
524.0,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713298e-06,3.3394837369561793e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
525.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132917e-06,3.3394837369561903e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
526.0,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713287e-06,3.339483736956493e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
527.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787133023e-06,3.339483736956478e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
528.0,0.45000003064616745,0.4499999892458502,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787133146e-06,3.3394837369561653e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
529.0,0.4500000306465874,0.44999998924543017,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787133256e-06,3.339483736956153e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
530.0,0.45000003064616734,0.4499999892458501,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133345e-06,3.339483736956146e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
531.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132807e-06,3.3394837369564987e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
532.0,0.4500000306465876,0.4499999892454304,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787132515e-06,3.339483736956528e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
533.0,0.4500000306461676,0.4499999892458504,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132604e-06,3.339483736956518e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
534.0,0.4500000306457476,0.44999998924627027,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132786e-06,3.3394837369562018e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
535.0,0.4500000306457476,0.44999998924627027,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132714e-06,3.339483736956208e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
536.0,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132714e-06,3.339483736956509e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
537.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713289e-06,3.3394837369564927e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
538.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787133036e-06,3.3394837369561764e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
539.0,0.4500000306465875,0.4499999892454303,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787133163e-06,3.339483736956163e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
540.0,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133256e-06,3.339483736956153e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
541.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132714e-06,3.3394837369565054e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
542.0,0.4500000306465875,0.4499999892454303,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713244e-06,3.3394837369565334e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
543.0,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132557e-06,3.3394837369565245e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
544.0,0.4500000306457476,0.44999998924627027,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713275e-06,3.3394837369562056e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
545.0,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132697e-06,3.3394837369562115e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
546.0,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132697e-06,3.3394837369565114e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
547.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713287e-06,3.339483736956494e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
548.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787133006e-06,3.339483736956179e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
549.0,0.4500000306465875,0.4499999892454303,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713314e-06,3.3394837369561653e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
550.0,0.4500000306461674,0.44999998924585016,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133256e-06,3.339483736956153e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
551.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132697e-06,3.3394837369565063e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
552.0,0.4500000306465876,0.4499999892454304,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713244e-06,3.3394837369565347e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
553.0,0.45000003064616756,0.44999998924585033,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132557e-06,3.339483736956526e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
554.0,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132714e-06,3.339483736956206e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
555.0,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713267e-06,3.3394837369562115e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
556.0,0.4500000306457476,0.44999998924627027,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132684e-06,3.3394837369565114e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
557.0,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787132862e-06,3.339483736956494e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
558.0,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787133006e-06,3.339483736956179e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
559.0,0.4500000306465875,0.4499999892454303,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713314e-06,3.3394837369561653e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
560.0,0.4500000306457477,0.4499999892462703,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133256e-06,3.339483736956153e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
561.0,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713289e-06,3.33948373695649e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
562.0,0.4500000306465875,0.4499999892454303,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787132384e-06,3.3394837369565406e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
563.0,0.4500000306465875,0.4499999892454303,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713195e-06,3.3394837369565838e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
564.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713159e-06,3.3394837369566236e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
565.0,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713127e-06,3.339483736956354e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
566.0,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787130863e-06,3.339483736956693e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
567.0,0.45000003064658756,0.44999998924543033,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713079e-06,3.3394837369567e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
568.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713103e-06,3.339483736956676e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
569.0,0.45000003064616745,0.4499999892458502,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713143e-06,3.339483736956636e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
570.0,0.4500000306457475,0.44999998924627016,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787131833e-06,3.339483736956296e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
571.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713157e-06,3.339483736956619e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
572.0,0.4500000306465875,0.4499999892454303,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713141e-06,3.339483736956638e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
573.0,0.4500000306457476,0.44999998924627027,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787131537e-06,3.3394837369566236e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
574.0,0.4500000306457476,0.44999998924627027,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787131867e-06,3.3394837369565914e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
575.0,0.4500000306457476,0.44999998924627027,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713222e-06,3.3394837369562573e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
576.0,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713191e-06,3.339483736956587e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
577.0,0.45000003064658756,0.44999998924543033,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787131685e-06,3.3394837369566113e-06,0.0,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
