time,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__q_C,VV_junc1__RBC_volume,VV_junc1__q_C,VV_junc1__q_C_d,PV1__H_link_R,PV1__H_link_L,PV1__H_down,PV1__q_C,PV2__H_link_R,PV2__H_link_L,PV2__H_down,PV2__q_C,V1__H_link_R,V1__H_link_L,V1__H_down,V1__RBC_volume,V1__q_C,V2__H_link_R,V2__H_link_L,V2__H_down,V2__RBC_volume,V2__q_C,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg
265.0,-4.37e-321,0.45,0.4500000099460102,3.3326558224967844e-18,5.0893802158016656e-17,2.7729766184682462e-18,2.7701347174924792e-18,0.4506690161987438,0.45000003064628835,0.4506690161987437,1.6625129003478993e-19,0.450669084813096,0.4499999892456296,0.45066908481309603,1.66251290034966e-19,0.45,0.4506690161987437,0.4506690161987736,1.0708375882790111e-14,2.770768923716515e-18,0.45,0.450669084813096,0.45066908481305834,1.0708377513138751e-14,2.770768923722384e-18,0.45000003064612004,0.4499999892458028,49.93955921448604,49.879118428972085,49.82902190915039,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983
266.0,-2.727e-321,0.45,0.4500000099460106,3.3326558224967844e-18,5.0893802158019004e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619877275,0.45000003064599675,0.45066901619877286,1.6625129003478993e-19,0.45066908481306345,0.4499999892459563,0.45066908481306334,1.66251290034966e-19,0.45,0.4506690161987728,0.4506690161987709,1.0708375882790114e-14,2.770768923716515e-18,0.45,0.4506690848130634,0.4506690848130622,1.070837751313876e-14,2.770768923722384e-18,0.4500000306461408,0.4499999892458236,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983
267.0,1.18e-321,0.45,0.4500000099460114,3.332655822496785e-18,5.089380215802333e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987974,0.4500000306457518,0.4506690161987974,1.6625129003478993e-19,0.45066908481302953,0.44999998924629425,0.4506690848130295,1.6625129003496603e-19,0.45,0.4506690161987974,0.4506690161987735,1.0708375882790228e-14,2.770768923716515e-18,0.45,0.45066908481302953,0.45066908481305923,1.0708377513138633e-14,2.770768923722384e-18,0.45000003064659905,0.4499999892454418,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983
268.0,1.9e-322,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022104e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619876426,0.4500000306460841,0.45066901619876415,1.6625129003478995e-19,0.45066908481306467,0.4499999892459421,0.45066908481306467,1.6625129003496603e-19,0.45,0.4506690161987642,0.4506690161987732,1.070837588279015e-14,2.770768923716515e-18,0.45,0.4506690848130647,0.45066908481305906,1.0708377513138705e-14,2.770768923722384e-18,0.4500000306461682,0.449999989245851,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983
269.0,-3.12e-321,0.45,0.45000000994601047,3.3326558224967844e-18,5.089380215801807e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619871985,0.45000003064652766,0.4506690161987198,1.6625129003478995e-19,0.45066908481311685,0.4499999892454203,0.45066908481311685,1.66251290034966e-19,0.45,0.45066901619871985,0.4506690161987701,1.0708375882789985e-14,2.770768923716515e-18,0.45,0.4506690848131169,0.45066908481306217,1.070837751313888e-14,2.770768923722384e-18,0.4500000306457126,0.44999998924623524,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983
270.0,-6.12e-321,0.45,0.4500000099460098,3.3326558224967844e-18,5.0893802158013993e-17,2.772976618468246e-18,2.770134717492479e-18,0.45066901619871086,0.4500000306466164,0.4506690161987109,1.6625129003478995e-19,0.45066908481313406,0.44999998924524925,0.45066908481313406,1.66251290034966e-19,0.45,0.4506690161987109,0.4506690161987641,1.0708375882789832e-14,2.770768923716515e-18,0.45,0.45066908481313406,0.45066908481306883,1.0708377513139054e-14,2.770768923722384e-18,0.45000003064567656,0.4499999892461992,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983
271.0,-4.585e-321,0.45,0.45000000994601014,3.3326558224967844e-18,5.089380215801537e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987726,0.4500000306459968,0.4506690161987728,1.6625129003478995e-19,0.45066908481307005,0.4499999892458914,0.4506690848130699,1.66251290034966e-19,0.45,0.4506690161987727,0.4506690161987565,1.0708375882789802e-14,2.770768923716515e-18,0.45,0.45066908481306994,0.45066908481307777,1.0708377513139109e-14,2.770768923722384e-18,0.4500000306456887,0.4499999892462114,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983
272.0,1.59e-321,0.45,0.4500000099460116,3.332655822496785e-18,5.089380215802448e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619880767,0.45000003064564853,0.4506690161988077,1.6625129003478993e-19,0.45066908481301726,0.4499999892464169,0.45066908481301726,1.6625129003496603e-19,0.45,0.45066901619880767,0.45066901619875843,1.0708375882789925e-14,2.770768923716515e-18,0.45,0.4506690848130173,0.45066908481307566,1.0708377513138965e-14,2.770768923722384e-18,0.45000003064660926,0.44999998924545204,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983
273.0,6.97e-322,0.45,0.45000000994601136,3.332655822496785e-18,5.0893802158023404e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619881783,0.45000003064554794,0.45066901619881783,1.6625129003478993e-19,0.45066908481300944,0.4499999892464943,0.4506690848130095,1.6625129003496603e-19,0.45,0.45066901619881783,0.4506690161987651,1.070837588279009e-14,2.770768923716515e-18,0.45,0.4506690848130095,0.45066908481306867,1.0708377513138797e-14,2.770768923722384e-18,0.4500000306465997,0.4499999892454425,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983
274.0,-3.24e-321,0.45,0.45000000994601047,3.3326558224967844e-18,5.089380215801817e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619880406,0.45000003064568594,0.450669016198804,1.6625129003478993e-19,0.45066908481303386,0.44999998924624957,0.45066908481303397,1.6625129003496603e-19,0.45,0.450669016198804,0.4506690161987731,1.0708375882790231e-14,2.770768923716515e-18,0.45,0.4506690848130339,0.45066908481306067,1.0708377513138667e-14,2.7707689237223844e-18,0.4500000306465534,0.4499999892453962,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984
275.0,-6.22e-321,0.45,0.4500000099460098,3.3326558224967844e-18,5.089380215801481e-17,2.7729766184682462e-18,2.7701347174924784e-18,0.4506690161987673,0.45000003064605365,0.45066901619876726,1.6625129003478995e-19,0.450669084813078,0.4499999892458082,0.4506690848130781,1.66251290034966e-19,0.45,0.45066901619876726,0.45066901619877875,1.070837588279027e-14,2.770768923716515e-18,0.45,0.45066908481307805,0.45066908481305556,1.0708377513138644e-14,2.770768923722384e-18,0.4500000306456838,0.44999998924620643,49.93955921448604,49.879118428972085,49.82902190915038,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983
276.0,-2.49e-321,0.45,0.45000000994601064,3.3326558224967844e-18,5.08938021580199e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987584,0.4500000306461406,0.4506690161987585,1.6625129003478995e-19,0.4506690848130768,0.4499999892458231,0.4506690848130767,1.66251290034966e-19,0.45,0.45066901619875843,0.45066901619877553,1.0708375882790183e-14,2.770768923716515e-18,0.45,0.45066908481307677,0.45066908481305984,1.070837751313874e-14,2.7707689237223844e-18,0.45000003064572874,0.4499999892462514,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984
277.0,1.507e-321,0.45,0.4500000099460115,3.332655822496785e-18,5.089380215802324e-17,2.7729766184682462e-18,2.7701347174924792e-18,0.4506690161988247,0.4500000306454763,0.4506690161988248,1.6625129003478993e-19,0.4506690848130019,0.44999998924657264,0.4506690848130018,1.6625129003496603e-19,0.45,0.4506690161988248,0.45066901619877303,1.0708375882790278e-14,2.770768923716515e-18,0.45,0.45066908481300183,0.4506690848130617,1.0708377513138628e-14,2.7707689237223844e-18,0.4500000306465982,0.449999989245441,49.939559214486046,49.879118428972085,49.82902190915039,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984
278.0,-1.05e-321,0.45,0.45000000994601097,3.332655822496785e-18,5.089380215802119e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987628,0.450000030646101,0.45066901619876254,1.6625129003478995e-19,0.45066908481306905,0.4499999892458953,0.45066908481306933,1.66251290034966e-19,0.45,0.4506690161987627,0.4506690161987819,1.0708375882790335e-14,2.770768923716515e-18,0.45,0.45066908481306917,0.450669084813052,1.0708377513138557e-14,2.770768923722384e-18,0.4500000306457402,0.44999998924626283,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983
279.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987939,0.4500000306457853,0.45066901619879396,1.6625129003478993e-19,0.4506690848130358,0.44999998924623225,0.45066908481303575,1.6625129003496603e-19,0.45,0.45066901619879396,0.4506690161987805,1.0708375882790373e-14,2.770768923716515e-18,0.45,0.4506690848130358,0.4506690848130527,1.0708377513138505e-14,2.7707689237223844e-18,0.45000003064658745,0.4499999892454302,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984
280.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802205e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161988037,0.4500000306456882,0.4506690161988037,1.6625129003478993e-19,0.4506690848130259,0.44999998924632995,0.4506690848130259,1.66251290034966e-19,0.45,0.45066901619880373,0.4506690161987811,1.0708375882790408e-14,2.770768923716515e-18,0.45,0.450669084813026,0.4506690848130516,1.0708377513138459e-14,2.7707689237223844e-18,0.4500000306461677,0.4499999892458505,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
281.0,5e-324,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987774,0.45000003064595195,0.45066901619877736,1.6625129003478993e-19,0.45066908481305223,0.44999998924606616,0.4506690848130523,1.6625129003496603e-19,0.45,0.4506690161987774,0.45066901619878236,1.0708375882790384e-14,2.770768923716515e-18,0.45,0.4506690848130523,0.45066908481304996,1.0708377513138473e-14,2.7707689237223844e-18,0.4500000306465875,0.4499999892454303,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984
282.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158021987e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619873967,0.4500000306463302,0.45066901619873956,1.6625129003478995e-19,0.4506690848130901,0.44999998924568746,0.45066908481309015,1.6625129003496603e-19,0.45,0.4506690161987396,0.45066901619878175,1.07083758827903e-14,2.770768923716515e-18,0.45,0.45066908481309015,0.45066908481305024,1.0708377513138549e-14,2.7707689237223844e-18,0.45000003064616717,0.44999998924584994,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984
283.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158021987e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987149,0.45000003064657684,0.4506690161987149,1.6625129003478995e-19,0.45066908481311485,0.44999998924544043,0.4506690848131149,1.66251290034966e-19,0.45,0.4506690161987149,0.4506690161987767,1.0708375882790155e-14,2.770768923716515e-18,0.45,0.4506690848131149,0.450669084813055,1.0708377513138686e-14,2.770768923722384e-18,0.45000003064574723,0.4499999892462699,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983
284.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619878974,0.4500000306458264,0.45066901619878985,1.6625129003478993e-19,0.45066908481304,0.4499999892461912,0.4506690848130399,1.66251290034966e-19,0.45,0.4506690161987898,0.4506690161987719,1.0708375882790182e-14,2.770768923716515e-18,0.45,0.45066908481303997,0.45066908481305945,1.0708377513138655e-14,2.7707689237223844e-18,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
285.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022036e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619881655,0.4500000306455589,0.4506690161988166,1.6625129003478993e-19,0.4506690848130132,0.4499999892464591,0.4506690848130131,1.6625129003496603e-19,0.45,0.4506690161988166,0.4506690161987726,1.0708375882790232e-14,2.770768923716515e-18,0.45,0.45066908481301315,0.45066908481305856,1.07083775131386e-14,2.7707689237223844e-18,0.4500000306465876,0.4499999892454304,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984
286.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802203e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619878263,0.4500000306459001,0.4506690161987826,1.6625129003478993e-19,0.4506690848130471,0.44999998924611806,0.4506690848130471,1.66251290034966e-19,0.45,0.4506690161987826,0.45066901619877453,1.0708375882790209e-14,2.770768923716515e-18,0.45,0.4506690848130471,0.45066908481305634,1.0708377513138617e-14,2.7707689237223844e-18,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
287.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987392,0.4500000306463353,0.4506690161987391,1.6625129003478995e-19,0.45066908481309054,0.4499999892456827,0.45066908481309065,1.66251290034966e-19,0.45,0.4506690161987391,0.4506690161987753,1.0708375882790147e-14,2.770768923716515e-18,0.45,0.4506690848130906,0.4506690848130554,1.0708377513138675e-14,2.7707689237223844e-18,0.4500000306457475,0.44999998924627016,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984
288.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619873756,0.45000003064634986,0.45066901619873756,1.6625129003478995e-19,0.4506690848130922,0.4499999892456676,0.4506690848130922,1.66251290034966e-19,0.45,0.4506690161987375,0.45066901619877225,1.070837588279008e-14,2.770768923716515e-18,0.45,0.4506690848130922,0.4506690848130583,1.070837751313874e-14,2.7707689237223844e-18,0.4500000306457475,0.44999998924627016,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984
289.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619875555,0.45000003064616984,0.4506690161987556,1.6625129003478995e-19,0.45066908481307416,0.44999998924584816,0.4506690848130741,1.66251290034966e-19,0.45,0.45066901619875555,0.45066901619876804,1.070837588279002e-14,2.770768923716515e-18,0.45,0.45066908481307416,0.4506690848130625,1.0708377513138798e-14,2.7707689237223844e-18,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984
290.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987585,0.4500000306461418,0.45066901619875843,1.6625129003478995e-19,0.4506690848130712,0.4499999892458767,0.4506690848130713,1.6625129003496603e-19,0.45,0.45066901619875843,0.4506690161987665,1.0708375882789993e-14,2.770768923716515e-18,0.45,0.4506690848130713,0.45066908481306395,1.0708377513138822e-14,2.7707689237223844e-18,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984
291.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619875904,0.45000003064613586,0.45066901619875904,1.6625129003478995e-19,0.45066908481307066,0.44999998924588247,0.4506690848130707,1.6625129003496603e-19,0.45,0.450669016198759,0.4506690161987658,1.0708375882789983e-14,2.770768923716515e-18,0.45,0.4506690848130707,0.45066908481306456,1.070837751313883e-14,2.770768923722384e-18,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983
292.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987507,0.45000003064621885,0.4506690161987507,1.6625129003478993e-19,0.45066908481307905,0.4499999892457989,0.4506690848130791,1.6625129003496603e-19,0.45,0.45066901619875066,0.450669016198765,1.0708375882789952e-14,2.770768923716515e-18,0.45,0.4506690848130791,0.4506690848130652,1.0708377513138858e-14,2.770768923722384e-18,0.45000003064658745,0.4499999892454302,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983
293.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022005e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619872685,0.45000003064645794,0.4506690161987268,1.6625129003478993e-19,0.45066908481310297,0.44999998924555934,0.450669084813103,1.66251290034966e-19,0.45,0.4506690161987268,0.4506690161987631,1.0708375882789865e-14,2.770768923716515e-18,0.45,0.45066908481310297,0.45066908481306706,1.0708377513138943e-14,2.770768923722384e-18,0.45000003064616734,0.4499999892458501,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983
294.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619878996,0.4500000306458241,0.4506690161987901,1.6625129003478993e-19,0.4506690848130398,0.44999998924619344,0.4506690848130397,1.66251290034966e-19,0.45,0.45066901619879,0.4506690161987612,1.0708375882789947e-14,2.770768923716515e-18,0.45,0.4506690848130397,0.45066908481306894,1.0708377513138861e-14,2.7707689237223844e-18,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
295.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802203e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619881383,0.45000003064558475,0.450669016198814,1.6625129003478993e-19,0.4506690848130158,0.44999998924643314,0.4506690848130157,1.6625129003496603e-19,0.45,0.45066901619881394,0.4506690161987626,1.070837588279002e-14,2.770768923716515e-18,0.45,0.45066908481301576,0.45066908481306744,1.0708377513138789e-14,2.7707689237223844e-18,0.45000003064658756,0.44999998924543033,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984
296.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802203e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619877936,0.4500000306459319,0.45066901619877936,1.6625129003478993e-19,0.4506690848130503,0.4499999892460862,0.45066908481305035,1.66251290034966e-19,0.45,0.45066901619877936,0.4506690161987652,1.0708375882790004e-14,2.770768923716515e-18,0.45,0.4506690848130503,0.45066908481306467,1.0708377513138803e-14,2.7707689237223844e-18,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
297.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987443,0.45000003064628397,0.4506690161987442,1.6625129003478995e-19,0.4506690848130854,0.44999998924573414,0.4506690848130855,1.66251290034966e-19,0.45,0.4506690161987443,0.450669016198767,1.070837588278997e-14,2.770768923716515e-18,0.45,0.45066908481308543,0.45066908481306284,1.0708377513138836e-14,2.7707689237223844e-18,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984
298.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619876654,0.45000003064605937,0.4506690161987666,1.6625129003478995e-19,0.45066908481306317,0.44999998924595846,0.45066908481306317,1.66251290034966e-19,0.45,0.45066901619876654,0.45066901619876576,1.0708375882789986e-14,2.770768923716515e-18,0.45,0.45066908481306317,0.4506690848130641,1.0708377513138819e-14,2.770768923722384e-18,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983
299.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619879857,0.45000003064574,0.45066901619879857,1.6625129003478993e-19,0.4506690848130312,0.4499999892462776,0.4506690848130312,1.66251290034966e-19,0.45,0.45066901619879857,0.4506690161987682,1.0708375882790114e-14,2.770768923716515e-18,0.45,0.45066908481303114,0.4506690848130617,1.0708377513138691e-14,2.7707689237223844e-18,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
300.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987859,0.4500000306458683,0.4506690161987858,1.6625129003478993e-19,0.45066908481304385,0.4499999892461494,0.45066908481304396,1.6625129003496603e-19,0.45,0.45066901619878585,0.450669016198772,1.0708375882790176e-14,2.770768923716515e-18,0.45,0.45066908481304385,0.45066908481305795,1.070837751313863e-14,2.7707689237223844e-18,0.45000003064658745,0.4499999892454302,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984
301.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.450669016198766,0.4500000306460669,0.4506690161987659,1.6625129003478995e-19,0.4506690848130637,0.449999989245951,0.4506690848130638,1.6625129003496603e-19,0.45,0.450669016198766,0.45066901619877336,1.0708375882790161e-14,2.770768923716515e-18,0.45,0.4506690848130638,0.45066908481305656,1.0708377513138644e-14,2.7707689237223844e-18,0.45000003064616745,0.4499999892458502,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984
302.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987502,0.4500000306462229,0.4506690161987502,1.6625129003478995e-19,0.45066908481307943,0.4499999892457952,0.45066908481307943,1.6625129003496603e-19,0.45,0.45066901619875027,0.4506690161987725,1.0708375882790106e-14,2.770768923716515e-18,0.45,0.45066908481307943,0.4506690848130574,1.0708377513138697e-14,2.7707689237223844e-18,0.45000003064616745,0.4499999892458502,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984
303.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987501,0.4500000306462231,0.45066901619875016,1.6625129003478995e-19,0.45066908481307955,0.44999998924579493,0.4506690848130795,1.66251290034966e-19,0.45,0.45066901619875016,0.4506690161987696,1.0708375882790045e-14,2.770768923716515e-18,0.45,0.4506690848130795,0.45066908481306034,1.0708377513138757e-14,2.770768923722384e-18,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983
304.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987942,0.4500000306457832,0.45066901619879424,1.6625129003478993e-19,0.4506690848130356,0.4499999892462345,0.4506690848130356,1.66251290034966e-19,0.45,0.4506690161987942,0.450669016198769,1.0708375882790125e-14,2.770768923716515e-18,0.45,0.4506690848130356,0.4506690848130608,1.0708377513138677e-14,2.7707689237223844e-18,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
305.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161988012,0.4500000306457137,0.45066901619880123,1.6625129003478993e-19,0.4506690848130286,0.449999989246304,0.4506690848130286,1.6625129003496603e-19,0.45,0.4506690161988012,0.45066901619877114,1.0708375882790183e-14,2.770768923716515e-18,0.45,0.4506690848130286,0.45066908481305856,1.0708377513138618e-14,2.7707689237223844e-18,0.4500000306465875,0.4499999892454303,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984
306.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619877425,0.4500000306459836,0.4506690161987742,1.6625129003478993e-19,0.45066908481305545,0.4499999892460344,0.4506690848130555,1.6625129003496603e-19,0.45,0.45066901619877425,0.45066901619877303,1.070837588279017e-14,2.770768923716515e-18,0.45,0.45066908481305545,0.4506690848130567,1.0708377513138633e-14,2.7707689237223844e-18,0.4500000306465875,0.4499999892454303,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984
307.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802203e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987447,0.4500000306462792,0.4506690161987446,1.6625129003478995e-19,0.450669084813085,0.44999998924573914,0.450669084813085,1.66251290034966e-19,0.45,0.45066901619874467,0.4506690161987733,1.0708375882790112e-14,2.770768923716515e-18,0.45,0.450669084813085,0.45066908481305645,1.070837751313869e-14,2.7707689237223844e-18,0.4500000306457476,0.44999998924627027,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984
308.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802203e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619874383,0.4500000306462867,0.45066901619874383,1.6625129003478995e-19,0.4506690848130858,0.4499999892457316,0.4506690848130858,1.66251290034966e-19,0.45,0.45066901619874383,0.4506690161987704,1.0708375882790051e-14,2.770768923716515e-18,0.45,0.4506690848130858,0.45066908481305934,1.0708377513138751e-14,2.770768923722384e-18,0.4500000306457476,0.44999998924627027,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983
